fips,place name,gid,name_1,name_2
47015,Cannon County,USA.43.8_1,Tennessee,Cannon
47017,Carroll County,USA.43.9_1,Tennessee,Carroll
47019,Carter County,USA.43.10_1,Tennessee,Carter
47021,Cheatham County,USA.43.11_1,Tennessee,Cheatham
47023,Chester County,USA.43.12_1,Tennessee,Chester
47025,Claiborne County,USA.43.13_1,Tennessee,Claiborne
47027,Clay County,USA.43.14_1,Tennessee,Clay
47029,Cocke County,USA.43.15_1,Tennessee,Cocke
47031,Coffee County,USA.43.16_1,Tennessee,Coffee
47033,Crockett County,USA.43.17_1,Tennessee,Crockett
47035,Cumberland County,USA.43.18_1,Tennessee,Cumberland
47037,Davidson County,USA.43.19_1,Tennessee,Davidson
47039,Decatur County,USA.43.20_1,Tennessee,Decatur
47041,DeKalb County,USA.43.21_1,Tennessee,DeKalb
47043,Dickson County,USA.43.22_1,Tennessee,Dickson
47045,Dyer County,USA.43.23_1,Tennessee,Dyer
47047,Fayette County,USA.43.24_1,Tennessee,Fayette
47049,Fentress County,USA.43.25_1,Tennessee,Fentress
47051,Franklin County,USA.43.26_1,Tennessee,Franklin
47053,Gibson County,USA.43.27_1,Tennessee,Gibson
47055,Giles County,USA.43.28_1,Tennessee,Giles
47057,Grainger County,USA.43.29_1,Tennessee,Grainger
47059,Greene County,USA.43.30_1,Tennessee,Greene
47061,Grundy County,USA.43.31_1,Tennessee,Grundy
47063,Hamblen County,USA.43.32_1,Tennessee,Hamblen
47065,Hamilton County,USA.43.33_1,Tennessee,Hamilton
47067,Hancock County,USA.43.34_1,Tennessee,Hancock
47069,Hardeman County,USA.43.35_1,Tennessee,Hardeman
47071,Hardin County,USA.43.36_1,Tennessee,Hardin
47073,Hawkins County,USA.43.37_1,Tennessee,Hawkins
47075,Haywood County,USA.43.38_1,Tennessee,Haywood
47077,Henderson County,USA.43.39_1,Tennessee,Henderson
47079,Henry County,USA.43.40_1,Tennessee,Henry
47081,Hickman County,USA.43.41_1,Tennessee,Hickman
47083,Houston County,USA.43.42_1,Tennessee,Houston
47085,Humphreys County,USA.43.43_1,Tennessee,Humphreys
47087,Jackson County,USA.43.44_1,Tennessee,Jackson
47089,Jefferson County,USA.43.45_1,Tennessee,Jefferson
47091,Johnson County,USA.43.46_1,Tennessee,Johnson
47093,Knox County,USA.43.47_1,Tennessee,Knox
47095,Lake County,USA.43.48_1,Tennessee,Lake
47097,Lauderdale County,USA.43.49_1,Tennessee,Lauderdale
47099,Lawrence County,USA.43.50_1,Tennessee,Lawrence
47101,Lewis County,USA.43.51_1,Tennessee,Lewis
47103,Lincoln County,USA.43.52_1,Tennessee,Lincoln
47105,Loudon County,USA.43.53_1,Tennessee,Loudon
47107,McMinn County,USA.43.59_1,Tennessee,McMinn
47109,McNairy County,USA.43.60_1,Tennessee,McNairy
47111,Macon County,USA.43.54_1,Tennessee,Macon
47113,Madison County,USA.43.55_1,Tennessee,Madison
47115,Marion County,USA.43.56_1,Tennessee,Marion
47117,Marshall County,USA.43.57_1,Tennessee,Marshall
47119,Maury County,USA.43.58_1,Tennessee,Maury
47121,Meigs County,USA.43.61_1,Tennessee,Meigs
47123,Monroe County,USA.43.62_1,Tennessee,Monroe
47125,Montgomery County,USA.43.63_1,Tennessee,Montgomery
47127,Moore County,USA.43.64_1,Tennessee,Moore
47129,Morgan County,USA.43.65_1,Tennessee,Morgan
47131,Obion County,USA.43.66_1,Tennessee,Obion
47133,Overton County,USA.43.67_1,Tennessee,Overton
47135,Perry County,USA.43.68_1,Tennessee,Perry
47137,Pickett County,USA.43.69_1,Tennessee,Pickett
47139,Polk County,USA.43.70_1,Tennessee,Polk
47141,Putnam County,USA.43.71_1,Tennessee,Putnam
47143,Rhea County,USA.43.72_1,Tennessee,Rhea
47145,Roane County,USA.43.73_1,Tennessee,Roane
47147,Robertson County,USA.43.74_1,Tennessee,Robertson
47149,Rutherford County,USA.43.75_1,Tennessee,Rutherford
47151,Scott County,USA.43.76_1,Tennessee,Scott
47153,Sequatchie County,USA.43.77_1,Tennessee,Sequatchie
47155,Sevier County,USA.43.78_1,Tennessee,Sevier
47157,Shelby County,USA.43.79_1,Tennessee,Shelby
47159,Smith County,USA.43.80_1,Tennessee,Smith
47161,Stewart County,USA.43.81_1,Tennessee,Stewart
47163,Sullivan County,USA.43.82_1,Tennessee,Sullivan
47165,Sumner County,USA.43.83_1,Tennessee,Sumner
47167,Tipton County,USA.43.84_1,Tennessee,Tipton
47169,Trousdale County,USA.43.85_1,Tennessee,Trousdale
47171,Unicoi County,USA.43.86_1,Tennessee,Unicoi
47173,Union County,USA.43.87_1,Tennessee,Union
47175,Van Buren County,USA.43.88_1,Tennessee,Van Buren
47177,Warren County,USA.43.89_1,Tennessee,Warren
47179,Washington County,USA.43.90_1,Tennessee,Washington
47181,Wayne County,USA.43.91_1,Tennessee,Wayne
47183,Weakley County,USA.43.92_1,Tennessee,Weakley
47185,White County,USA.43.93_1,Tennessee,White
47187,Williamson County,USA.43.94_1,Tennessee,Williamson
47189,Wilson County,USA.43.95_1,Tennessee,Wilson
48001,Anderson County,USA.44.1_1,Texas,Anderson
48003,Andrews County,USA.44.2_1,Texas,Andrews
48005,Angelina County,USA.44.3_1,Texas,Angelina
48007,Aransas County,USA.44.4_1,Texas,Aransas
48009,Archer County,USA.44.5_1,Texas,Archer
48011,Armstrong County,USA.44.6_1,Texas,Armstrong
48013,Atascosa County,USA.44.7_1,Texas,Atascosa
48015,Austin County,USA.44.8_1,Texas,Austin
48017,Bailey County,USA.44.9_1,Texas,Bailey
48019,Bandera County,USA.44.10_1,Texas,Bandera
48021,Bastrop County,USA.44.11_1,Texas,Bastrop
48023,Baylor County,USA.44.12_1,Texas,Baylor
48025,Bee County,USA.44.13_1,Texas,Bee
48027,Bell County,USA.44.14_1,Texas,Bell
48029,Bexar County,USA.44.15_1,Texas,Bexar
48031,Blanco County,USA.44.16_1,Texas,Blanco
48033,Borden County,USA.44.17_1,Texas,Borden
48035,Bosque County,USA.44.18_1,Texas,Bosque
48037,Bowie County,USA.44.19_1,Texas,Bowie
48039,Brazoria County,USA.44.20_1,Texas,Brazoria
48041,Brazos County,USA.44.21_1,Texas,Brazos
48043,Brewster County,USA.44.22_1,Texas,Brewster
48045,Briscoe County,USA.44.23_1,Texas,Briscoe
48047,Brooks County,USA.44.24_1,Texas,Brooks
48049,Brown County,USA.44.25_1,Texas,Brown
48051,Burleson County,USA.44.26_1,Texas,Burleson
48053,Burnet County,USA.44.27_1,Texas,Burnet
48055,Caldwell County,USA.44.28_1,Texas,Caldwell
48057,Calhoun County,USA.44.29_1,Texas,Calhoun
48059,Callahan County,USA.44.30_1,Texas,Callahan
48061,Cameron County,USA.44.31_1,Texas,Cameron
48063,Camp County,USA.44.32_1,Texas,Camp
48065,Carson County,USA.44.33_1,Texas,Carson
48067,Cass County,USA.44.34_1,Texas,Cass
48069,Castro County,USA.44.35_1,Texas,Castro
48071,Chambers County,USA.44.36_1,Texas,Chambers
48073,Cherokee County,USA.44.37_1,Texas,Cherokee
48075,Childress County,USA.44.38_1,Texas,Childress
48077,Clay County,USA.44.39_1,Texas,Clay
48079,Cochran County,USA.44.40_1,Texas,Cochran
48081,Coke County,USA.44.41_1,Texas,Coke
48083,Coleman County,USA.44.42_1,Texas,Coleman
48085,Collin County,USA.44.43_1,Texas,Collin
48087,Collingsworth County,USA.44.44_1,Texas,Collingsworth
48089,Colorado County,USA.44.45_1,Texas,Colorado
48091,Comal County,USA.44.46_1,Texas,Comal
48093,Comanche County,USA.44.47_1,Texas,Comanche
48095,Concho County,USA.44.48_1,Texas,Concho
48097,Cooke County,USA.44.49_1,Texas,Cooke
48099,Coryell County,USA.44.50_1,Texas,Coryell
48101,Cottle County,USA.44.51_1,Texas,Cottle
48103,Crane County,USA.44.52_1,Texas,Crane
48105,Crockett County,USA.44.53_1,Texas,Crockett
48107,Crosby County,USA.44.54_1,Texas,Crosby
48109,Culberson County,USA.44.55_1,Texas,Culberson
48111,Dallam County,USA.44.56_1,Texas,Dallam
48113,Dallas County,USA.44.57_1,Texas,Dallas
48115,Dawson County,USA.44.58_1,Texas,Dawson
48117,Deaf Smith County,USA.44.59_1,Texas,Deaf Smith
48119,Delta County,USA.44.60_1,Texas,Delta
48121,Denton County,USA.44.61_1,Texas,Denton
48123,DeWitt County,USA.44.62_1,Texas,Dewitt
48125,Dickens County,USA.44.63_1,Texas,Dickens
48127,Dimmit County,USA.44.64_1,Texas,Dimmit
48129,Donley County,USA.44.65_1,Texas,Donley
48131,Duval County,USA.44.66_1,Texas,Duval
48133,Eastland County,USA.44.67_1,Texas,Eastland
48135,Ector County,USA.44.68_1,Texas,Ector
48137,Edwards County,USA.44.69_1,Texas,Edwards
48139,Ellis County,USA.44.71_1,Texas,Ellis
48141,El Paso County,USA.44.70_1,Texas,El Paso
48143,Erath County,USA.44.72_1,Texas,Erath
48145,Falls County,USA.44.73_1,Texas,Falls
48147,Fannin County,USA.44.74_1,Texas,Fannin
48149,Fayette County,USA.44.75_1,Texas,Fayette
48151,Fisher County,USA.44.76_1,Texas,Fisher
48153,Floyd County,USA.44.77_1,Texas,Floyd
48155,Foard County,USA.44.78_1,Texas,Foard
48157,Fort Bend County,USA.44.79_1,Texas,Fort Bend
48159,Franklin County,USA.44.80_1,Texas,Franklin
48161,Freestone County,USA.44.81_1,Texas,Freestone
48163,Frio County,USA.44.82_1,Texas,Frio
48165,Gaines County,USA.44.83_1,Texas,Gaines
48167,Galveston County,USA.44.84_1,Texas,Galveston
48169,Garza County,USA.44.85_1,Texas,Garza
48171,Gillespie County,USA.44.86_1,Texas,Gillespie
48173,Glasscock County,USA.44.87_1,Texas,Glasscock
48175,Goliad County,USA.44.88_1,Texas,Goliad
48177,Gonzales County,USA.44.89_1,Texas,Gonzales
48179,Gray County,USA.44.90_1,Texas,Gray
48181,Grayson County,USA.44.91_1,Texas,Grayson
48183,Gregg County,USA.44.92_1,Texas,Gregg
48185,Grimes County,USA.44.93_1,Texas,Grimes
48187,Guadalupe County,USA.44.94_1,Texas,Guadalupe
48189,Hale County,USA.44.95_1,Texas,Hale
48191,Hall County,USA.44.96_1,Texas,Hall
48193,Hamilton County,USA.44.97_1,Texas,Hamilton
48195,Hansford County,USA.44.98_1,Texas,Hansford
48197,Hardeman County,USA.44.99_1,Texas,Hardeman
48199,Hardin County,USA.44.100_1,Texas,Hardin
48201,Harris County,USA.44.101_1,Texas,Harris
48203,Harrison County,USA.44.102_1,Texas,Harrison
48205,Hartley County,USA.44.103_1,Texas,Hartley
48207,Haskell County,USA.44.104_1,Texas,Haskell
48209,Hays County,USA.44.105_1,Texas,Hays
48211,Hemphill County,USA.44.106_1,Texas,Hemphill
48213,Henderson County,USA.44.107_1,Texas,Henderson
48215,Hidalgo County,USA.44.108_1,Texas,Hidalgo
48217,Hill County,USA.44.109_1,Texas,Hill
48219,Hockley County,USA.44.110_1,Texas,Hockley
48221,Hood County,USA.44.111_1,Texas,Hood
48223,Hopkins County,USA.44.112_1,Texas,Hopkins
48225,Houston County,USA.44.113_1,Texas,Houston
48227,Howard County,USA.44.114_1,Texas,Howard
48229,Hudspeth County,USA.44.115_1,Texas,Hudspeth
48231,Hunt County,USA.44.116_1,Texas,Hunt
48233,Hutchinson County,USA.44.117_1,Texas,Hutchinson
48235,Irion County,USA.44.118_1,Texas,Irion
48237,Jack County,USA.44.119_1,Texas,Jack
48239,Jackson County,USA.44.120_1,Texas,Jackson
48241,Jasper County,USA.44.121_1,Texas,Jasper
48243,Jeff Davis County,USA.44.122_1,Texas,Jeff Davis
48245,Jefferson County,USA.44.123_1,Texas,Jefferson
48247,Jim Hogg County,USA.44.124_1,Texas,Jim Hogg
48249,Jim Wells County,USA.44.125_1,Texas,Jim Wells
48251,Johnson County,USA.44.126_1,Texas,Johnson
48253,Jones County,USA.44.127_1,Texas,Jones
48255,Karnes County,USA.44.128_1,Texas,Karnes
48257,Kaufman County,USA.44.129_1,Texas,Kaufman
48259,Kendall County,USA.44.130_1,Texas,Kendall
48261,Kenedy County,USA.44.131_1,Texas,Kenedy
48263,Kent County,USA.44.132_1,Texas,Kent
48265,Kerr County,USA.44.133_1,Texas,Kerr
48267,Kimble County,USA.44.134_1,Texas,Kimble
48269,King County,USA.44.135_1,Texas,King
48271,Kinney County,USA.44.136_1,Texas,Kinney
48273,Kleberg County,USA.44.137_1,Texas,Kleberg
48275,Knox County,USA.44.138_1,Texas,Knox
48277,Lamar County,USA.44.140_1,Texas,Lamar
48279,Lamb County,USA.44.141_1,Texas,Lamb
48281,Lampasas County,USA.44.142_1,Texas,Lampasas
48283,La Salle County,USA.44.139_1,Texas,La Salle
48285,Lavaca County,USA.44.143_1,Texas,Lavaca
48287,Lee County,USA.44.144_1,Texas,Lee
48289,Leon County,USA.44.145_1,Texas,Leon
48291,Liberty County,USA.44.146_1,Texas,Liberty
48293,Limestone County,USA.44.147_1,Texas,Limestone
48295,Lipscomb County,USA.44.148_1,Texas,Lipscomb
48297,Live Oak County,USA.44.149_1,Texas,Live Oak
48299,Llano County,USA.44.150_1,Texas,Llano
48301,Loving County,USA.44.151_1,Texas,Loving
48303,Lubbock County,USA.44.152_1,Texas,Lubbock
48305,Lynn County,USA.44.153_1,Texas,Lynn
48307,McCulloch County,USA.44.160_1,Texas,McCulloch
48309,McLennan County,USA.44.161_1,Texas,McLennan
48311,McMullen County,USA.44.162_1,Texas,McMullen
48313,Madison County,USA.44.154_1,Texas,Madison
48315,Marion County,USA.44.155_1,Texas,Marion
48317,Martin County,USA.44.156_1,Texas,Martin
48319,Mason County,USA.44.157_1,Texas,Mason
48321,Matagorda County,USA.44.158_1,Texas,Matagorda
48323,Maverick County,USA.44.159_1,Texas,Maverick
48325,Medina County,USA.44.163_1,Texas,Medina
48327,Menard County,USA.44.164_1,Texas,Menard
48329,Midland County,USA.44.165_1,Texas,Midland
48331,Milam County,USA.44.166_1,Texas,Milam
48333,Mills County,USA.44.167_1,Texas,Mills
48335,Mitchell County,USA.44.168_1,Texas,Mitchell
48337,Montague County,USA.44.169_1,Texas,Montague
48339,Montgomery County,USA.44.170_1,Texas,Montgomery
48341,Moore County,USA.44.171_1,Texas,Moore
48343,Morris County,USA.44.172_1,Texas,Morris
48345,Motley County,USA.44.173_1,Texas,Motley
48347,Nacogdoches County,USA.44.174_1,Texas,Nacogdoches
48349,Navarro County,USA.44.175_1,Texas,Navarro
48351,Newton County,USA.44.176_1,Texas,Newton
48353,Nolan County,USA.44.177_1,Texas,Nolan
48355,Nueces County,USA.44.178_1,Texas,Nueces
48357,Ochiltree County,USA.44.179_1,Texas,Ochiltree
48359,Oldham County,USA.44.180_1,Texas,Oldham
48361,Orange County,USA.44.181_1,Texas,Orange
48363,Palo Pinto County,USA.44.182_1,Texas,Palo Pinto
48365,Panola County,USA.44.183_1,Texas,Panola
48367,Parker County,USA.44.184_1,Texas,Parker
48369,Parmer County,USA.44.185_1,Texas,Parmer
48371,Pecos County,USA.44.186_1,Texas,Pecos
48373,Polk County,USA.44.187_1,Texas,Polk
48375,Potter County,USA.44.188_1,Texas,Potter
48377,Presidio County,USA.44.189_1,Texas,Presidio
48379,Rains County,USA.44.190_1,Texas,Rains
48381,Randall County,USA.44.191_1,Texas,Randall
48383,Reagan County,USA.44.192_1,Texas,Reagan
48385,Real County,USA.44.193_1,Texas,Real
48387,Red River County,USA.44.194_1,Texas,Red River
48389,Reeves County,USA.44.195_1,Texas,Reeves
48391,Refugio County,USA.44.196_1,Texas,Refugio
48393,Roberts County,USA.44.197_1,Texas,Roberts
48395,Robertson County,USA.44.198_1,Texas,Robertson
48397,Rockwall County,USA.44.199_1,Texas,Rockwall
48399,Runnels County,USA.44.200_1,Texas,Runnels
48401,Rusk County,USA.44.201_1,Texas,Rusk
48403,Sabine County,USA.44.202_1,Texas,Sabine
48405,San Augustine County,USA.44.203_1,Texas,San Augustine
48407,San Jacinto County,USA.44.204_1,Texas,San Jacinto
48409,San Patricio County,USA.44.205_1,Texas,San Patricio
48411,San Saba County,USA.44.206_1,Texas,San Saba
48413,Schleicher County,USA.44.207_1,Texas,Schleicher
48415,Scurry County,USA.44.208_1,Texas,Scurry
48417,Shackelford County,USA.44.209_1,Texas,Shackelford
48419,Shelby County,USA.44.210_1,Texas,Shelby
48421,Sherman County,USA.44.211_1,Texas,Sherman
48423,Smith County,USA.44.212_1,Texas,Smith
48425,Somervell County,USA.44.213_1,Texas,Somervell
48427,Starr County,USA.44.214_1,Texas,Starr
48429,Stephens County,USA.44.215_1,Texas,Stephens
48431,Sterling County,USA.44.216_1,Texas,Sterling
48433,Stonewall County,USA.44.217_1,Texas,Stonewall
48435,Sutton County,USA.44.218_1,Texas,Sutton
48437,Swisher County,USA.44.219_1,Texas,Swisher
48439,Tarrant County,USA.44.220_1,Texas,Tarrant
48441,Taylor County,USA.44.221_1,Texas,Taylor
48443,Terrell County,USA.44.222_1,Texas,Terrell
48445,Terry County,USA.44.223_1,Texas,Terry
48447,Throckmorton County,USA.44.224_1,Texas,Throckmorton
48449,Titus County,USA.44.225_1,Texas,Titus
48451,Tom Green County,USA.44.226_1,Texas,Tom Green
48453,Travis County,USA.44.227_1,Texas,Travis
48455,Trinity County,USA.44.228_1,Texas,Trinity
48457,Tyler County,USA.44.229_1,Texas,Tyler
48459,Upshur County,USA.44.230_1,Texas,Upshur
48461,Upton County,USA.44.231_1,Texas,Upton
48463,Uvalde County,USA.44.232_1,Texas,Uvalde
48465,Val Verde County,USA.44.233_1,Texas,Val Verde
48467,Van Zandt County,USA.44.234_1,Texas,Van Zandt
48469,Victoria County,USA.44.235_1,Texas,Victoria
48471,Walker County,USA.44.236_1,Texas,Walker
48473,Waller County,USA.44.237_1,Texas,Waller
48475,Ward County,USA.44.238_1,Texas,Ward
48477,Washington County,USA.44.239_1,Texas,Washington
48479,Webb County,USA.44.240_1,Texas,Webb
48481,Wharton County,USA.44.241_1,Texas,Wharton
48483,Wheeler County,USA.44.242_1,Texas,Wheeler
48485,Wichita County,USA.44.243_1,Texas,Wichita
48487,Wilbarger County,USA.44.244_1,Texas,Wilbarger
48489,Willacy County,USA.44.245_1,Texas,Willacy
48491,Williamson County,USA.44.246_1,Texas,Williamson
48493,Wilson County,USA.44.247_1,Texas,Wilson
48495,Winkler County,USA.44.248_1,Texas,Winkler
48497,Wise County,USA.44.249_1,Texas,Wise
48499,Wood County,USA.44.250_1,Texas,Wood
48501,Yoakum County,USA.44.251_1,Texas,Yoakum
48503,Young County,USA.44.252_1,Texas,Young
48505,Zapata County,USA.44.253_1,Texas,Zapata
48507,Zavala County,USA.44.254_1,Texas,Zavala
49001,Beaver County,USA.45.1_1,Utah,Beaver
49003,Box Elder County,USA.45.2_1,Utah,Box Elder
49005,Cache County,USA.45.3_1,Utah,Cache
49007,Carbon County,USA.45.4_1,Utah,Carbon
49009,Daggett County,USA.45.5_1,Utah,Daggett
49011,Davis County,USA.45.6_1,Utah,Davis
49013,Duchesne County,USA.45.7_1,Utah,Duchesne
49015,Emery County,USA.45.8_1,Utah,Emery
49017,Garfield County,USA.45.9_1,Utah,Garfield
49019,Grand County,USA.45.10_1,Utah,Grand
49021,Iron County,USA.45.11_1,Utah,Iron
49023,Juab County,USA.45.12_1,Utah,Juab
49025,Kane County,USA.45.13_1,Utah,Kane
49027,Millard County,USA.45.14_1,Utah,Millard
49029,Morgan County,USA.45.15_1,Utah,Morgan
49031,Piute County,USA.45.16_1,Utah,Piute
49033,Rich County,USA.45.17_1,Utah,Rich
49035,Salt Lake County,USA.45.18_1,Utah,Salt Lake
49037,San Juan County,USA.45.19_1,Utah,San Juan
49039,Sanpete County,USA.45.20_1,Utah,Sanpete
49041,Sevier County,USA.45.21_1,Utah,Sevier
49043,Summit County,USA.45.22_1,Utah,Summit
49045,Tooele County,USA.45.23_1,Utah,Tooele
49047,Uintah County,USA.45.24_1,Utah,Uintah
49049,Utah County,USA.45.25_1,Utah,Utah
49051,Wasatch County,USA.45.26_1,Utah,Wasatch
49053,Washington County,USA.45.27_1,Utah,Washington
49055,Wayne County,USA.45.28_1,Utah,Wayne
49057,Weber County,USA.45.29_1,Utah,Weber
50001,Addison County,USA.46.1_1,Vermont,Addison
50003,Bennington County,USA.46.2_1,Vermont,Bennington
50005,Caledonia County,USA.46.3_1,Vermont,Caledonia
50007,Chittenden County,USA.46.4_1,Vermont,Chittenden
50009,Essex County,USA.46.5_1,Vermont,Essex
50011,Franklin County,USA.46.6_1,Vermont,Franklin
50013,Grand Isle County,USA.46.7_1,Vermont,Grand Isle
50015,Lamoille County,USA.46.8_1,Vermont,Lamoille
50017,Orange County,USA.46.9_1,Vermont,Orange
50019,Orleans County,USA.46.10_1,Vermont,Orleans
50021,Rutland County,USA.46.11_1,Vermont,Rutland
50023,Washington County,USA.46.12_1,Vermont,Washington
50025,Windham County,USA.46.13_1,Vermont,Windham
50027,Windsor County,USA.46.14_1,Vermont,Windsor
51001,Accomack County,USA.47.1_1,Virginia,Accomack
51003,Albemarle County,USA.47.2_1,Virginia,Albemarle
51005,Alleghany County,USA.47.4_1,Virginia,Alleghany
51007,Amelia County,USA.47.5_1,Virginia,Amelia
51009,Amherst County,USA.47.6_1,Virginia,Amherst
51011,Appomattox County,USA.47.7_1,Virginia,Appomattox
51013,Arlington County,USA.47.8_1,Virginia,Arlington
51015,Augusta County,USA.47.9_1,Virginia,Augusta
51017,Bath County,USA.47.10_1,Virginia,Bath
51019,Bedford County,USA.47.11_1,Virginia,Bedford
51021,Bland County,USA.47.13_1,Virginia,Bland
51023,Botetourt County,USA.47.14_1,Virginia,Botetourt
51025,Brunswick County,USA.47.16_1,Virginia,Brunswick
51027,Buchanan County,USA.47.17_1,Virginia,Buchanan
51029,Buckingham County,USA.47.18_1,Virginia,Buckingham
51031,Campbell County,USA.47.20_1,Virginia,Campbell
51033,Caroline County,USA.47.21_1,Virginia,Caroline
51035,Carroll County,USA.47.22_1,Virginia,Carroll
51036,Charles City County,USA.47.23_1,Virginia,Charles City
51037,Charlotte County,USA.47.24_1,Virginia,Charlotte
51041,Chesterfield County,USA.47.27_1,Virginia,Chesterfield
51043,Clarke County,USA.47.28_1,Virginia,Clarke
51045,Craig County,USA.47.32_1,Virginia,Craig
51047,Culpeper County,USA.47.33_1,Virginia,Culpeper
51049,Cumberland County,USA.47.34_1,Virginia,Cumberland
51051,Dickenson County,USA.47.36_1,Virginia,Dickenson
51053,Dinwiddie County,USA.47.37_1,Virginia,Dinwiddie
51057,Essex County,USA.47.39_1,Virginia,Essex
51059,Fairfax County,USA.47.40_1,Virginia,Fairfax
51061,Fauquier County,USA.47.43_1,Virginia,Fauquier
51063,Floyd County,USA.47.44_1,Virginia,Floyd
51065,Fluvanna County,USA.47.45_1,Virginia,Fluvanna
51067,Franklin County,USA.47.46_1,Virginia,Franklin
51069,Frederick County,USA.47.47_1,Virginia,Frederick
51071,Giles County,USA.47.50_1,Virginia,Giles
51073,Gloucester County,USA.47.51_1,Virginia,Gloucester
51075,Goochland County,USA.47.52_1,Virginia,Goochland
51077,Grayson County,USA.47.53_1,Virginia,Grayson
51079,Greene County,USA.47.54_1,Virginia,Greene
51081,Greensville County,USA.47.55_1,Virginia,Greensville
51083,Halifax County,USA.47.56_1,Virginia,Halifax
51085,Hanover County,USA.47.58_1,Virginia,Hanover
51087,Henrico County,USA.47.60_1,Virginia,Henrico
51089,Henry County,USA.47.61_1,Virginia,Henry
51091,Highland County,USA.47.62_1,Virginia,Highland
51093,Isle of Wight County,USA.47.64_1,Virginia,Isle of Wight
51095,James City County,USA.47.65_1,Virginia,James City
51097,King and Queen County,USA.47.66_1,Virginia,King and Queen
51099,King George County,USA.47.67_1,Virginia,King George
51101,King William County,USA.47.68_1,Virginia,King William
51103,Lancaster County,USA.47.69_1,Virginia,Lancaster
51105,Lee County,USA.47.70_1,Virginia,Lee
51107,Loudoun County,USA.47.72_1,Virginia,Loudoun
51109,Louisa County,USA.47.73_1,Virginia,Louisa
51111,Lunenburg County,USA.47.74_1,Virginia,Lunenburg
51113,Madison County,USA.47.76_1,Virginia,Madison
51115,Mathews County,USA.47.80_1,Virginia,Mathews
51117,Mecklenburg County,USA.47.81_1,Virginia,Mecklenburg
51119,Middlesex County,USA.47.82_1,Virginia,Middlesex
51121,Montgomery County,USA.47.83_1,Virginia,Montgomery
51125,Nelson County,USA.47.84_1,Virginia,Nelson
51127,New Kent County,USA.47.85_1,Virginia,New Kent
51131,Northampton County,USA.47.88_1,Virginia,Northampton
51133,Northumberland County,USA.47.89_1,Virginia,Northumberland
51135,Nottoway County,USA.47.91_1,Virginia,Nottoway
51137,Orange County,USA.47.92_1,Virginia,Orange
51139,Page County,USA.47.93_1,Virginia,Page
51141,Patrick County,USA.47.94_1,Virginia,Patrick
51143,Pittsylvania County,USA.47.96_1,Virginia,Pittsylvania
51145,Powhatan County,USA.47.99_1,Virginia,Powhatan
51147,Prince Edward County,USA.47.100_1,Virginia,Prince Edward
51149,Prince George County,USA.47.101_1,Virginia,Prince George
51153,Prince William County,USA.47.102_1,Virginia,Prince William
51155,Pulaski County,USA.47.103_1,Virginia,Pulaski
51157,Rappahannock County,USA.47.105_1,Virginia,Rappahannock
51159,Richmond County,USA.47.106_1,Virginia,Richmond
51161,Roanoke County,USA.47.107_1,Virginia,Roanoke
51163,Rockbridge County,USA.47.109_1,Virginia,Rockbridge
51165,Rockingham County,USA.47.110_1,Virginia,Rockingham
51167,Russell County,USA.47.111_1,Virginia,Russell
51169,Scott County,USA.47.113_1,Virginia,Scott
51171,Shenandoah County,USA.47.114_1,Virginia,Shenandoah
51173,Smyth County,USA.47.115_1,Virginia,Smyth
51175,Southampton County,USA.47.116_1,Virginia,Southampton
51177,Spotsylvania County,USA.47.117_1,Virginia,Spotsylvania
51179,Stafford County,USA.47.118_1,Virginia,Stafford
51181,Surry County,USA.47.121_1,Virginia,Surry
51183,Sussex County,USA.47.122_1,Virginia,Sussex
51185,Tazewell County,USA.47.123_1,Virginia,Tazewell
51187,Warren County,USA.47.125_1,Virginia,Warren
51191,Washington County,USA.47.126_1,Virginia,Washington
51193,Westmoreland County,USA.47.128_1,Virginia,Westmoreland
51195,Wise County,USA.47.131_1,Virginia,Wise
51197,Wythe County,USA.47.132_1,Virginia,Wythe
51199,York County,USA.47.133_1,Virginia,York
51510,Alexandria city,USA.47.3_1,Virginia,Alexandria
51515,Bedford city,USA.47.12_1,Virginia,Bedford City
51520,Bristol city,USA.47.15_1,Virginia,Bristol
51530,Buena Vista city,USA.47.19_1,Virginia,Buena Vista
51540,Charlottesville city,USA.47.25_1,Virginia,Charlottesville
51550,Chesapeake city,USA.47.26_1,Virginia,Chesapeake
51560,Clifton Forge city,USA.47.29_1,Virginia,Clifton Forge City
51570,Colonial Heights city,USA.47.30_1,Virginia,Colonial Heights
51580,Covington city,USA.47.31_1,Virginia,Covington
51590,Danville city,USA.47.35_1,Virginia,Danville
51595,Emporia city,USA.47.38_1,Virginia,Emporia
51600,Fairfax city,USA.47.41_1,Virginia,Fairfax City
51610,Falls Church city,USA.47.42_1,Virginia,Falls Church
51620,Franklin city,USA.47.46_1,Virginia,Franklin
51630,Fredericksburg city,USA.47.48_1,Virginia,Fredericksburg
51640,Galax city,USA.47.49_1,Virginia,Galax
51650,Hampton city,USA.47.57_1,Virginia,Hampton
51660,Harrisonburg city,USA.47.59_1,Virginia,Harrisonburg
51670,Hopewell city,USA.47.63_1,Virginia,Hopewell
51678,Lexington city,USA.47.71_1,Virginia,Lexington
51680,Lynchburg city,USA.47.75_1,Virginia,Lynchburg
51683,Manassas city,USA.47.77_1,Virginia,Manassas
51685,Manassas Park city,USA.47.78_1,Virginia,Manassas Park
