0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
753,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,22,2001,3.1,45.5,0.97,4.52,18.4,22.9,3.23,45.5,4.52,1.94,42.9,2.58,57.1,28.7,188.1,88.4,2.90,2.58,0.65,2.26,2.26,31.3,8.06,Matches
754,Mikael Uhre,dk DEN,FW,Philadelphia Union,29,1994,22.3,27.7,0.99,2.20,9.24,16.3,4.66,27.7,0.94,0.18,19.0,0.67,71.4,15.5,93.9,41.8,1.97,0.76,0.90,2.56,0.99,19.5,6.14,Matches
755,Jere Uronen,fi FIN,DF,Charlotte,29,1994,23.7,63.2,3.88,18.1,28.5,16.9,0.55,63.2,0.72,0.30,41.2,0.38,52.9,30.1,144.5,84.2,1.81,1.31,0.13,0.72,0.42,35.7,2.83,Matches
756,Júnior Urso,br BRA,MF,Charlotte,34,1989,11.4,46.4,2.46,11.0,26.1,9.65,2.46,46.4,1.93,0.96,50.0,0.79,40.9,25.4,130.3,55.2,1.14,0.79,0.44,0.79,0.88,30.5,1.84,Matches
757,Óscar Ustari,ar ARG,GK,Inter Miami,37,1986,1.0,50.0,44.0,50.0,0.00,0.00,0.00,50.0,0.00,0.00,,0.00,,29.0,199.0,90.0,0.00,0.00,0.00,0.00,0.00,24.0,0.00,Matches
758,Leo Väisänen,fi FIN,DF,Austin,26,1997,9.2,65.0,8.48,36.5,27.6,0.98,0.43,65.0,0.00,0.00,,0.00,,31.7,124.6,71.8,0.33,0.11,0.00,0.11,0.00,45.8,0.00,Matches
759,Jhojan Valencia,co COL,MF,Austin,27,1996,16.0,59.0,3.38,18.5,35.3,5.44,0.25,59.0,1.25,0.88,70.0,0.38,30.0,27.9,104.7,47.3,0.25,0.50,0.00,1.06,0.56,40.6,0.31,Matches
760,Omar Valencia,pa PAN,MF,NY Red Bulls,19,2004,0.0,7,1,3,2,2,0,7,1,0,0.0,1,100.0,4,20,7,0,0,0,0,0,4,0,Matches
761,Zarek Valentin,pr PUR,"DF,MF",Minnesota Utd,32,1991,0.4,40.0,2.50,10.0,22.5,7.50,0.00,40.0,0.00,0.00,,0.00,,20.0,52.5,40.0,0.00,0.00,0.00,0.00,0.00,20.0,7.50,Matches
762,Gerardo Valenzuela,us USA,"MF,FW",FC Cincinnati,19,2004,10.7,50.1,0.75,4.77,23.8,22.4,2.52,50.1,2.80,0.93,33.3,1.87,66.7,33.2,169.6,78.6,2.43,2.52,0.47,3.64,1.40,39.3,6.17,Matches
763,Jefferson Valverde,ec ECU,DF,Houston Dynamo,24,1999,0.1,100.0,0.00,10.0,90.0,0.00,0.00,100.0,0.00,0.00,,0.00,,40.0,140.0,70.0,0.00,0.00,0.00,10.0,0.00,70.0,0.00,Matches
764,Dante Vanzeir,be BEL,FW,NY Red Bulls,25,1998,23.1,29.3,0.35,1.47,9.83,18.3,5.28,29.3,2.12,1.04,49.0,1.00,46.9,17.4,88.7,40.4,1.99,0.82,1.13,3.20,0.91,21.3,6.62,Matches
765,Alenis Vargas,hn HON,FW,Sporting KC,20,2003,7.0,35.7,0.71,3.57,11.7,21.0,4.86,35.7,3.86,1.00,25.9,2.29,59.3,26.7,210.0,103.6,3.57,2.57,2.43,3.43,1.57,27.7,9.71,Matches
766,Kerwin Vargas,co COL,FW,Charlotte,22,2002,27.3,39.2,1.28,5.31,13.1,21.2,2.78,39.1,1.76,0.70,39.6,1.03,58.3,24.2,125.9,60.3,1.83,1.32,0.81,1.39,0.59,28.8,8.83,Matches
767,Obed Vargas,mx MEX,"MF,FW",Seattle Sounders,18,2005,28.2,55.2,2.23,11.5,29.7,14.5,2.13,55.2,1.84,0.85,46.2,0.82,44.2,29.6,145.9,61.0,0.99,0.92,0.46,1.56,1.28,37.2,3.37,Matches
768,Indiana Vassilev,us USA,"MF,FW",St. Louis,22,2001,20.4,45.0,0.44,3.43,17.5,24.9,2.70,45.0,2.16,0.74,34.1,1.13,52.3,26.0,170.7,68.9,2.55,2.01,0.74,2.70,2.40,29.4,6.86,Matches
769,Alan Velasco,ar ARG,"FW,MF",FC Dallas,21,2002,4.1,50.7,0.73,5.61,29.0,17.1,2.44,50.5,2.68,1.22,45.5,0.98,36.4,34.9,230.0,129.0,3.17,1.95,1.22,1.71,1.95,40.7,3.90,Matches
770,Brayan Vera,co COL,DF,Real Salt Lake,25,1999,23.4,70.6,6.50,30.4,36.1,4.40,0.30,70.6,0.26,0.17,66.7,0.09,33.3,39.4,180.3,106.2,0.85,0.56,0.04,0.47,0.17,46.9,0.26,Matches
771,Oscar Verhoeven,us USA,DF,SJ Earthquakes,17,2006,4.5,56.0,3.78,21.6,26.2,8.89,0.22,56.0,2.00,1.56,77.8,0.44,22.2,24.7,94.2,36.9,0.22,0.67,0.00,1.56,0.67,32.4,1.56,Matches
772,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,24,1999,30.7,61.0,13.9,38.9,20.5,1.86,1.17,61.0,0.10,0.03,33.3,0.00,0.0,37.7,183.1,86.9,0.16,0.20,0.03,0.36,0.10,44.7,0.26,Matches
773,Jules-Anthony Vilsaint,ca CAN,"MF,FW",CF Montréal,21,2003,9.3,33.8,0.97,3.76,16.1,14.5,2.80,33.8,1.51,0.75,50.0,0.54,35.7,22.5,122.5,51.7,1.40,1.08,0.43,2.15,1.08,26.1,5.38,Matches
774,Sam Vines,us USA,DF,Colorado Rapids,24,1999,24.1,67.1,2.78,16.8,30.2,20.5,1.00,67.1,0.66,0.37,56.3,0.29,43.8,36.8,192.8,111.7,2.16,1.70,0.29,1.24,0.37,43.2,6.60,Matches
775,Pedro Vite,ec ECU,MF,Vancouver W'caps,21,2002,22.4,65.5,1.65,13.3,40.2,12.8,0.54,65.5,1.38,0.54,38.7,0.67,48.4,40.4,169.6,75.2,1.07,1.38,0.04,1.16,0.63,48.0,2.19,Matches
776,Robert Voloder,ba BIH,DF,Sporting KC,22,2001,19.6,62.4,6.33,30.8,29.8,2.24,0.36,62.4,0.31,0.26,83.3,0.05,16.7,37.9,216.7,126.1,0.56,0.41,0.00,0.61,0.36,41.3,0.20,Matches
777,Giacomo Vrioni,al ALB,FW,NE Revolution,25,1998,24.8,21.7,0.28,1.01,10.5,10.5,4.31,21.7,1.41,0.48,34.3,0.89,62.9,12.0,59.7,23.2,0.89,0.48,0.69,2.50,1.33,15.8,4.27,Matches
778,Kai Wagner,de GER,DF,Philadelphia Union,26,1997,32.3,69.2,3.34,19.3,28.8,21.6,0.93,69.2,0.34,0.15,45.5,0.19,54.5,34.3,142.9,59.2,0.99,1.36,0.12,0.68,0.12,39.1,4.86,Matches
779,Rémi Walter,fr FRA,MF,Sporting KC,28,1995,14.2,59.3,2.25,10.0,36.3,13.7,0.28,59.3,0.85,0.28,33.3,0.35,41.7,31.7,127.0,51.7,0.85,0.77,0.07,0.77,0.63,39.6,0.85,Matches
780,Victor Wanyama,ke KEN,MF,CF Montréal,32,1991,4.5,65.6,3.78,19.1,41.8,5.56,0.00,65.6,1.33,0.89,66.7,0.44,33.3,38.4,161.3,66.9,0.44,0.44,0.00,1.11,0.44,48.9,0.67,Matches
781,Taylor Washington,us USA,DF,Nashville SC,30,1993,8.4,61.1,3.45,22.3,28.0,11.2,0.36,61.1,0.36,0.24,66.7,0.12,33.3,29.5,146.7,63.2,1.43,1.19,0.00,0.36,0.48,38.9,4.05,Matches
782,Joel Waterman,ca CAN,DF,CF Montréal,28,1996,23.6,85.7,13.8,48.7,35.6,1.95,0.30,85.7,0.42,0.34,80.0,0.04,10.0,55.7,252.3,118.8,0.21,0.25,0.00,0.21,0.30,61.9,0.34,Matches
783,Akil Watts,us USA,"DF,MF",St. Louis,23,2000,10.7,57.9,2.24,18.2,25.9,15.0,1.12,57.9,1.50,1.03,68.8,0.47,31.3,27.3,139.3,70.4,1.59,0.93,0.28,1.03,0.56,30.8,2.80,Matches
784,Patrick Weah,lr LBR,FW,Minnesota Utd,20,2003,0.4,35.0,0.00,10.0,15.0,10.0,0.00,35.0,0.00,0.00,,0.00,,32.5,145.0,30.0,0.00,0.00,0.00,2.50,2.50,35.0,5.00,Matches
785,Marcelo Weigandt,ar ARG,"DF,MF",Inter Miami,24,2000,22.2,60.5,4.14,19.8,26.4,14.6,1.67,60.5,1.08,0.50,45.8,0.45,41.7,30.5,142.6,78.7,1.85,1.17,0.32,0.95,0.45,37.3,4.50,Matches
786,Michael Wentzel,de GER,DF,St. Louis,21,2002,1.9,53.7,9.47,35.3,17.9,0.53,0.53,53.7,0.00,0.00,,0.00,,26.8,155.8,79.5,0.00,0.00,0.00,1.05,0.00,28.4,0.00,Matches
787,Ashley Westwood,eng ENG,MF,Charlotte,33,1990,33.0,65.2,3.03,15.6,38.5,11.7,0.30,65.2,0.33,0.24,72.7,0.06,18.2,34.9,149.1,68.4,0.55,0.67,0.03,0.42,0.33,46.0,0.88,Matches
788,Brian White,us USA,FW,Vancouver W'caps,27,1996,27.2,27.5,1.95,2.54,12.1,13.0,4.41,27.5,0.48,0.22,46.2,0.22,46.2,13.2,41.2,13.3,0.48,0.40,0.33,2.24,0.77,19.8,4.45,Matches
789,Caleb Wiley,us USA,DF,Atlanta Utd,19,2004,20.9,64.0,3.64,20.4,27.9,16.2,1.34,64.0,1.67,0.67,40.0,0.96,57.1,32.2,181.4,102.9,2.44,1.67,0.24,1.48,0.72,37.3,4.35,Matches
790,Derrick Williams,ie IRL,DF,Atlanta Utd,31,1993,25.1,59.2,11.0,35.8,21.5,2.23,1.24,59.2,0.04,0.04,100.0,0.00,0.0,32.9,148.3,90.2,0.36,0.24,0.00,0.36,0.04,38.1,0.12,Matches
791,Eryk Williamson,us USA,MF,Portland Timbers,26,1997,11.9,55.9,1.51,8.66,34.5,13.1,1.51,55.9,2.10,1.01,48.0,0.84,40.0,31.8,180.6,99.3,1.76,0.76,0.34,2.02,1.68,38.9,2.61,Matches
792,Joe Willis,us USA,GK,Nashville SC,35,1988,29.2,34.0,29.6,33.9,0.10,0.00,0.00,34.0,0.00,0.00,,0.00,,16.6,89.2,51.2,0.00,0.00,0.00,0.00,0.00,14.7,0.00,Matches
793,Bruno Wilson,pt POR,DF,SJ Earthquakes,27,1996,11.6,53.9,10.5,34.4,18.3,1.38,0.95,53.9,0.09,0.09,100.0,0.00,0.0,29.5,126.1,74.1,0.26,0.26,0.00,0.17,0.09,34.3,0.09,Matches
794,Henry Wingo,us USA,DF,Toronto FC,28,1995,1.9,61.1,2.63,25.3,26.3,10.5,0.53,61.1,1.58,1.05,66.7,0.53,33.3,43.2,271.1,136.8,3.68,4.21,0.00,1.05,1.05,47.9,1.05,Matches
795,Hannes Wolf,at AUT,"FW,MF",NYCFC,24,1999,28.4,48.0,0.39,5.07,19.0,24.8,4.47,48.0,3.98,1.76,44.2,2.15,54.0,26.3,148.8,86.4,3.03,1.83,1.55,2.04,1.83,33.3,7.61,Matches
796,Owen Wolff,us USA,"FW,MF",Austin,19,2004,19.8,48.2,1.72,7.73,18.7,22.3,2.37,48.2,2.22,0.91,40.9,1.16,52.3,26.9,134.6,62.7,1.52,1.41,0.30,1.77,0.61,33.0,6.26,Matches
797,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,20,2003,5.3,49.4,0.94,9.25,19.4,21.3,3.77,49.4,2.45,1.13,46.2,1.32,53.8,25.8,144.7,64.2,1.70,0.38,0.94,3.02,2.26,32.8,9.06,Matches
798,Bobby Wood,us USA,FW,NE Revolution,31,1992,6.2,28.9,0.97,2.42,14.0,12.7,3.87,28.9,0.65,0.00,0.0,0.65,100.0,12.1,43.9,17.1,0.16,0.65,0.00,2.26,1.29,18.9,3.87,Matches
799,Miki Yamane,jp JPN,DF,LA Galaxy,30,1993,32.5,77.8,4.15,23.2,35.6,19.4,1.08,77.8,1.48,0.77,52.1,0.62,41.7,40.3,156.1,77.3,1.35,1.38,0.18,0.74,0.37,54.4,5.29,Matches
800,Dominik Yankov,bg BUL,"MF,FW",CF Montréal,23,2000,7.8,42.9,0.38,5.64,18.3,19.5,4.49,42.9,3.46,1.15,33.3,2.05,59.3,28.7,176.0,71.7,1.92,1.67,1.28,3.97,2.44,33.1,7.31,Matches
801,Darren Yapi,us USA,FW,Colorado Rapids,19,2004,8.3,31.8,0.72,3.37,12.9,16.0,3.25,31.8,3.13,1.57,50.0,1.45,46.2,18.7,117.6,60.8,2.05,0.36,0.72,3.49,2.29,23.3,6.02,Matches
802,William Yarbrough,us USA,GK,SJ Earthquakes,34,1989,19.0,31.9,27.9,31.5,0.42,0.00,0.00,31.9,0.11,0.05,50.0,0.05,50.0,16.2,93.7,57.9,0.00,0.00,0.00,0.00,0.00,11.4,0.00,Matches
803,Joshua Yaro,gh GHA,DF,St. Louis,29,1994,8.6,57.0,6.86,31.0,24.7,1.74,0.70,57.0,0.12,0.12,100.0,0.00,0.0,29.8,132.3,75.3,0.00,0.12,0.00,0.70,0.00,32.3,0.23,Matches
804,Patrick Yazbek,au AUS,MF,Nashville SC,21,2002,4.2,61.0,3.10,15.7,36.9,8.81,1.43,61.0,0.71,0.24,33.3,0.48,66.7,30.5,165.2,80.0,0.95,0.95,0.24,1.19,1.19,42.9,1.67,Matches
805,Dru Yearwood,eng ENG,MF,Nashville SC,23,2000,16.8,49.8,1.19,10.8,31.0,8.69,0.48,49.8,1.13,0.83,73.7,0.30,26.3,24.3,115.1,46.0,0.71,1.01,0.06,1.43,1.01,31.3,1.49,Matches
806,Kelvin Yeboah,it ITA,FW,Minnesota Utd,23,2000,7.9,27.3,0.63,2.41,10.8,14.4,6.33,27.0,2.53,1.65,65.0,0.89,35.0,17.0,122.9,46.6,2.03,1.14,2.03,1.77,1.39,19.5,5.44,Matches
807,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,26,1997,11.7,59.7,0.17,7.95,19.1,33.3,4.96,59.7,3.68,1.45,39.5,1.88,51.2,39.3,185.9,98.9,3.59,2.65,1.45,1.71,0.94,45.5,13.2,Matches
808,DeAndre Yedlin,us USA,DF,Inter Miami,30,1993,3.0,55.3,3.67,20.3,23.0,12.0,0.33,55.3,0.67,0.33,50.0,0.33,50.0,26.3,103.7,50.0,0.00,0.33,0.00,0.67,0.33,30.7,7.00,Matches
809,DeAndre Yedlin,us USA,DF,FC Cincinnati,30,1993,24.4,61.6,2.91,19.8,28.5,13.6,1.80,61.6,1.07,0.20,19.2,0.82,76.9,33.6,129.4,65.5,1.11,0.94,0.20,0.98,0.41,38.6,4.47,Matches
810,Maya Yoshida,jp JPN,DF,LA Galaxy,35,1988,33.7,79.6,12.6,46.1,32.4,1.42,0.95,79.6,0.21,0.18,85.7,0.03,14.3,46.1,167.6,76.2,0.03,0.09,0.00,0.36,0.09,58.2,0.12,Matches
811,Jackson Yueill,us USA,MF,SJ Earthquakes,26,1997,27.2,64.0,2.35,15.3,39.3,9.85,0.81,64.0,0.81,0.37,45.5,0.44,54.5,39.0,176.0,84.7,0.92,0.85,0.07,0.81,0.51,47.0,1.40,Matches
812,Alhassan Yusuf,ng NGA,MF,NE Revolution,23,2000,5.0,72.0,1.60,17.2,41.0,15.2,2.20,72.0,2.60,1.00,38.5,1.60,61.5,43.0,245.8,130.6,2.20,0.80,0.40,1.20,1.60,47.8,2.80,Matches
813,Gyasi Zardes,us USA,FW,Austin,32,1991,13.2,30.9,1.59,6.21,12.8,12.1,3.86,30.9,1.29,0.38,29.4,0.76,58.8,13.9,67.9,23.6,0.83,0.23,0.45,1.67,1.52,20.7,3.79,Matches
814,Eriq Zavaleta,sv SLV,DF,LA Galaxy,31,1992,1.8,64.4,12.8,49.4,13.3,1.67,1.67,64.4,0.56,0.56,100.0,0.00,0.0,37.8,113.9,46.7,0.00,0.00,0.00,0.00,0.00,43.9,0.00,Matches
815,Sean Zawadzki,us USA,"MF,DF",Columbus Crew,23,2000,20.8,72.1,4.52,21.3,41.5,9.71,0.67,72.1,1.30,0.63,48.1,0.58,44.4,42.5,179.0,89.6,1.25,1.11,0.19,0.43,0.48,51.8,1.25,Matches
816,Walker Zimmerman,us USA,DF,Nashville SC,30,1993,21.4,70.6,10.8,38.1,30.1,2.62,1.45,70.6,0.09,0.09,100.0,0.00,0.0,40.0,173.8,90.4,0.19,0.28,0.00,0.23,0.14,47.6,0.42,Matches
817,Rida Zouhir,ca CAN,"MF,DF",CF Montréal,20,2003,2.0,76.0,2.00,15.5,43.5,17.0,0.50,76.0,1.50,1.00,66.7,0.50,33.3,44.0,188.0,78.5,0.50,0.50,0.00,1.00,1.00,59.5,0.50,Matches
818,Dario Župarić,ba BIH,DF,Portland Timbers,31,1992,24.7,63.8,7.09,34.2,28.6,1.17,0.32,63.8,0.16,0.12,75.0,0.00,0.0,34.5,175.8,86.4,0.12,0.16,0.04,0.36,0.00,39.3,0.16,Matches
819,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,24,1999,13.2,36.5,1.29,5.53,13.5,18.0,5.76,36.5,2.05,1.06,51.9,0.98,48.1,19.7,108.5,60.4,2.20,1.14,1.06,2.95,0.98,24.8,7.27,Matches
