0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,21.3,62.7,2.96,16.8,38.1,8.08,1.08,62.7,0.56,0.42,75.0,0.14,25.0,30.8,111.6,44.8,0.47,0.66,0.14,0.61,0.89,41.9,0.56,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,16.4,39.8,0.61,5.30,13.6,22.1,5.18,39.8,4.21,1.16,27.5,2.38,56.5,29.1,247.5,113.5,4.39,3.23,2.99,2.62,1.71,29.6,8.96,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,10.4,71.3,9.62,35.0,35.1,1.63,0.58,71.3,0.48,0.48,100.0,0.00,0.0,43.1,198.1,92.6,0.19,0.10,0.00,1.06,0.19,43.5,0.00,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,8.9,34.9,1.01,2.13,14.9,18.1,4.61,34.8,2.47,1.12,45.5,1.12,45.5,22.1,117.0,60.0,2.58,1.35,1.35,1.57,0.79,27.6,7.19,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,19.0,58.1,1.21,12.7,39.3,6.95,0.42,58.1,1.47,1.05,71.4,0.21,14.3,36.5,192.8,90.4,0.74,0.63,0.00,1.00,0.37,40.4,0.74,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,3.9,71.5,5.64,33.6,34.4,3.85,1.28,71.5,0.26,0.00,0.0,0.26,100.0,44.9,217.4,131.3,0.00,0.51,0.00,0.51,0.26,50.8,0.00,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,0.1,60.0,10.0,20.0,30.0,20.0,0.00,60.0,10.0,0.00,0.0,10.0,100.0,50.0,1190.0,750.0,20.0,20.0,0.00,0.00,0.00,40.0,0.00,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,31.6,66.7,8.73,36.8,28.1,2.06,1.04,66.7,0.19,0.09,50.0,0.06,33.3,38.7,195.7,94.1,0.16,0.22,0.00,0.25,0.06,46.0,0.22,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,2.2,46.4,1.36,8.64,26.4,12.3,2.73,46.4,1.82,1.36,75.0,0.45,25.0,32.3,138.2,68.2,1.82,2.27,0.91,1.36,2.73,35.5,4.55,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,17.9,27.5,1.12,2.29,12.1,13.3,4.75,27.5,0.56,0.22,40.0,0.34,60.0,15.9,51.8,18.2,0.39,0.17,0.17,1.96,0.50,20.8,4.53,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4.0,41.3,36.0,41.0,0.00,0.25,0.00,41.3,0.00,0.00,,0.00,,22.8,119.0,70.0,0.00,0.00,0.00,0.00,0.00,15.3,0.00,Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,14.8,57.7,2.50,13.0,24.5,21.1,2.23,57.7,2.70,1.62,60.0,0.61,22.5,30.8,194.9,118.2,3.58,1.96,0.54,1.35,0.74,33.8,6.55,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,3.7,53.2,4.59,21.9,23.5,7.84,0.81,53.2,0.00,0.00,,0.00,,20.0,103.0,66.5,1.08,1.35,0.00,0.81,0.00,24.6,1.35,Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,8.3,38.3,0.24,3.13,18.8,17.0,1.33,38.3,2.77,0.96,34.8,1.69,60.9,25.4,145.9,66.9,1.93,1.57,0.24,1.57,2.29,29.3,6.39,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,5.5,52.7,3.64,17.1,22.7,12.9,0.91,52.7,0.55,0.55,100.0,0.00,0.0,24.9,108.5,49.5,1.82,0.91,0.00,1.45,0.55,27.3,2.00,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,5.4,35.9,0.93,4.81,12.8,19.1,2.41,35.9,1.67,0.37,22.2,0.93,55.6,22.2,109.1,48.7,1.85,0.93,0.00,1.67,1.30,25.4,8.52,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,1,0,0,Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,4.3,33.7,1.86,6.05,9.30,18.6,2.33,33.7,3.26,1.16,35.7,1.63,50.0,20.5,176.7,63.0,2.79,0.70,1.16,2.56,1.40,24.2,8.14,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,26.5,55.2,4.19,22.2,29.3,4.08,1.77,55.2,0.49,0.26,53.8,0.19,38.5,23.2,117.8,63.5,0.79,0.23,0.04,0.75,0.15,23.7,0.30,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,15.2,73.9,0.00,3.29,29.5,42.4,4.01,73.8,8.82,4.47,50.7,3.75,42.5,49.3,311.6,156.5,5.07,3.82,1.32,3.68,3.03,53.3,7.43,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,4.7,27.7,23.6,27.7,0.00,0.00,0.00,27.7,0.21,0.21,100.0,0.00,0.0,13.6,42.6,22.1,0.00,0.00,0.00,0.21,0.00,10.6,0.00,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,24.3,40.6,2.14,5.43,13.9,21.7,2.88,40.6,2.96,1.11,37.5,1.56,52.8,22.5,138.4,63.3,2.43,1.19,0.62,1.40,1.03,25.7,7.04,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,0.1,100.0,0.00,30.0,70.0,0.00,0.00,100.0,0.00,0.00,,0.00,,70.0,280.0,40.0,0.00,0.00,0.00,0.00,0.00,60.0,0.00,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,23.9,69.7,6.15,28.6,35.1,6.19,1.26,69.7,0.38,0.25,66.7,0.08,22.2,43.0,199.1,116.5,0.84,0.71,0.21,0.63,0.29,49.0,1.67,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,9.6,60.7,5.00,29.0,30.9,1.04,0.21,60.7,0.21,0.10,50.0,0.00,0.0,38.0,190.9,116.4,0.63,0.21,0.00,0.21,0.10,43.4,0.10,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,2.0,51.0,2.50,12.0,23.0,16.5,4.00,51.0,4.50,1.50,33.3,2.50,55.6,36.5,234.0,136.0,3.50,1.50,1.50,3.50,1.50,35.0,9.00,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,3.4,28.2,0.00,0.59,12.1,15.9,3.24,28.2,3.24,1.76,54.5,1.18,36.4,21.2,160.3,56.2,2.35,0.59,0.00,2.06,2.65,25.0,7.94,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,26.3,67.8,8.33,36.9,29.3,1.86,0.84,67.8,0.27,0.19,71.4,0.04,14.3,45.4,217.9,136.5,0.38,0.19,0.04,0.57,0.23,49.0,0.08,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,3.8,59.7,0.79,5.00,25.3,30.5,8.16,59.7,6.05,3.16,52.2,2.11,34.8,45.0,378.4,240.5,8.16,5.00,4.21,3.68,1.05,49.5,12.4,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,33.3,63.6,11.8,37.6,24.2,2.55,1.38,63.6,1.35,1.11,82.2,0.12,8.9,39.2,251.2,151.1,0.87,0.39,0.06,0.75,0.21,40.2,0.24,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1.0,30.0,28.0,30.0,0.00,0.00,0.00,30.0,0.00,0.00,,0.00,,21.0,72.0,42.0,0.00,0.00,0.00,0.00,0.00,11.0,0.00,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,2.7,34.8,1.48,7.78,10.0,17.0,1.48,34.8,1.85,1.48,80.0,0.37,20.0,17.0,96.7,58.9,1.48,0.74,0.37,2.22,0.37,16.7,5.19,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,7.4,49.1,1.22,6.76,19.6,23.6,2.57,49.1,2.30,1.49,64.7,0.81,35.3,30.0,143.5,60.8,1.22,0.95,0.81,1.76,1.49,36.8,8.11,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,0.2,50.0,5.00,30.0,15.0,5.00,0.00,50.0,0.00,0.00,,0.00,,10.0,75.0,60.0,5.00,0.00,0.00,0.00,0.00,20.0,0.00,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,28.7,56.0,0.56,5.44,28.6,23.2,2.44,55.9,4.91,2.26,46.1,2.20,44.7,35.7,235.5,100.4,3.14,2.33,0.80,2.47,2.58,42.0,6.03,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,26.9,75.6,2.49,16.0,35.6,24.4,1.23,75.6,1.30,0.63,48.6,0.41,31.4,40.3,162.9,73.6,1.23,1.08,0.30,0.97,0.56,48.7,6.10,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,13.9,52.5,2.09,7.48,23.4,22.2,3.53,52.5,2.16,1.08,50.0,0.94,43.3,27.0,126.9,66.3,1.87,2.16,0.50,1.58,0.79,36.0,6.33,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6.0,35.0,31.0,34.8,0.17,0.00,0.00,35.0,0.17,0.17,100.0,0.00,0.0,17.0,89.8,48.8,0.00,0.00,0.00,0.17,0.00,11.8,0.00,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34.0,64.8,9.71,37.0,26.3,1.59,0.62,64.8,0.00,0.00,,0.00,,34.2,130.4,60.2,0.09,0.09,0.00,0.18,0.12,41.9,0.12,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,31.6,69.7,1.65,16.6,38.8,15.1,0.44,69.7,1.55,0.85,55.1,0.63,40.8,39.9,201.7,98.0,1.42,0.95,0.06,1.39,0.47,48.7,1.68,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3.0,33.3,30.0,33.0,0.33,0.00,0.00,33.3,0.00,0.00,,0.00,,19.0,95.3,48.3,0.00,0.00,0.00,0.00,0.00,13.7,0.00,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,12.1,52.5,1.57,10.7,21.9,20.5,1.90,52.5,2.81,1.49,52.9,0.83,29.4,29.6,169.4,76.0,2.56,1.90,0.33,1.65,1.57,33.2,7.52,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,9.4,74.1,3.09,20.2,46.1,8.09,0.32,74.1,0.43,0.43,100.0,0.00,0.0,40.6,158.5,57.8,0.11,0.64,0.00,0.74,0.74,54.6,1.38,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,25.2,63.4,3.89,21.9,29.2,12.5,1.11,63.4,1.07,0.48,44.4,0.40,37.0,32.3,135.3,66.0,0.95,1.11,0.20,0.75,0.36,38.0,4.21,Matches
688,Daniel Rosero,co COL,DF,Sporting KC,29,1993,25.1,65.5,9.12,36.7,27.5,1.59,1.04,65.5,0.68,0.44,64.7,0.12,17.6,39.8,169.1,88.1,0.12,0.12,0.00,0.52,0.00,45.1,0.00,Matches
689,Matheus Rossetto,br BRA,MF,Atlanta Utd,26,1996,20.3,72.9,2.46,18.1,44.0,11.5,0.84,72.9,1.48,1.03,70.0,0.44,30.0,45.2,202.9,87.4,1.18,1.08,0.00,1.13,0.84,54.5,1.43,Matches
690,Diego Rossi,uy URU,"MF,FW",Columbus Crew,24,1998,8.6,48.6,0.35,2.91,17.2,29.0,5.35,48.6,2.79,1.05,37.5,1.51,54.2,34.9,218.0,106.7,4.07,2.67,1.74,2.67,1.05,39.1,8.84,Matches
691,Sigurd Rosted,no NOR,DF,Toronto FC,28,1994,18.3,56.4,9.29,32.8,22.8,1.09,0.44,56.4,0.33,0.16,50.0,0.11,33.3,27.8,113.6,44.1,0.05,0.22,0.05,0.33,0.16,36.9,0.00,Matches
692,Paul Rothrock,us USA,FW,Seattle Sounders,24,1999,0.5,64.0,0.00,4.00,14.0,46.0,6.00,64.0,6.00,2.00,33.3,4.00,66.7,52.0,272.0,108.0,4.00,2.00,2.00,2.00,10.0,52.0,20.0,Matches
693,Kelyn Rowe,us USA,DF,Seattle Sounders,31,1991,3.8,75.0,1.32,17.9,42.9,14.7,1.32,75.0,1.32,0.26,20.0,0.79,60.0,40.3,167.1,66.1,0.53,1.05,0.26,0.79,0.79,48.7,2.11,Matches
694,Ruan,br BRA,"DF,MF",D.C. United,27,1995,15.8,47.0,3.10,11.3,17.2,19.3,2.66,47.0,1.96,0.76,38.7,1.01,51.6,22.6,201.5,96.1,2.72,2.22,0.76,1.01,0.51,23.7,6.58,Matches
695,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,26,1996,14.4,29.4,0.63,1.74,15.2,12.7,3.54,29.4,1.74,0.76,44.0,0.83,48.0,17.2,82.9,36.0,1.11,1.18,0.07,1.60,0.97,21.9,5.07,Matches
696,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,29,1993,11.9,41.0,1.51,4.71,20.6,16.1,2.94,40.9,2.18,1.51,69.2,0.42,19.2,23.7,118.6,53.9,1.76,0.84,0.84,1.51,1.09,31.7,5.04,Matches
697,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,32,1990,11.7,32.4,0.09,1.97,14.4,16.2,4.62,32.4,1.62,0.85,52.6,0.77,47.4,19.9,76.8,18.2,0.60,0.68,0.34,2.74,1.20,25.3,5.13,Matches
698,David Ruíz,hn HON,MF,Inter Miami,18,2004,13.2,53.9,1.21,10.7,31.7,11.7,1.06,53.9,1.67,0.83,50.0,0.45,27.3,32.2,129.8,54.6,0.68,1.29,0.08,1.67,1.67,39.7,2.20,Matches
699,Pablo Ruíz,ar ARG,MF,Real Salt Lake,24,1998,15.3,69.5,1.44,14.6,42.6,13.3,0.33,69.5,1.31,0.92,70.0,0.39,30.0,36.4,165.8,72.7,0.78,1.05,0.07,0.92,0.46,44.2,1.11,Matches
700,Albert Rusnák,sk SVK,"MF,FW",Seattle Sounders,28,1994,29.1,59.8,0.38,6.94,33.4,20.0,2.13,59.8,1.48,0.89,60.5,0.48,32.6,35.2,187.3,89.2,2.10,1.86,0.31,1.13,0.65,45.3,3.26,Matches
701,Johnny Russell,sct SCO,FW,Sporting KC,32,1990,18.7,48.0,1.34,5.45,18.8,25.0,5.19,48.0,4.55,1.98,43.5,2.09,45.9,30.4,245.5,112.9,3.90,2.41,1.93,1.66,0.86,34.0,6.68,Matches
702,Jacen Russell-Rowe,ca CAN,"FW,MF",Columbus Crew,20,2002,6.0,42.0,0.33,2.67,17.7,22.0,6.83,42.0,2.50,1.00,40.0,1.50,60.0,27.7,120.3,55.5,2.33,1.00,0.83,4.00,1.67,32.7,9.00,Matches
703,Ryan Sailor,us USA,"DF,FW",Inter Miami,24,1998,3.4,40.9,12.4,27.1,13.8,0.29,0.29,40.9,0.00,0.00,,0.00,,21.2,101.2,47.6,0.00,0.00,0.00,0.29,0.00,20.3,0.00,Matches
704,Nathan Saliba,ca CAN,MF,CF Montréal,18,2004,19.7,49.0,1.07,10.4,28.3,10.9,0.71,49.0,1.98,1.32,66.7,0.56,28.2,27.0,142.0,67.9,1.42,0.86,0.05,1.78,0.66,31.2,2.34,Matches
705,Abdi Salim,so SOM,DF,Orlando City,21,2001,1.6,40.0,5.63,19.4,15.6,5.00,0.63,40.0,0.00,0.00,,0.00,,16.9,76.3,25.6,0.00,0.63,0.00,0.63,0.63,18.8,0.00,Matches
706,Dániel Sallói,hu HUN,FW,Sporting KC,26,1996,31.9,44.5,0.78,3.89,13.4,27.7,4.98,44.5,3.17,1.47,46.5,1.35,42.6,30.4,195.5,91.8,3.76,2.38,1.50,1.91,1.22,34.2,9.59,Matches
707,Gaoussou Samaké,ci CIV,"MF,DF",D.C. United,25,1997,4.0,53.0,2.25,15.8,18.8,18.8,2.25,53.0,1.75,0.50,28.6,1.25,71.4,26.8,114.0,43.5,1.25,1.00,0.50,2.00,0.00,30.8,7.25,Matches
708,Ilie Sánchez,es ESP,MF,LAFC,32,1990,28.8,64.2,2.36,16.2,39.1,9.65,0.31,64.2,0.52,0.31,60.0,0.14,26.7,35.1,151.0,75.0,0.63,0.66,0.00,0.59,0.21,42.2,0.76,Matches
709,James Sands,us USA,"MF,DF",NYCFC,22,2000,24.1,67.3,3.40,22.7,40.0,5.19,0.37,67.3,0.66,0.41,62.5,0.12,18.8,36.2,201.8,104.4,0.62,0.71,0.08,0.87,0.33,45.4,0.50,Matches
710,William Sands,us USA,"DF,MF",Columbus Crew,22,2000,5.4,56.7,2.59,10.2,23.5,23.5,2.22,56.7,4.44,1.67,37.5,2.04,45.8,30.6,185.4,104.1,3.15,1.67,0.74,2.04,0.19,33.3,9.81,Matches
711,Jeong Sangbin,kr KOR,"FW,MF",Minnesota Utd,20,2002,10.7,34.9,0.19,3.93,11.9,19.9,3.64,34.8,2.43,1.21,50.0,1.21,50.0,20.1,121.7,51.9,2.43,1.31,1.03,2.52,1.40,23.4,8.97,Matches
712,Sergio Santos Gomes,br BRA,"FW,MF",FC Cincinnati,28,1994,10.0,37.9,0.80,3.30,13.6,21.3,7.10,37.9,2.90,0.70,24.1,2.10,72.4,22.3,105.7,34.0,1.60,0.80,1.00,3.60,2.00,28.3,8.20,Matches
713,Nuno Santos,pt POR,MF,Charlotte,23,1999,2.4,60.0,1.25,5.83,35.0,20.8,1.25,60.0,5.00,3.75,75.0,1.25,25.0,32.9,164.2,52.1,0.42,1.25,0.00,1.25,0.00,40.4,5.42,Matches
714,Pedro Santos,pt POR,"DF,MF",D.C. United,34,1988,16.7,57.4,2.40,13.8,24.4,19.6,1.08,57.4,1.98,0.96,48.5,0.78,39.4,29.3,137.9,67.2,2.10,1.20,0.30,0.96,0.54,33.5,6.17,Matches
715,Rafael Santos,br BRA,DF,Orlando City,24,1998,22.1,65.1,3.26,22.0,29.0,14.8,0.41,65.1,0.59,0.45,76.9,0.14,23.1,35.6,183.1,104.5,2.04,1.40,0.05,0.95,0.45,40.1,4.25,Matches
716,C.J. Sapong,us USA,FW,Toronto FC,34,1988,14.1,25.7,1.28,3.19,11.3,11.9,3.12,25.7,1.56,0.78,50.0,0.50,31.8,14.5,79.2,35.5,1.56,0.78,0.35,2.48,0.78,19.3,3.97,Matches
717,C.J. Sapong,us USA,FW,Nashville SC,34,1988,4.2,32.4,0.95,1.90,15.7,15.2,2.62,32.4,0.48,0.24,50.0,0.00,0.0,15.5,74.3,28.6,0.48,1.19,0.00,1.43,0.24,23.6,5.48,Matches
718,Hayden Sargis,us USA,DF,D.C. United,20,2002,0.2,35.0,10.0,25.0,10.0,0.00,0.00,35.0,0.00,0.00,,0.00,,30.0,205.0,10.0,0.00,0.00,0.00,0.00,0.00,25.0,0.00,Matches
719,Jefferson Savarino,ve VEN,"MF,FW",Real Salt Lake,26,1996,21.6,49.2,0.19,4.12,20.1,25.7,3.43,49.2,3.38,1.76,52.1,1.20,35.6,32.5,209.2,94.8,2.96,1.85,1.16,2.04,1.57,37.5,6.81,Matches
720,Rodrigo Schlegel,ar ARG,DF,Orlando City,25,1997,21.9,53.9,7.26,27.9,24.2,2.28,0.59,53.9,0.23,0.18,80.0,0.05,20.0,28.4,146.6,80.5,0.41,0.41,0.00,0.27,0.14,32.7,0.14,Matches
721,Tate Schmitt,us USA,DF,Houston Dynamo,25,1997,4.4,65.0,1.14,16.4,31.1,18.2,1.36,65.0,0.91,0.45,50.0,0.23,25.0,41.6,233.9,141.8,3.86,1.59,0.45,1.14,1.36,43.6,6.59,Matches
722,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,28,1994,19.7,48.4,1.62,8.73,26.0,14.2,1.83,48.4,1.52,0.71,46.7,0.61,40.0,27.6,143.4,68.8,1.62,1.37,0.15,1.98,1.02,33.1,3.30,Matches
723,Patrick Schulte,us USA,GK,Columbus Crew,21,2001,31.0,38.2,29.1,37.5,0.74,0.03,0.03,38.2,0.03,0.03,100.0,0.00,0.0,24.7,115.0,64.3,0.00,0.00,0.00,0.06,0.00,18.6,0.00,Matches
724,Dante Sealy,tt TRI,"MF,DF",FC Dallas,19,2003,3.2,52.8,4.69,13.1,21.3,19.1,1.88,52.8,5.94,3.75,63.2,1.88,31.6,29.4,240.6,134.4,3.13,2.81,0.94,3.75,1.88,33.8,4.06,Matches
725,Gabe Segal,us USA,FW,NYCFC,21,2001,4.6,36.5,0.65,3.04,19.6,13.9,3.26,36.5,0.65,0.00,0.0,0.00,0.0,16.1,53.5,18.9,0.22,0.22,0.00,1.74,0.22,25.7,6.96,Matches
726,Amar Sejdic,us USA,MF,Atlanta Utd,26,1996,11.8,50.7,0.93,9.92,31.9,9.24,0.68,50.7,0.42,0.34,80.0,0.08,20.0,29.1,131.5,44.4,0.34,0.68,0.00,1.27,0.17,34.7,1.02,Matches
727,Brandon Servania,us USA,"MF,FW",Toronto FC,23,1999,18.9,52.9,1.69,12.1,26.8,14.7,1.32,52.9,1.32,0.79,60.0,0.37,28.0,28.1,123.5,58.5,1.16,0.95,0.16,1.80,1.43,36.3,2.70,Matches
728,Jacob Shaffelburg,ca CAN,"FW,MF",Nashville SC,23,1999,14.6,34.3,0.62,4.93,12.9,17.1,4.11,34.3,2.26,1.30,57.6,0.89,39.4,19.5,139.8,69.2,3.08,1.37,1.16,1.78,0.96,21.9,8.56,Matches
729,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,31,1991,22.8,55.4,0.35,6.49,27.6,21.8,1.67,55.4,1.89,0.88,46.5,0.88,46.5,37.0,174.1,67.9,1.71,1.36,0.48,2.41,2.02,43.5,5.53,Matches
730,Billy Sharp,eng ENG,FW,LA Galaxy,36,1986,7.9,21.5,1.27,1.77,9.62,10.3,5.06,21.4,0.38,0.25,66.7,0.13,33.3,14.4,78.7,27.5,1.90,0.13,0.89,2.66,1.14,16.3,4.43,Matches
731,Khiry Shelton,us USA,"FW,MF",Sporting KC,29,1993,9.4,44.4,1.28,7.87,18.3,19.4,2.02,44.4,3.09,1.70,55.2,1.06,34.5,27.8,162.6,69.6,1.81,1.60,0.32,3.19,1.91,30.1,7.66,Matches
732,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,27,1995,2.1,52.4,0.00,7.62,25.2,21.0,4.76,52.4,3.81,1.43,37.5,1.90,50.0,32.4,175.7,67.6,0.95,1.43,0.48,2.38,3.81,36.2,6.19,Matches
733,Marcelo Silva,uy URU,DF,Real Salt Lake,33,1989,16.0,55.1,5.94,31.5,22.7,1.38,1.13,55.1,0.06,0.00,0.0,0.06,100.0,30.1,127.6,55.3,0.06,0.06,0.00,0.19,0.00,35.8,0.00,Matches
734,Xande Silva,pt POR,FW,Atlanta Utd,25,1997,7.1,47.7,0.99,4.37,22.0,22.1,4.51,47.7,4.79,2.39,50.0,2.11,44.1,34.1,235.4,132.5,4.08,1.41,1.97,1.13,1.27,37.7,9.30,Matches
735,Jonathan Sirois,ca CAN,GK,CF Montréal,21,2001,32.1,36.8,29.2,36.4,0.40,0.00,0.00,36.8,0.00,0.00,,0.00,,20.8,105.5,60.2,0.00,0.00,0.00,0.00,0.00,15.4,0.00,Matches
736,Pablo Sisniega,mx MEX,GK,Charlotte,27,1995,3.0,25.7,22.7,25.7,0.00,0.00,0.00,25.7,0.00,0.00,,0.00,,11.7,58.0,34.3,0.00,0.00,0.00,0.00,0.33,10.7,0.00,Matches
737,Jack Skahan,us USA,"FW,MF",SJ Earthquakes,24,1998,4.0,39.0,1.50,8.25,16.3,15.0,2.25,39.0,4.25,2.00,47.1,2.25,52.9,25.0,174.3,79.0,2.50,1.25,0.75,3.25,2.00,28.5,4.25,Matches
738,Brad Smith,au AUS,"DF,FW",Houston Dynamo,28,1994,5.3,53.0,3.21,12.3,17.5,23.6,2.26,53.0,1.32,0.19,14.3,1.13,85.7,25.1,107.5,54.3,2.83,0.75,0.94,0.94,0.75,31.9,8.68,Matches
739,Collin Smith,us USA,"DF,MF",FC Dallas,19,2003,1.2,28.3,2.50,9.17,15.0,5.00,0.83,28.3,0.83,0.00,0.0,0.83,100.0,15.8,108.3,8.33,0.00,0.83,0.83,0.83,0.83,16.7,2.50,Matches
740,Kyle Smith,us USA,DF,Orlando City,31,1992,16.6,63.7,3.43,24.1,26.9,13.1,0.66,63.7,0.78,0.24,30.8,0.30,38.5,34.0,159.8,81.3,1.20,1.51,0.00,0.66,0.66,38.8,2.95,Matches
741,Jan Sobociński,pl POL,DF,Charlotte,23,1999,7.2,68.1,8.75,35.6,31.5,1.39,0.56,68.1,0.14,0.00,0.0,0.14,100.0,37.6,171.5,89.9,0.14,0.28,0.14,0.56,0.14,45.4,0.00,Matches
742,Santiago Sosa,ar ARG,MF,Atlanta Utd,23,1999,10.2,68.1,3.92,17.9,41.2,9.41,1.27,68.1,0.88,0.29,33.3,0.59,66.7,36.3,155.9,67.2,0.78,0.88,0.00,0.69,0.49,46.7,0.78,Matches
743,Arnaud Souquet,fr FRA,DF,Chicago Fire,30,1992,20.3,56.8,3.30,17.1,26.8,13.6,0.74,56.8,1.77,0.94,52.8,0.74,41.7,28.2,166.5,87.2,2.71,1.33,0.25,1.48,0.59,32.6,4.33,Matches
744,Ryan Spaulding,us USA,DF,NE Revolution,24,1998,6.9,63.8,3.19,16.8,32.0,15.7,1.74,63.8,1.88,1.30,69.2,0.29,15.4,37.7,221.2,114.3,2.61,1.16,0.72,1.74,1.01,41.0,3.91,Matches
745,Dayne St. Clair,ca CAN,GK,Minnesota Utd,25,1997,30.0,32.8,28.6,32.7,0.10,0.03,0.03,32.8,0.00,0.00,,0.00,,17.7,92.2,49.1,0.00,0.00,0.00,0.03,0.00,13.0,0.00,Matches
746,Mason Stajduhar,us USA,GK,Orlando City,25,1997,4.0,30.5,27.0,30.5,0.00,0.00,0.00,30.5,0.25,0.25,100.0,0.00,0.0,16.3,103.8,62.5,0.00,0.00,0.00,0.25,0.00,7.25,0.00,Matches
747,Nicolás Stefanelli,ar ARG,"FW,MF",Inter Miami,28,1994,14.8,49.7,0.41,4.53,24.9,21.1,3.45,49.7,3.24,1.35,41.7,1.62,50.0,35.1,205.7,89.3,2.50,2.36,0.74,2.91,1.42,38.1,7.23,Matches
748,Lazar Stefanovic,ca CAN,DF,Toronto FC,16,2006,0.9,44.4,13.3,25.6,16.7,2.22,0.00,44.4,0.00,0.00,,0.00,,18.9,97.8,32.2,0.00,1.11,0.00,1.11,0.00,20.0,0.00,Matches
749,Daniel Steres,us USA,DF,Houston Dynamo,32,1990,20.7,55.7,4.44,24.4,25.1,6.47,1.06,55.7,0.34,0.29,85.7,0.05,14.3,27.9,108.2,56.5,0.39,0.19,0.05,0.43,0.19,32.9,0.48,Matches
750,Benjamin Stitz,us USA,FW,FC Cincinnati,22,2000,0.2,45.0,0.00,0.00,25.0,20.0,0.00,45.0,0.00,0.00,,0.00,,15.0,20.0,0.00,0.00,0.00,0.00,15.0,5.00,35.0,20.0,Matches
