0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
786,Miguel Trauco,pe PER,DF,SJ Earthquakes,30,1992,22.3,0.09,0.00,0.00,1.03,0.40,0.00,1.97,0.94,1.26,0.00,0.04,0.00,4.84,0.36,0.94,27.6,Matches
787,Niko Tsakiris,us USA,MF,SJ Earthquakes,17,2005,6.8,0.59,0.00,0.00,1.18,1.76,0.15,0.74,0.59,1.18,0.00,0.00,0.00,5.00,0.74,0.59,55.6,Matches
788,Bill Tuiloma,nz NZL,DF,Charlotte,27,1995,15.0,0.13,0.00,0.00,0.67,0.93,0.20,0.07,1.40,0.13,0.00,0.00,0.07,4.47,2.27,2.07,52.3,Matches
789,Stephen Turnbull,us USA,"DF,MF",NYCFC,24,1998,5.4,0.19,0.00,0.00,1.11,1.30,0.19,2.59,0.74,1.30,0.00,0.00,0.00,5.19,1.11,1.30,46.2,Matches
790,Ema Twumasi,gh GHA,DF,FC Dallas,25,1997,17.5,0.17,0.06,0.00,1.31,0.34,0.11,2.17,0.63,0.69,0.00,0.00,0.00,6.74,0.69,0.46,60.0,Matches
791,Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,21,2001,8.1,0.00,0.00,0.00,1.36,2.35,0.25,1.60,0.37,1.36,0.00,0.00,0.00,3.83,0.37,1.23,23.1,Matches
792,Mikael Uhre,dk DEN,FW,Philadelphia Union,28,1994,23.8,0.13,0.00,0.00,1.26,1.76,0.71,1.55,0.38,0.55,0.13,0.00,0.00,2.10,1.47,2.39,38.0,Matches
793,Þorleifur Úlfarsson,is ISL,"FW,MF",Houston Dynamo,22,2000,5.3,0.19,0.00,0.00,1.13,0.94,0.38,1.70,0.38,0.19,0.00,0.00,0.00,1.51,1.70,4.72,26.5,Matches
794,Victor Ulloa,us USA,MF,Inter Miami,30,1992,1.8,0.00,0.00,0.00,2.22,1.11,0.00,0.00,1.11,1.67,0.00,0.00,0.00,3.89,0.56,3.89,12.5,Matches
795,Jere Uronen,fi FIN,DF,Charlotte,28,1994,6.8,0.00,0.00,0.00,1.62,0.74,0.00,2.65,1.32,0.74,0.00,0.00,0.00,5.44,1.62,1.18,57.9,Matches
796,Maximiliano Urruti,ar ARG,FW,Austin,31,1991,10.8,0.28,0.00,0.00,1.57,1.85,0.56,0.19,0.37,0.83,0.00,0.00,0.00,2.87,0.28,0.65,30.0,Matches
797,Júnior Urso,br BRA,"MF,FW",Orlando City,33,1989,2.8,0.36,0.00,0.00,0.71,0.71,0.00,0.00,0.71,1.07,0.00,0.00,0.00,5.71,1.43,2.14,40.0,Matches
798,Leo Väisänen,fi FIN,DF,Austin,25,1997,19.6,0.20,0.00,0.00,0.87,0.20,0.00,0.15,1.12,0.36,0.00,0.05,0.00,5.00,3.27,2.24,59.3,Matches
799,Jhojan Valencia,co COL,MF,Austin,26,1996,15.9,0.25,0.00,0.00,1.95,0.63,0.00,0.19,1.89,1.70,0.00,0.00,0.00,5.85,1.13,1.38,45.0,Matches
800,Zarek Valentin,pr PUR,DF,Minnesota Utd,31,1991,14.7,0.00,0.00,0.00,0.68,0.34,0.00,1.43,0.88,0.61,0.00,0.00,0.00,5.99,0.88,1.22,41.9,Matches
801,Gerardo Valenzuela,us USA,MF,FC Cincinnati,18,2004,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,0.00,0.00,0.00,0.00,10.0,0.00,10.0,0.0,Matches
802,Gustavo Vallecilla,ec ECU,DF,Columbus Crew,23,1999,9.4,0.32,0.00,0.00,1.49,0.00,0.00,0.32,1.06,1.28,0.00,0.00,0.00,7.34,1.49,1.49,50.0,Matches
803,Dante Vanzeir,be BEL,"FW,MF",NY Red Bulls,24,1998,8.3,0.24,0.00,0.00,0.72,0.48,1.33,2.53,0.36,0.36,0.00,0.00,0.00,2.65,0.96,1.81,34.8,Matches
804,Kerwin Vargas,co COL,"FW,MF",Charlotte,21,2002,16.5,0.24,0.00,0.00,0.79,1.33,0.61,7.09,1.21,0.42,0.00,0.00,0.00,5.09,0.85,0.97,46.7,Matches
805,Marlon Vargas,sv SLV,MF,Colorado Rapids,22,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
806,Obed Vargas,mx MEX,MF,Seattle Sounders,17,2005,14.7,0.00,0.00,0.00,0.82,1.50,0.14,0.34,1.16,1.50,0.00,0.00,0.00,4.97,0.54,0.54,50.0,Matches
807,Indiana Vassilev,us USA,MF,St. Louis,21,2001,23.5,0.09,0.00,0.00,0.72,1.53,0.09,3.79,0.43,1.15,0.09,0.00,0.00,5.45,0.34,0.81,29.6,Matches
808,Brandon Vazquez,us USA,FW,FC Cincinnati,24,1998,26.4,0.11,0.00,0.00,1.10,1.86,0.34,0.27,0.15,0.38,0.00,0.00,0.00,3.07,2.61,2.73,48.9,Matches
809,Víctor Vázquez,es ESP,"MF,FW",Toronto FC,36,1987,2.7,0.37,0.00,0.00,0.00,1.85,0.00,1.48,0.74,0.74,0.00,0.00,0.00,7.41,0.00,0.00,,Matches
810,Carlos Vela,mx MEX,FW,LAFC,33,1989,23.0,0.00,0.00,0.00,1.04,1.26,0.57,5.35,0.22,0.26,0.09,0.00,0.00,3.43,0.30,0.52,36.8,Matches
811,Alan Velasco,ar ARG,"FW,MF",FC Dallas,20,2002,25.1,0.24,0.00,0.00,1.63,2.11,0.36,3.59,0.80,1.16,0.00,0.00,0.00,4.90,0.28,0.48,36.8,Matches
812,Brayan Vera,co COL,DF,Real Salt Lake,24,1999,22.7,0.48,0.00,0.00,1.76,0.75,0.00,1.06,1.10,1.23,0.00,0.04,0.00,6.04,1.28,1.59,44.6,Matches
813,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,23,1999,31.4,0.06,0.00,0.00,0.67,0.22,0.06,0.16,1.05,0.70,0.00,0.00,0.00,3.47,1.91,1.69,53.1,Matches
814,Jules-Anthony Vilsaint,ca CAN,FW,CF Montréal,20,2003,4.6,0.00,0.00,0.00,1.30,1.09,0.00,0.87,0.22,0.65,0.00,0.00,0.00,1.96,1.09,2.83,27.8,Matches
815,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,20,2002,23.9,0.17,0.00,0.00,1.26,1.05,0.13,1.76,1.09,1.17,0.00,0.00,0.00,6.32,0.38,0.50,42.9,Matches
816,Gino Vivi,cr CRC,"MF,DF",LA Galaxy,22,2000,0.9,0.00,0.00,0.00,1.11,2.22,0.00,3.33,3.33,0.00,0.00,0.00,0.00,4.44,0.00,0.00,,Matches
817,Robert Voloder,ba BIH,DF,Sporting KC,21,2001,11.4,0.18,0.00,0.00,0.79,0.88,0.00,0.61,1.84,0.44,0.00,0.09,0.00,4.82,1.67,1.58,51.4,Matches
818,Giacomo Vrioni,al ALB,FW,NE Revolution,24,1998,14.6,0.00,0.00,0.00,1.64,1.92,0.75,0.07,0.27,0.34,0.00,0.00,0.00,1.51,2.67,2.60,50.6,Matches
819,Kai Wagner,de GER,DF,Philadelphia Union,25,1997,27.1,0.22,0.00,0.00,0.92,1.14,0.00,9.70,1.70,1.44,0.00,0.00,0.00,7.01,0.92,0.59,61.0,Matches
820,Rémi Walter,fr FRA,MF,Sporting KC,27,1995,30.4,0.07,0.00,0.00,0.72,0.46,0.00,0.76,1.12,0.86,0.00,0.00,0.00,7.34,0.86,0.59,59.1,Matches
821,Victor Wanyama,ke KEN,MF,CF Montréal,31,1991,19.9,0.30,0.00,0.00,1.41,1.71,0.00,0.00,1.16,0.80,0.00,0.00,0.00,8.29,1.21,1.31,48.0,Matches
822,Taylor Washington,us USA,"DF,MF",Nashville SC,29,1993,5.4,1.30,0.19,0.19,1.67,1.48,0.37,2.59,1.85,0.93,0.00,0.00,0.00,6.11,1.85,1.11,62.5,Matches
823,Joel Waterman,ca CAN,DF,CF Montréal,27,1996,26.4,0.30,0.04,0.00,1.14,1.02,0.04,0.45,1.17,0.72,0.00,0.00,0.04,8.41,0.57,1.10,34.1,Matches
824,Akil Watts,us USA,"DF,MF",St. Louis,22,2000,9.8,0.00,0.00,0.00,0.92,0.00,0.10,2.96,1.43,1.84,0.00,0.00,0.00,5.82,0.51,0.61,45.5,Matches
825,Quentin Westberg,us USA,GK,Atlanta Utd,36,1986,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.18,0.18,0.18,50.0,Matches
826,Ashley Westwood,eng ENG,MF,Charlotte,32,1990,28.1,0.21,0.00,0.00,1.21,1.00,0.04,3.77,0.36,0.32,0.04,0.00,0.00,6.19,0.25,0.11,70.0,Matches
827,Brian White,us USA,FW,Vancouver W'caps,26,1996,28.2,0.14,0.00,0.00,1.10,0.74,0.60,0.07,0.14,0.39,0.07,0.00,0.00,1.38,2.48,3.05,44.9,Matches
828,Caleb Wiley,us USA,"DF,FW",Atlanta Utd,18,2004,25.9,0.04,0.00,0.00,1.04,0.66,0.12,1.54,1.12,1.00,0.00,0.00,0.00,4.56,0.89,1.08,45.1,Matches
829,Derrick Williams,ie IRL,DF,D.C. United,30,1993,20.5,0.20,0.00,0.00,0.78,0.20,0.10,0.20,1.22,0.54,0.00,0.00,0.00,5.41,2.24,1.07,67.6,Matches
830,Eryk Williamson,us USA,MF,Portland Timbers,25,1997,5.9,0.34,0.00,0.00,2.03,3.05,0.00,3.05,0.68,1.19,0.00,0.00,0.00,7.12,0.51,0.68,42.9,Matches
831,Joe Willis,us USA,GK,Nashville SC,34,1988,32.0,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.41,0.03,92.9,Matches
832,Danny Wilson,sct SCO,DF,Colorado Rapids,31,1991,25.7,0.19,0.00,0.00,0.78,0.43,0.04,0.04,0.82,0.35,0.00,0.04,0.00,3.89,2.02,1.52,57.1,Matches
833,Owen Wolff,us USA,MF,Austin,18,2004,20.9,0.14,0.00,0.00,1.20,1.53,0.00,0.72,1.10,0.57,0.00,0.00,0.00,4.35,0.33,0.77,30.4,Matches
834,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,19,2003,7.2,0.42,0.00,0.00,1.94,1.39,0.14,0.69,0.56,1.25,0.00,0.00,0.00,4.31,0.00,0.14,0.0,Matches
835,Bobby Wood,us USA,FW,NE Revolution,30,1992,16.5,0.24,0.00,0.00,1.52,1.82,0.67,0.12,0.18,0.30,0.00,0.00,0.00,2.18,2.18,3.03,41.9,Matches
836,Karifa Yao,ca CAN,MF,Vancouver W'caps,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
837,Darren Yapi,us USA,"FW,MF",Colorado Rapids,18,2004,9.9,0.30,0.00,0.00,2.63,1.41,0.40,0.71,0.20,1.01,0.00,0.00,0.00,3.13,2.22,3.84,36.7,Matches
838,William Yarbrough,us USA,GK,Colorado Rapids,33,1989,20.0,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.20,0.00,100.0,Matches
839,Joshua Yaro,gh GHA,DF,St. Louis,28,1994,10.1,0.20,0.00,0.00,0.69,0.30,0.00,0.00,1.78,1.68,0.00,0.00,0.00,6.44,2.67,2.08,56.3,Matches
840,Dru Yearwood,eng ENG,MF,NY Red Bulls,22,2000,9.2,0.43,0.00,0.00,1.74,0.87,0.22,1.85,1.85,1.41,0.00,0.00,0.00,5.98,0.76,0.87,46.7,Matches
841,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,25,1997,22.0,0.14,0.00,0.00,1.09,1.36,0.18,2.86,0.91,0.95,0.05,0.00,0.00,5.23,0.32,0.73,30.4,Matches
842,DeAndre Yedlin,us USA,DF,Inter Miami,29,1993,25.8,0.27,0.00,0.00,1.28,0.54,0.16,1.47,1.20,0.85,0.00,0.04,0.00,5.54,0.70,0.50,58.1,Matches
843,Maya Yoshida,jp JPN,DF,LA Galaxy,34,1988,12.0,0.25,0.00,0.00,0.75,0.58,0.00,0.00,2.17,0.75,0.00,0.00,0.00,5.25,2.00,0.92,68.6,Matches
844,Jackson Yueill,us USA,MF,SJ Earthquakes,25,1997,30.2,0.20,0.00,0.00,0.66,1.06,0.00,0.40,1.06,0.76,0.00,0.00,0.00,6.46,0.20,0.23,46.2,Matches
845,Gyasi Zardes,us USA,FW,Austin,31,1991,16.3,0.18,0.00,0.00,0.80,1.53,0.67,0.18,0.06,0.49,0.00,0.00,0.00,2.64,2.94,3.56,45.3,Matches
846,Eriq Zavaleta,sv SLV,DF,LA Galaxy,30,1992,5.4,0.19,0.00,0.00,0.37,0.00,0.00,0.00,0.93,0.74,0.00,0.00,0.19,3.89,1.67,1.30,56.3,Matches
847,Sean Zawadzki,us USA,"DF,MF",Columbus Crew,22,2000,17.5,0.34,0.00,0.00,1.09,0.57,0.06,0.06,2.00,1.20,0.00,0.00,0.00,6.17,1.20,0.29,80.8,Matches
848,Lucas Zelarayán,am ARM,"MF,FW",Columbus Crew,30,1992,18.9,0.21,0.00,0.00,1.16,1.80,0.26,6.61,0.37,0.48,0.05,0.00,0.00,3.65,0.21,0.48,30.8,Matches
849,Walker Zimmerman,us USA,DF,Nashville SC,29,1993,20.5,0.24,0.05,0.05,1.02,0.39,0.00,0.15,1.56,0.93,0.00,0.00,0.00,5.85,2.78,1.90,59.4,Matches
850,Rida Zouhir,ca CAN,"MF,FW",CF Montréal,19,2003,2.5,0.40,0.00,0.00,0.80,1.20,0.40,1.60,0.80,1.20,0.00,0.00,0.00,6.80,0.80,0.00,100.0,Matches
851,Ethan Zubak,us USA,FW,Nashville SC,24,1998,1.6,0.63,0.00,0.00,3.13,1.88,1.88,1.25,0.00,0.63,0.00,0.00,0.00,6.25,8.13,5.63,59.1,Matches
852,Dario Župarić,ba BIH,DF,Portland Timbers,30,1992,31.0,0.32,0.00,0.00,1.42,0.87,0.03,0.03,1.32,0.77,0.00,0.00,0.00,4.77,2.29,1.29,64.0,Matches
853,Graham Zusi,us USA,DF,Sporting KC,36,1986,9.6,0.00,0.00,0.00,0.52,1.25,0.00,4.79,1.15,1.46,0.00,0.00,0.00,6.88,1.04,0.63,62.5,Matches
854,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,23,1999,3.0,0.00,0.00,0.00,1.67,0.67,0.33,1.67,1.00,0.33,0.00,0.00,0.00,3.33,1.33,2.00,40.0,Matches
855,Róbert Þorkelsson,is ISL,DF,CF Montréal,20,2002,2.5,0.80,0.00,0.00,2.40,1.60,0.00,1.20,1.20,2.00,0.00,0.00,0.00,6.80,0.80,2.80,22.2,Matches
