0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
512,Georgi Minoungou,bf BFA,"FW,MF",Seattle Sounders,23-132,2002,8.1,0.00,0.00,0.00,1.73,1.48,0.99,5.06,0.74,0.74,0.00,0.00,0.00,4.57,0.37,0.62,37.5,Matches
513,Aleksei Miranchuk,ru RUS,"MF,FW",Atlanta Utd,30-048,1995,30.5,0.07,0.00,0.00,0.75,0.89,0.16,4.00,0.56,0.49,0.00,0.03,0.00,4.46,0.30,0.49,37.5,Matches
514,Shakur Mohammed,gh GHA,"FW,MF",Orlando City,22-099,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,20.0,33.3,Matches
515,Zane Monlouis,eng ENG,DF,Toronto FC,22-049,2003,5.7,0.00,0.00,0.00,0.35,0.18,0.00,0.00,1.05,0.00,0.00,0.00,0.00,4.39,2.46,1.40,63.6,Matches
516,Alán Montes,mx MEX,DF,Sporting KC,25-039,2000,5.1,0.20,0.00,0.00,1.18,0.59,0.00,0.20,1.76,0.39,0.00,0.00,0.00,6.08,1.18,1.37,46.2,Matches
517,Shaq Moore,us USA,"DF,MF",FC Dallas,29-032,1996,31.4,0.13,0.00,0.00,1.15,0.89,0.06,2.42,0.92,1.24,0.00,0.03,0.00,3.28,0.92,1.02,47.5,Matches
518,Felipe Mora,cl CHI,FW,Portland Timbers,32-124,1993,18.5,0.22,0.00,0.00,0.59,1.73,0.38,0.38,0.27,0.11,0.05,0.00,0.00,1.51,2.00,2.86,41.1,Matches
519,Alfredo Morales,us USA,MF,St. Louis,35-206,1990,12.2,0.49,0.08,0.08,1.23,0.98,0.00,0.74,1.15,0.57,0.00,0.08,0.00,5.41,1.31,0.49,72.7,Matches
520,Efrain Morales,bo BOL,DF,Atlanta Utd,21-275,2004,4.5,0.44,0.00,0.00,2.00,0.22,0.00,0.00,1.11,1.11,0.00,0.00,0.00,3.33,3.11,1.33,70.0,Matches
521,Efrain Morales,bo BOL,DF,CF Montréal,21-275,2004,5.4,0.37,0.00,0.00,1.85,0.37,0.00,0.00,1.48,1.48,0.00,0.00,0.00,3.33,4.26,3.15,57.5,Matches
522,Marcelo Morales,cl CHI,DF,NY Red Bulls,22-181,2003,2.0,0.00,0.00,0.00,1.50,1.00,0.00,10.5,1.00,0.50,0.00,0.00,0.00,3.00,0.00,0.50,0.0,Matches
523,Santi Morales,us USA,"MF,DF",Inter Miami,18-298,2007,0.3,0.00,0.00,0.00,3.33,3.33,0.00,0.00,0.00,6.67,0.00,0.00,0.00,20.0,0.00,3.33,0.0,Matches
524,Maximiliano Moralez,ar ARG,MF,NYCFC,38-280,1987,30.5,0.20,0.00,0.00,1.38,1.84,0.16,4.56,0.43,0.89,0.00,0.00,0.00,5.64,0.46,0.66,41.2,Matches
525,Andrew Moran,ie IRL,"MF,FW",LAFC,22-050,2003,3.5,0.29,0.00,0.00,2.86,0.86,0.00,0.29,0.86,2.29,0.00,0.00,0.00,4.29,0.29,0.29,50.0,Matches
526,Steven Moreira,cv CPV,DF,Columbus Crew,31-113,1994,27.3,0.15,0.00,0.00,0.70,0.40,0.00,1.17,0.51,1.10,0.00,0.00,0.00,3.99,0.40,1.03,28.2,Matches
527,Santiago Moreno,co COL,"FW,MF",Portland Timbers,25-227,2000,18.8,0.05,0.00,0.00,1.49,1.70,0.00,4.04,0.37,0.90,0.00,0.00,0.00,4.95,0.59,0.43,57.9,Matches
528,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,29-065,1996,1.6,0.00,0.00,0.00,0.00,0.63,0.00,2.50,0.63,1.25,0.00,0.00,0.00,1.88,0.00,3.13,0.0,Matches
529,Jordan Morris,us USA,FW,Seattle Sounders,31-039,1994,8.4,0.00,0.00,0.00,0.71,0.83,0.71,0.12,0.12,0.12,0.12,0.00,0.00,1.31,3.10,2.74,53.1,Matches
530,Edwin Mosquera,co COL,"FW,DF",Atlanta Utd,24-160,2001,1.7,1.76,0.00,0.00,2.35,1.76,0.59,8.24,1.18,1.18,0.00,0.00,0.00,4.71,0.59,1.18,33.3,Matches
531,Rafael Mosquera,pa PAN,MF,NY Red Bulls,20-194,2005,0.1,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
532,Cole Mrowka,us USA,MF,Columbus Crew,19-242,2006,0.3,0.00,0.00,0.00,3.33,6.67,0.00,3.33,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,,Matches
533,Hany Mukhtar,de GER,"FW,MF",Nashville SC,30-258,1995,33.3,0.15,0.00,0.00,1.32,1.50,0.48,5.95,0.18,0.30,0.18,0.00,0.00,2.76,0.12,0.81,12.9,Matches
534,Thomas Müller,de GER,MF,Vancouver W'caps,36-082,1989,6.0,0.17,0.00,0.00,0.83,0.67,0.17,2.83,0.17,0.33,0.00,0.00,0.00,4.83,1.00,0.67,60.0,Matches
535,Daniel Munie,us USA,DF,SJ Earthquakes,25-297,2000,22.1,0.18,0.00,0.00,0.68,0.63,0.00,0.14,1.27,1.00,0.00,0.00,0.00,4.62,2.08,1.63,56.1,Matches
536,Santiago Muñóz,mx MEX,"MF,FW",Sporting KC,23-112,2002,9.7,0.00,0.00,0.00,1.34,2.58,0.00,0.52,0.41,0.62,0.10,0.00,0.00,3.40,0.72,1.03,41.2,Matches
537,Luis Muriel,co COL,FW,Orlando City,34-232,1991,23.4,0.04,0.04,0.00,1.11,0.98,0.47,1.71,0.17,0.90,0.04,0.00,0.00,2.31,1.32,1.75,43.1,Matches
538,Ian Murphy,us USA,DF,Colorado Rapids,25-322,2000,11.6,0.09,0.00,0.00,0.86,0.09,0.00,0.34,0.86,0.60,0.00,0.00,0.00,4.14,1.72,1.47,54.1,Matches
539,Jacob Murrell,us USA,"FW,MF",D.C. United,21-250,2004,9.8,0.10,0.00,0.00,1.33,0.31,0.10,1.53,0.20,0.41,0.00,0.00,0.00,1.63,1.84,4.59,28.6,Matches
540,Petar Musa,hr CRO,FW,FC Dallas,27-275,1998,25.5,0.27,0.00,0.00,1.61,1.02,0.86,0.43,0.24,0.31,0.00,0.00,0.00,3.10,2.90,2.24,56.5,Matches
541,Daniel Musovski,us USA,FW,Seattle Sounders,30-004,1995,17.4,0.34,0.00,0.00,2.07,1.09,0.52,0.00,0.11,0.75,0.00,0.06,0.00,2.01,2.13,3.39,38.5,Matches
542,Sebastiano Musu,it ITA,FW,NYCFC,25-055,2000,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,100.0,Matches
543,Alex Muyl,us USA,"MF,FW",Nashville SC,30-065,1995,24.8,0.20,0.00,0.00,1.49,1.45,0.20,0.85,0.89,0.85,0.00,0.00,0.00,4.52,0.48,1.05,31.6,Matches
544,Tristan Muyumba,fr FRA,MF,Atlanta Utd,28-272,1997,13.2,0.15,0.00,0.00,1.06,0.68,0.08,0.08,0.91,1.06,0.00,0.00,0.00,5.68,0.61,0.38,61.5,Matches
545,Darlington Nagbe,us USA,MF,Columbus Crew,35-138,1990,28.8,0.03,0.00,0.00,0.59,1.63,0.00,0.07,0.49,0.38,0.00,0.00,0.00,5.31,0.38,0.24,61.1,Matches
546,Andy Najar,hn HON,DF,Nashville SC,32-263,1993,28.2,0.14,0.00,0.00,1.10,0.89,0.07,2.09,1.49,1.17,0.00,0.07,0.00,5.07,0.71,0.60,54.1,Matches
547,Matheus Nascimento,br BRA,FW,LA Galaxy,21-276,2004,13.0,0.08,0.00,0.00,1.08,1.31,0.46,0.08,0.23,0.38,0.00,0.00,0.00,1.69,1.31,2.08,38.6,Matches
548,Rafael Navarro,br BRA,FW,Colorado Rapids,25-234,2000,29.6,0.07,0.00,0.00,1.59,2.26,0.78,0.64,0.44,1.01,0.17,0.00,0.03,3.14,1.99,2.97,40.1,Matches
549,Logan Ndenbe,be BEL,DF,Sporting KC,25-298,2000,22.1,0.09,0.00,0.00,0.41,1.31,0.27,2.85,1.04,1.49,0.00,0.00,0.00,4.16,0.50,0.59,45.8,Matches
550,Jalen Neal,us USA,DF,CF Montréal,22-102,2003,10.6,0.09,0.00,0.00,0.94,0.28,0.19,0.00,1.13,2.36,0.00,0.00,0.00,4.43,1.13,1.79,38.7,Matches
551,Dylan Nealis,us USA,DF,NY Red Bulls,27-127,1998,12.1,0.25,0.00,0.00,1.40,1.65,0.00,2.48,0.74,1.49,0.08,0.00,0.00,3.55,1.74,1.74,50.0,Matches
552,Sean Nealis,us USA,DF,NY Red Bulls,28-325,1997,20.4,0.39,0.00,0.00,0.93,0.15,0.05,0.05,1.62,0.98,0.00,0.05,0.00,3.87,2.55,1.86,57.8,Matches
553,Jack Neeley,us USA,DF,Charlotte,20-268,2005,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
554,Franco Negri,ar ARG,DF,San Diego FC,30-287,1995,7.3,0.55,0.00,0.00,1.64,0.41,0.00,3.29,1.10,1.37,0.00,0.14,0.00,4.93,0.41,0.55,42.9,Matches
555,Jayden Nelson,ca CAN,FW,Vancouver W'caps,23-069,2002,14.7,0.27,0.07,0.07,2.31,1.90,0.20,2.18,0.41,1.09,0.07,0.00,0.00,4.01,0.48,1.09,30.4,Matches
556,John Nelson,us USA,DF,LA Galaxy,27-146,1998,22.7,0.09,0.00,0.00,0.70,0.26,0.09,0.53,0.93,0.97,0.00,0.04,0.00,3.17,0.62,0.97,38.9,Matches
557,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,26-014,1999,14.0,0.07,0.00,0.00,0.64,1.57,0.14,0.79,0.43,0.86,0.00,0.00,0.00,5.07,0.43,0.50,46.2,Matches
558,Serge Ngoma,us USA,"FW,MF",NY Red Bulls,20-148,2005,7.0,0.57,0.00,0.00,2.57,1.14,0.29,0.57,0.29,1.00,0.00,0.00,0.00,2.43,0.86,2.43,26.1,Matches
559,Kenneth Nielsen,us USA,DF,LAFC,23-294,2002,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7.00,5.00,1.00,83.3,Matches
560,Joakim Nilsson,se SWE,"DF,MF",St. Louis,31-301,1994,1.5,0.00,0.00,0.00,1.33,0.00,0.00,0.67,2.00,0.67,0.00,0.00,0.00,4.67,1.33,1.33,50.0,Matches
561,Nolan Norris,us USA,"DF,MF",FC Dallas,20-290,2005,7.1,0.42,0.00,0.00,2.11,1.55,0.00,0.99,1.27,1.83,0.00,0.00,0.00,4.51,2.25,0.70,76.2,Matches
562,Tsiki Ntsabeleng,za RSA,MF,FC Dallas,27-298,1998,3.7,0.27,0.00,0.00,1.35,1.35,0.00,0.27,1.62,1.35,0.00,0.00,0.00,4.32,0.81,0.27,75.0,Matches
563,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,29-005,1996,9.6,0.42,0.00,0.00,1.56,0.83,0.00,0.21,1.98,2.08,0.00,0.00,0.00,8.23,0.42,0.52,44.4,Matches
564,Aiden O'Neill,au AUS,MF,NYCFC,27-153,1998,16.7,0.24,0.00,0.00,1.68,1.26,0.00,0.48,0.78,1.50,0.00,0.06,0.00,5.09,0.48,0.72,40.0,Matches
565,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,26-355,1998,21.0,0.33,0.05,0.05,1.24,0.52,0.05,2.00,1.14,1.24,0.00,0.00,0.00,3.86,1.29,1.19,51.9,Matches
566,Allen Obando,ec ECU,FW,Inter Miami,19-174,2006,1.7,0.00,0.00,0.00,3.53,1.18,0.00,0.00,0.00,1.18,0.00,0.00,0.00,1.18,3.53,2.35,60.0,Matches
567,Jáder Obrian,co COL,"FW,MF",Austin,30-200,1995,10.2,0.39,0.00,0.00,0.98,2.35,0.78,1.37,0.20,1.37,0.00,0.00,0.00,4.51,1.37,1.08,56.0,Matches
568,Édier Ocampo,co COL,DF,Vancouver W'caps,22-062,2003,24.1,0.41,0.04,0.04,1.45,1.49,0.12,3.98,0.62,1.33,0.04,0.04,0.00,4.11,0.41,0.75,35.7,Matches
569,David Ochoa,us USA,GK,LAFC,24-322,2001,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,100.0,Matches
570,Agustin Ojeda,ar ARG,"FW,MF",NYCFC,21-168,2004,14.9,0.07,0.00,0.00,1.01,0.94,0.67,2.28,0.74,1.21,0.07,0.00,0.00,5.30,0.54,1.21,30.8,Matches
571,Braian Ojeda,py PAR,MF,Real Salt Lake,25-160,2000,23.4,0.26,0.00,0.00,1.58,1.84,0.00,0.85,1.32,0.90,0.00,0.00,0.00,5.64,0.90,0.81,52.5,Matches
572,Martín Ojeda,ar ARG,"MF,FW",Orlando City,27-007,1998,29.8,0.00,0.00,0.00,0.64,0.87,0.30,5.74,0.37,0.64,0.00,0.00,0.00,4.19,0.20,0.47,30.0,Matches
573,Victor Olatunji,ng NGA,FW,Real Salt Lake,26-090,1999,7.1,0.14,0.14,0.00,2.25,1.69,1.13,0.28,0.56,0.28,0.14,0.00,0.00,2.68,1.13,2.39,32.0,Matches
574,Salvador Olivas,us USA,FW,Philadelphia Union,19-146,2006,0.5,2.00,0.00,0.00,4.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,4.00,0.00,100.0,Matches
575,Toyosi Olusanya,eng ENG,"FW,MF",Houston Dynamo,28-051,1997,0.6,1.67,0.00,0.00,3.33,3.33,0.00,1.67,0.00,1.67,0.00,0.00,0.00,3.33,1.67,5.00,25.0,Matches
576,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,25-203,2000,20.6,0.24,0.00,0.00,1.65,0.83,0.34,0.34,0.34,0.63,0.00,0.00,0.00,2.38,2.72,2.67,50.5,Matches
577,Wyatt Omsberg,us USA,DF,NE Revolution,30-074,1995,4.4,0.00,0.00,0.00,0.68,0.45,0.00,0.00,0.91,0.91,0.00,0.00,0.00,2.95,2.50,2.27,52.4,Matches
578,Kwadwo Opoku,gh GHA,"FW,MF",CF Montréal,24-144,2001,2.1,0.48,0.00,0.00,0.48,1.43,0.48,0.95,0.00,1.43,0.00,0.00,0.00,3.81,0.00,1.90,0.0,Matches
579,Nathan Ordaz,sv SLV,FW,LAFC,21-326,2004,14.6,0.07,0.00,0.00,1.03,1.16,0.75,0.89,0.55,0.21,0.00,0.00,0.07,3.22,0.14,1.03,11.8,Matches
580,Sergio Oregel,us USA,MF,Chicago Fire,20-202,2005,22.7,0.31,0.00,0.00,1.28,0.79,0.00,0.22,0.97,0.35,0.00,0.00,0.00,4.80,0.22,0.35,38.5,Matches
581,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,25-257,2000,21.3,0.14,0.00,0.00,0.42,1.27,0.09,4.74,0.23,0.47,0.00,0.00,0.00,4.13,0.23,0.28,45.5,Matches
582,Jaziel Orozco,us USA,DF,St. Louis,21-185,2004,5.9,0.17,0.00,0.00,1.86,1.69,0.00,0.68,0.85,1.19,0.00,0.34,0.00,4.41,1.53,1.02,60.0,Matches
583,Pablo Ortiz,co COL,DF,Houston Dynamo,25-179,2000,15.5,0.39,0.00,0.00,1.16,0.39,0.06,0.00,0.90,0.84,0.06,0.06,0.00,3.74,0.97,0.77,55.6,Matches
584,Harold Osorio,sv SLV,MF,Chicago Fire,22-106,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
585,Jonathan Osorio,ca CAN,MF,Toronto FC,33-175,1992,21.3,0.05,0.00,0.00,0.80,1.69,0.05,0.75,0.85,0.75,0.00,0.00,0.00,4.98,0.42,0.61,40.9,Matches
586,Tomáš Ostrák,cz CZE,MF,St. Louis,25-302,2000,11.3,0.35,0.00,0.00,1.95,1.68,0.00,0.62,1.06,1.59,0.09,0.00,0.00,5.84,0.09,0.35,20.0,Matches
587,Javier Otero,ve VEN,GK,Orlando City,23-016,2002,2.0,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
588,Prince Owusu,gh GHA,FW,CF Montréal,28-331,1997,31.3,0.13,0.00,0.00,2.14,1.98,0.80,0.32,0.13,0.48,0.06,0.00,0.00,2.68,2.11,2.56,45.2,Matches
589,Allan Oyirwoth,ug UGA,MF,NE Revolution,18-315,2007,3.2,0.94,0.00,0.00,2.19,0.94,0.00,0.31,1.88,1.25,0.00,0.00,0.00,7.19,1.25,1.56,44.4,Matches
590,Devin Padelford,us USA,DF,Minnesota Utd,22-335,2003,1.2,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,1.67,0.00,0.00,0.00,2.50,3.33,2.50,57.1,Matches
591,Devin Padelford,us USA,DF,St. Louis,22-335,2003,8.3,0.00,0.00,0.00,0.72,1.45,0.12,3.01,1.08,1.33,0.00,0.00,0.00,3.49,0.48,0.60,44.4,Matches
592,Maarten Paes,id IDN,GK,FC Dallas,27-204,1998,22.0,0.00,0.00,0.00,0.05,0.09,0.00,0.00,0.00,0.05,0.00,0.05,0.00,1.18,0.27,0.05,85.7,Matches
593,Joseph Paintsil,gh GHA,FW,LA Galaxy,27-306,1998,21.9,0.14,0.00,0.00,1.19,2.92,0.59,2.01,0.23,0.50,0.05,0.00,0.00,3.61,0.18,0.14,57.1,Matches
594,Nelson Palacio,co COL,MF,Real Salt Lake,24-171,2001,6.5,0.15,0.00,0.00,1.69,0.77,0.00,0.00,1.38,1.23,0.00,0.15,0.00,3.69,1.08,0.92,53.8,Matches
595,Jeison Palacios,co COL,DF,Nashville SC,31-259,1994,20.3,0.15,0.00,0.00,0.64,0.84,0.00,0.10,0.84,1.63,0.00,0.00,0.05,4.14,1.82,1.38,56.9,Matches
596,Sergi Palencia,es ESP,"DF,MF",LAFC,29-256,1996,31.2,0.16,0.00,0.00,1.96,1.15,0.00,2.18,0.99,1.57,0.00,0.00,0.03,4.01,0.74,1.09,40.4,Matches
597,James Pantemis,ca CAN,GK,Portland Timbers,28-286,1997,19.0,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.47,0.42,0.00,100.0,Matches
598,Cristhian Paredes,py PAR,MF,Portland Timbers,27-200,1998,11.3,0.62,0.00,0.00,2.04,1.77,0.09,0.71,1.59,1.24,0.00,0.00,0.00,5.04,1.33,1.15,53.6,Matches
599,Isaiah Parente,us USA,MF,LA Galaxy,25-263,2000,11.7,0.60,0.09,0.09,0.94,1.54,0.00,1.11,0.94,1.03,0.00,0.00,0.00,5.81,0.77,0.94,45.0,Matches
600,Tim Parker,us USA,DF,NY Red Bulls,32-284,1993,9.6,0.21,0.00,0.00,0.63,0.52,0.00,0.00,0.31,1.15,0.00,0.00,0.00,4.38,3.65,2.60,58.3,Matches
601,Keaton Parks,us USA,MF,NYCFC,28-120,1997,9.8,0.31,0.00,0.00,1.84,1.33,0.00,0.31,1.22,1.22,0.00,0.00,0.10,6.02,1.84,0.71,72.0,Matches
602,Marco Pašalić,hr CRO,"MF,FW",Orlando City,25-081,2000,28.5,0.11,0.00,0.00,0.70,0.67,0.18,1.54,0.46,0.53,0.00,0.04,0.00,3.26,0.07,0.53,11.8,Matches
603,João Paulo Mior,br BRA,MF,Seattle Sounders,34-271,1991,5.3,0.57,0.00,0.00,1.32,3.40,0.00,1.13,2.08,1.89,0.00,0.19,0.00,8.68,0.00,0.57,0.0,Matches
604,Tom Pearce,eng ENG,"MF,DF",CF Montréal,27-236,1998,10.1,0.20,0.00,0.00,1.09,0.99,0.10,8.51,0.99,0.59,0.00,0.00,0.00,2.28,0.50,0.79,38.5,Matches
605,Tyson Pearce,us USA,"MF,DF",St. Louis,18-114,2007,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
606,Pedrinho,br BRA,"FW,MF",FC Dallas,22-230,2003,10.4,0.19,0.00,0.00,1.15,1.15,0.00,2.79,0.48,1.35,0.00,0.00,0.00,5.00,0.29,1.15,20.0,Matches
607,Peglow,br BRA,"FW,MF",D.C. United,23-331,2002,18.8,0.16,0.00,0.00,1.22,1.12,0.11,2.87,0.69,1.70,0.05,0.00,0.00,4.63,0.74,1.22,37.8,Matches
608,Amahl Pellegrino,no NOR,FW,San Diego FC,35-169,1990,3.6,0.00,0.00,0.00,0.56,1.39,0.56,0.83,0.28,0.83,0.28,0.00,0.00,1.67,0.28,0.56,33.3,Matches
609,Amahl Pellegrino,no NOR,"MF,FW",SJ Earthquakes,35-169,1990,5.4,0.00,0.00,0.00,0.56,0.74,0.74,0.56,1.48,0.93,0.00,0.00,0.00,3.70,0.37,2.22,14.3,Matches
610,Matti Peltola,fi FIN,"MF,DF",D.C. United,23-154,2002,17.0,0.35,0.00,0.00,1.65,2.00,0.00,0.18,1.35,1.47,0.00,0.06,0.00,4.41,0.29,0.59,33.3,Matches
611,Andrés Perea,us USA,MF,NYCFC,25-020,2000,18.5,0.38,0.00,0.00,1.62,1.08,0.05,0.32,0.76,1.46,0.05,0.00,0.00,4.32,2.38,3.03,44.0,Matches
612,Daniel Pereira,ve VEN,MF,Austin,25-143,2000,23.0,0.35,0.00,0.00,2.09,1.70,0.09,1.91,0.70,0.70,0.00,0.00,0.00,5.09,0.13,0.26,33.3,Matches
613,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,27-003,1998,28.5,0.28,0.00,0.00,1.82,1.96,0.11,5.58,0.70,1.16,0.00,0.00,0.00,5.12,0.21,0.63,25.0,Matches
614,Jonathan Perez,mx MEX,"FW,MF",Nashville SC,22-320,2003,9.5,0.53,0.11,0.00,1.47,1.16,0.11,1.47,0.53,0.95,0.00,0.00,0.00,4.32,0.21,1.16,15.4,Matches
615,Nikola Petković,rs SRB,MF,Charlotte,22-284,2003,1.1,0.00,0.00,0.00,0.91,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.91,0.91,50.0,Matches
616,Luca Petrasso,ca CAN,DF,CF Montréal,25-171,2000,30.1,0.13,0.00,0.00,0.33,0.33,0.07,2.46,0.66,0.86,0.00,0.00,0.00,3.85,0.47,0.73,38.9,Matches
617,Raoul Petretta,it ITA,DF,Toronto FC,28-255,1997,20.5,0.29,0.00,0.00,0.98,0.98,0.05,0.63,1.07,1.51,0.00,0.00,0.00,4.73,0.73,0.98,42.9,Matches
618,Hugo Picard,fr FRA,"MF,FW",Columbus Crew,22-209,2003,5.6,0.18,0.00,0.00,1.43,1.07,1.07,0.71,0.18,0.89,0.00,0.00,0.00,4.29,0.18,1.43,11.1,Matches
619,Fafà Picault,ht HAI,"FW,MF",Inter Miami,34-284,1991,8.4,0.00,0.00,0.00,1.55,1.31,0.60,3.10,0.36,2.14,0.00,0.00,0.00,2.98,1.67,1.31,56.0,Matches
620,Neil Pierre,us USA,FW,Philadelphia Union,18-046,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,10.0,5.00,5.00,50.0,Matches
621,Nelson Pierre,ht HAI,FW,Vancouver W'caps,20-257,2005,0.4,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,10.0,0.00,5.00,0.0,Matches
622,Samuel Piette,ca CAN,MF,CF Montréal,31-022,1994,17.1,0.23,0.00,0.00,1.46,0.88,0.06,0.06,1.81,1.05,0.00,0.00,0.00,5.67,0.88,0.70,55.6,Matches
623,Ian Pilcher,us USA,DF,San Diego FC,22-258,2003,10.2,0.29,0.00,0.00,0.98,1.27,0.00,0.29,1.08,0.49,0.00,0.00,0.00,3.63,2.06,0.59,77.8,Matches
624,Mauricio Pineda,us USA,MF,Chicago Fire,28-048,1997,16.9,0.41,0.00,0.00,1.30,0.95,0.00,0.06,0.95,1.07,0.00,0.00,0.00,4.44,0.53,0.41,56.3,Matches
625,Dániel Pintér,us USA,MF,Inter Miami,18-181,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,100.0,Matches
626,Ariath Piol,au AUS,"FW,MF",Real Salt Lake,21-054,2004,10.0,0.00,0.10,0.00,1.10,0.80,0.80,0.20,0.20,0.20,0.00,0.00,0.00,1.30,1.20,2.70,30.8,Matches
627,Gabriel Pirani,br BRA,"MF,FW",D.C. United,23-236,2002,21.0,0.10,0.00,0.00,0.86,1.62,0.05,0.57,0.57,0.52,0.00,0.00,0.00,4.00,0.10,0.71,11.8,Matches
628,Matt Polster,us USA,MF,NE Revolution,32-179,1993,25.7,0.27,0.00,0.00,1.83,0.70,0.04,0.08,1.52,0.93,0.00,0.00,0.00,4.63,1.36,0.82,62.5,Matches
629,Célio Pompeu,br BRA,"FW,MF",St. Louis,25-359,1999,16.4,0.18,0.00,0.00,1.77,1.52,0.37,3.90,0.79,1.40,0.00,0.06,0.00,4.33,0.18,0.49,27.3,Matches
630,Paxton Pomykal,us USA,MF,FC Dallas,25-352,1999,0.5,0.00,0.00,0.00,2.00,4.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,8.00,2.00,0.00,100.0,Matches
631,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,28-250,1997,29.7,0.27,0.00,0.00,2.32,1.55,0.54,0.13,0.24,0.40,0.03,0.00,0.00,1.62,1.92,2.22,46.3,Matches
632,Ryan Porteous,sct SCO,DF,LAFC,26-254,1999,9.1,0.22,0.00,0.00,1.10,0.88,0.00,0.22,1.21,0.88,0.00,0.00,0.00,3.96,1.54,1.32,53.8,Matches
633,Alvas Powell,jm JAM,DF,FC Cincinnati,31-139,1994,9.6,0.21,0.00,0.00,1.35,2.60,0.10,1.35,1.35,1.56,0.00,0.00,0.10,4.79,1.46,0.83,63.6,Matches
634,Ralph Priso-Mbongue,ca CAN,"MF,DF",Vancouver W'caps,23-124,2002,15.4,0.32,0.00,0.00,2.27,1.10,0.00,0.39,0.84,0.91,0.00,0.00,0.00,6.10,0.71,0.71,50.0,Matches
635,Andrew Privett,us USA,DF,Charlotte,25-124,2000,20.0,0.10,0.05,0.00,0.65,0.55,0.00,0.05,0.75,0.90,0.00,0.10,0.00,3.80,1.50,1.20,55.6,Matches
636,John Pulskamp,us USA,GK,Sporting KC,24-229,2001,34.0,0.09,0.00,0.00,0.06,0.15,0.00,0.00,0.00,0.00,0.00,0.06,0.00,1.18,0.09,0.00,100.0,Matches
637,Ahmed Qasem,se SWE,"FW,MF",Nashville SC,22-145,2003,13.6,0.15,0.00,0.00,2.06,1.32,0.07,1.25,0.74,0.88,0.07,0.00,0.00,3.60,0.44,0.59,42.9,Matches
638,Nelson Quiñones,co COL,MF,Houston Dynamo,23-106,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
639,Philip Quinton,us USA,DF,Real Salt Lake,26-018,1999,9.0,0.22,0.00,0.00,0.56,0.78,0.00,0.22,0.78,0.56,0.00,0.00,0.00,4.89,0.89,1.22,42.1,Matches
