0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
792,Mikael Uhre,dk DEN,FW,Philadelphia Union,28,1994,23.8,0.97,0.55,0.13,0.63,0.21,0.25,0.84,30.0,0.59,0.71,0.00,0.71,0.38,1.34,0.80,0.00,Matches
793,Þorleifur Úlfarsson,is ISL,"FW,MF",Houston Dynamo,22,2000,5.3,0.19,0.19,0.00,0.19,0.00,0.00,1.13,0.0,1.13,0.19,0.00,0.19,0.38,0.57,0.75,0.00,Matches
794,Victor Ulloa,us USA,MF,Inter Miami,30,1992,1.8,3.33,1.67,2.22,1.11,0.00,2.22,6.11,36.4,3.89,0.56,0.56,0.00,1.11,4.44,1.11,0.00,Matches
795,Jere Uronen,fi FIN,DF,Charlotte,28,1994,6.8,1.18,0.74,0.44,0.59,0.15,0.29,1.03,28.6,0.74,1.18,0.59,0.59,1.32,2.50,1.76,0.00,Matches
796,Maximiliano Urruti,ar ARG,FW,Austin,31,1991,10.8,1.48,0.83,0.37,0.74,0.37,0.83,2.13,39.1,1.30,0.46,0.19,0.28,0.37,1.85,0.09,0.00,Matches
797,Júnior Urso,br BRA,"MF,FW",Orlando City,33,1989,2.8,1.79,1.07,0.71,1.07,0.00,1.07,1.79,60.0,0.71,0.71,0.00,0.71,0.71,2.50,1.79,0.00,Matches
798,Leo Väisänen,fi FIN,DF,Austin,25,1997,19.6,0.92,0.36,0.66,0.26,0.00,0.61,1.17,52.2,0.56,1.43,1.22,0.20,1.12,2.04,3.57,0.05,Matches
799,Jhojan Valencia,co COL,MF,Austin,26,1996,15.9,2.70,1.70,1.26,1.38,0.06,1.13,2.01,56.3,0.88,1.57,0.57,1.01,1.89,4.59,1.19,0.06,Matches
800,Zarek Valentin,pr PUR,DF,Minnesota Utd,31,1991,14.7,1.09,0.61,0.75,0.34,0.00,0.54,1.29,42.1,0.75,1.09,0.48,0.61,0.88,1.97,2.38,0.00,Matches
801,Gerardo Valenzuela,us USA,MF,FC Cincinnati,18,2004,0.1,10.0,0.00,10.0,0.00,0.00,10.0,10.0,100.0,0.00,0.00,0.00,0.00,10.0,20.0,0.00,0.00,Matches
802,Gustavo Vallecilla,ec ECU,DF,Columbus Crew,23,1999,9.4,1.81,1.28,1.17,0.64,0.00,1.06,2.34,45.5,1.28,1.28,0.53,0.74,1.06,2.87,1.70,0.00,Matches
803,Dante Vanzeir,be BEL,"FW,MF",NY Red Bulls,24,1998,8.3,0.60,0.36,0.00,0.24,0.36,0.24,1.33,18.2,1.08,0.36,0.12,0.24,0.36,0.96,0.60,0.00,Matches
804,Kerwin Vargas,co COL,"FW,MF",Charlotte,21,2002,16.5,0.48,0.42,0.12,0.18,0.18,0.12,0.85,14.3,0.73,1.09,0.00,1.09,1.21,1.70,0.85,0.00,Matches
805,Marlon Vargas,sv SLV,MF,Colorado Rapids,22,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
806,Obed Vargas,mx MEX,MF,Seattle Sounders,17,2005,14.7,2.45,1.50,0.95,1.16,0.34,1.09,2.45,44.4,1.36,1.22,0.20,1.02,1.16,3.61,0.82,0.00,Matches
807,Indiana Vassilev,us USA,MF,St. Louis,21,2001,23.5,1.96,1.15,0.89,0.94,0.13,1.15,2.77,41.5,1.62,1.23,0.17,1.06,0.43,2.38,0.34,0.04,Matches
808,Brandon Vazquez,us USA,FW,FC Cincinnati,24,1998,26.4,0.45,0.38,0.19,0.15,0.11,0.30,1.14,26.7,0.83,1.17,0.11,1.06,0.15,0.61,0.53,0.00,Matches
809,Víctor Vázquez,es ESP,"MF,FW",Toronto FC,36,1987,2.7,1.11,0.74,0.74,0.37,0.00,0.00,0.00,,0.00,0.37,0.37,0.00,0.74,1.85,0.74,0.37,Matches
810,Carlos Vela,mx MEX,FW,LAFC,33,1989,23.0,0.43,0.26,0.04,0.26,0.13,0.26,0.96,27.3,0.70,0.52,0.00,0.52,0.22,0.65,0.26,0.00,Matches
811,Alan Velasco,ar ARG,"FW,MF",FC Dallas,20,2002,25.1,1.79,1.16,1.00,0.52,0.28,0.76,2.39,31.7,1.63,0.92,0.00,0.92,0.80,2.59,0.56,0.00,Matches
812,Brayan Vera,co COL,DF,Real Salt Lake,24,1999,22.7,1.81,1.23,1.23,0.44,0.13,0.97,1.81,53.7,0.84,1.59,0.57,1.01,1.10,2.91,3.48,0.04,Matches
813,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,23,1999,31.4,0.92,0.70,0.73,0.16,0.03,0.67,1.05,63.6,0.38,1.15,0.86,0.29,1.05,1.97,4.94,0.10,Matches
814,Jules-Anthony Vilsaint,ca CAN,FW,CF Montréal,20,2003,4.6,1.09,0.65,0.00,0.22,0.87,0.22,0.65,33.3,0.43,0.87,0.00,0.87,0.22,1.30,0.43,0.00,Matches
815,Pedro Vite,ec ECU,"MF,FW",Vancouver W'caps,20,2002,23.9,1.76,1.17,0.59,0.92,0.25,0.46,1.84,25.0,1.38,1.55,0.00,1.55,1.09,2.85,0.25,0.00,Matches
816,Gino Vivi,cr CRC,"MF,DF",LA Galaxy,22,2000,0.9,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.0,1.11,0.00,0.00,0.00,3.33,3.33,0.00,0.00,Matches
817,Robert Voloder,ba BIH,DF,Sporting KC,21,2001,11.4,1.58,0.44,1.14,0.18,0.26,0.79,1.58,50.0,0.79,1.14,0.44,0.70,1.84,3.42,2.89,0.18,Matches
818,Giacomo Vrioni,al ALB,FW,NE Revolution,24,1998,14.6,0.48,0.34,0.07,0.34,0.07,0.14,1.10,12.5,0.96,0.55,0.21,0.34,0.27,0.75,0.82,0.00,Matches
819,Kai Wagner,de GER,DF,Philadelphia Union,25,1997,27.1,2.21,1.44,1.14,0.85,0.22,1.33,2.32,57.1,1.00,1.73,0.63,1.11,1.70,3.91,1.11,0.00,Matches
820,Rémi Walter,fr FRA,MF,Sporting KC,27,1995,30.4,1.09,0.86,0.26,0.59,0.23,0.49,1.58,31.3,1.09,0.66,0.26,0.39,1.12,2.20,1.02,0.03,Matches
821,Victor Wanyama,ke KEN,MF,CF Montréal,31,1991,19.9,1.56,0.80,0.65,0.85,0.05,0.45,1.56,29.0,1.11,0.60,0.10,0.50,1.16,2.71,1.21,0.05,Matches
822,Taylor Washington,us USA,"DF,MF",Nashville SC,29,1993,5.4,1.85,0.93,1.30,0.56,0.00,0.93,1.30,71.4,0.37,0.93,0.37,0.56,1.85,3.70,2.96,0.00,Matches
823,Joel Waterman,ca CAN,DF,CF Montréal,27,1996,26.4,1.21,0.72,0.68,0.45,0.08,0.76,1.29,58.8,0.53,1.97,1.25,0.72,1.17,2.39,3.30,0.00,Matches
824,Akil Watts,us USA,"DF,MF",St. Louis,22,2000,9.8,3.16,1.84,1.84,0.92,0.41,1.43,2.96,48.3,1.53,0.82,0.20,0.61,1.43,4.59,2.65,0.00,Matches
825,Quentin Westberg,us USA,GK,Atlanta Utd,36,1986,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,Matches
826,Ashley Westwood,eng ENG,MF,Charlotte,32,1990,28.1,0.53,0.32,0.18,0.28,0.07,0.28,0.82,34.8,0.53,0.57,0.21,0.36,0.36,0.89,0.64,0.04,Matches
827,Brian White,us USA,FW,Vancouver W'caps,26,1996,28.2,0.74,0.39,0.04,0.46,0.25,0.18,0.57,31.3,0.39,0.78,0.14,0.64,0.14,0.89,0.85,0.00,Matches
828,Caleb Wiley,us USA,"DF,FW",Atlanta Utd,18,2004,25.9,1.58,1.00,0.89,0.39,0.31,1.00,1.89,53.1,0.89,1.00,0.23,0.77,1.12,2.70,1.35,0.00,Matches
829,Derrick Williams,ie IRL,DF,D.C. United,30,1993,20.5,0.98,0.54,0.63,0.29,0.05,0.59,1.02,57.1,0.44,1.12,0.78,0.34,1.22,2.20,3.61,0.05,Matches
830,Eryk Williamson,us USA,MF,Portland Timbers,25,1997,5.9,1.86,1.19,0.68,1.19,0.00,0.34,1.19,28.6,0.85,1.36,0.00,1.36,0.68,2.54,0.34,0.00,Matches
831,Joe Willis,us USA,GK,Nashville SC,34,1988,32.0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.0,0.03,0.00,0.00,0.00,0.00,0.00,0.09,0.03,Matches
832,Danny Wilson,sct SCO,DF,Colorado Rapids,31,1991,25.7,0.93,0.35,0.54,0.35,0.04,0.31,0.97,32.0,0.66,1.63,1.01,0.62,0.82,1.75,4.16,0.04,Matches
833,Owen Wolff,us USA,MF,Austin,18,2004,20.9,1.29,0.57,0.72,0.53,0.05,0.72,1.87,38.5,1.15,1.10,0.29,0.81,1.10,2.39,1.00,0.05,Matches
834,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,19,2003,7.2,2.64,1.25,0.97,1.53,0.14,1.11,3.19,34.8,2.08,1.25,0.28,0.97,0.56,3.19,0.42,0.00,Matches
835,Bobby Wood,us USA,FW,NE Revolution,30,1992,16.5,0.55,0.30,0.06,0.36,0.12,0.30,0.73,41.7,0.42,0.42,0.18,0.24,0.18,0.73,0.79,0.00,Matches
836,Karifa Yao,ca CAN,MF,Vancouver W'caps,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
837,Darren Yapi,us USA,"FW,MF",Colorado Rapids,18,2004,9.9,1.11,1.01,0.30,0.61,0.20,0.30,1.11,27.3,0.81,0.40,0.10,0.30,0.20,1.31,1.11,0.00,Matches
838,William Yarbrough,us USA,GK,Colorado Rapids,33,1989,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.0,0.10,0.00,0.00,0.00,0.00,0.00,0.65,0.05,Matches
839,Joshua Yaro,gh GHA,DF,St. Louis,28,1994,10.1,2.28,1.68,1.58,0.50,0.20,0.99,1.19,83.3,0.20,1.29,0.59,0.69,1.78,4.06,4.75,0.00,Matches
840,Dru Yearwood,eng ENG,MF,NY Red Bulls,22,2000,9.2,2.17,1.41,0.87,0.98,0.33,0.54,1.41,38.5,0.87,0.87,0.11,0.76,1.85,4.02,0.33,0.11,Matches
841,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,25,1997,22.0,1.41,0.95,0.50,0.73,0.18,0.86,2.45,35.2,1.59,1.05,0.05,1.00,0.91,2.32,0.23,0.00,Matches
842,DeAndre Yedlin,us USA,DF,Inter Miami,29,1993,25.8,1.55,0.85,0.81,0.54,0.19,0.85,1.82,46.8,0.97,1.32,0.31,1.01,1.20,2.75,1.94,0.00,Matches
843,Maya Yoshida,jp JPN,DF,LA Galaxy,34,1988,12.0,0.83,0.75,0.50,0.25,0.08,0.33,0.83,40.0,0.50,1.33,0.83,0.50,2.17,3.00,4.17,0.00,Matches
844,Jackson Yueill,us USA,MF,SJ Earthquakes,25,1997,30.2,1.32,0.76,0.43,0.60,0.30,0.60,1.52,39.1,0.93,0.70,0.13,0.56,1.06,2.38,0.96,0.00,Matches
845,Gyasi Zardes,us USA,FW,Austin,31,1991,16.3,0.80,0.49,0.18,0.49,0.12,0.49,1.04,47.1,0.55,0.49,0.06,0.43,0.06,0.86,0.98,0.00,Matches
846,Eriq Zavaleta,sv SLV,DF,LA Galaxy,30,1992,5.4,0.74,0.74,0.56,0.19,0.00,0.56,1.48,37.5,0.93,0.37,0.37,0.00,0.93,1.67,2.96,0.00,Matches
847,Sean Zawadzki,us USA,"DF,MF",Columbus Crew,22,2000,17.5,1.89,1.20,0.69,0.86,0.34,0.86,1.31,65.2,0.46,1.26,0.34,0.91,2.00,3.89,1.94,0.06,Matches
848,Lucas Zelarayán,am ARM,"MF,FW",Columbus Crew,30,1992,18.9,1.11,0.48,0.32,0.63,0.16,0.32,1.43,22.2,1.11,0.53,0.00,0.53,0.37,1.48,0.42,0.00,Matches
849,Walker Zimmerman,us USA,DF,Nashville SC,29,1993,20.5,1.51,0.93,1.12,0.34,0.05,0.59,1.17,50.0,0.59,1.51,0.93,0.59,1.56,3.07,4.88,0.00,Matches
850,Rida Zouhir,ca CAN,"MF,FW",CF Montréal,19,2003,2.5,2.00,1.20,0.40,0.80,0.80,0.40,1.20,33.3,0.80,0.40,0.00,0.40,0.80,2.80,0.80,0.00,Matches
851,Ethan Zubak,us USA,FW,Nashville SC,24,1998,1.6,1.25,0.63,0.63,0.63,0.00,1.25,1.25,100.0,0.00,0.00,0.00,0.00,0.00,1.25,3.13,0.00,Matches
852,Dario Župarić,ba BIH,DF,Portland Timbers,30,1992,31.0,1.10,0.77,0.81,0.19,0.10,0.65,1.03,62.5,0.39,1.13,0.55,0.58,1.32,2.42,3.35,0.00,Matches
853,Graham Zusi,us USA,DF,Sporting KC,36,1986,9.6,1.98,1.46,1.15,0.63,0.21,1.46,2.29,63.6,0.83,1.25,0.42,0.83,1.15,3.13,2.60,0.00,Matches
854,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,23,1999,3.0,2.67,0.33,1.33,1.00,0.33,0.67,2.00,33.3,1.33,2.33,0.00,2.33,1.00,3.67,0.67,0.00,Matches
855,Róbert Þorkelsson,is ISL,DF,CF Montréal,20,2002,2.5,2.80,2.00,2.80,0.00,0.00,1.20,2.80,42.9,1.60,2.00,0.00,2.00,1.20,4.00,1.60,0.00,Matches
