0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
526,Tyler Miller,us USA,GK,D.C. United,29,1993,24.5,0.41,0.41,0.33,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
527,Kevin Molino,tt TRI,"MF,FW",Columbus Crew,32,1990,0.7,7.14,7.26,4.29,1.43,0.00,0.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
528,Alex Monis,ph PHI,FW,Chicago Fire,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,3.05,3.05,2.54,0.04,0.04,0.25,0.13,0.04,0.38,0.38,0.34,0.00,0.00,0.04,0.00,0.00,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,3.33,3.30,1.88,0.21,0.00,0.63,0.21,0.42,0.42,0.41,0.21,0.00,0.00,0.00,0.21,0.00,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,1.92,1.92,1.40,0.19,0.13,0.00,0.16,0.03,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,2.31,2.31,1.54,0.00,0.11,0.22,0.44,0.00,0.22,0.22,0.11,0.00,0.11,0.00,0.00,0.00,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,1.43,1.41,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,1.09,1.08,1.01,0.00,0.00,0.08,0.00,0.00,0.16,0.15,0.16,0.00,0.00,0.00,0.00,0.00,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,5.43,5.45,4.57,0.29,0.00,0.00,0.29,0.29,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,1.54,1.54,1.32,0.09,0.09,0.00,0.03,0.00,0.25,0.25,0.18,0.03,0.03,0.00,0.00,0.00,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,1.64,1.64,1.32,0.08,0.04,0.04,0.16,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,3.63,3.63,2.90,0.23,0.27,0.19,0.04,0.00,0.46,0.46,0.35,0.00,0.04,0.08,0.00,0.00,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,3.94,3.94,1.82,0.61,0.61,0.61,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,2.82,2.83,2.44,0.00,0.14,0.07,0.03,0.14,0.35,0.35,0.31,0.00,0.00,0.00,0.00,0.03,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,1.59,1.59,1.23,0.00,0.05,0.18,0.14,0.00,0.09,0.09,0.05,0.00,0.00,0.05,0.00,0.00,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,3.88,3.89,2.45,0.00,0.61,0.00,0.61,0.20,0.82,0.82,0.61,0.00,0.00,0.00,0.20,0.00,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,0.68,0.68,0.48,0.00,0.00,0.00,0.12,0.08,0.12,0.12,0.08,0.00,0.00,0.00,0.04,0.00,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,3.07,3.05,1.98,1.09,0.00,0.00,0.00,0.00,0.40,0.39,0.20,0.20,0.00,0.00,0.00,0.00,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,2.66,2.67,1.65,0.25,0.38,0.13,0.13,0.13,0.38,0.38,0.25,0.00,0.00,0.00,0.13,0.00,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,4.92,4.92,2.16,1.11,0.54,0.73,0.35,0.03,0.76,0.76,0.32,0.13,0.13,0.13,0.06,0.00,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,0.83,0.82,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,0.47,0.47,0.41,0.00,0.00,0.00,0.00,0.06,0.12,0.12,0.06,0.00,0.00,0.00,0.00,0.06,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,1.49,1.50,1.42,0.00,0.07,0.00,0.00,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,1.67,1.68,1.32,0.00,0.04,0.09,0.18,0.04,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,2.86,2.87,2.64,0.00,0.00,0.11,0.11,0.00,0.22,0.22,0.11,0.00,0.00,0.11,0.00,0.00,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,2.29,2.29,1.81,0.00,0.03,0.10,0.19,0.16,0.19,0.19,0.13,0.00,0.00,0.06,0.00,0.00,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,2.60,2.61,2.28,0.00,0.16,0.08,0.08,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,1.07,1.06,0.82,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,1.28,1.28,1.14,0.00,0.05,0.09,0.00,0.00,0.23,0.23,0.18,0.00,0.00,0.05,0.00,0.00,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,2.86,2.85,1.84,0.10,0.41,0.41,0.10,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,0.26,0.25,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,2.16,2.17,1.75,0.06,0.12,0.00,0.18,0.06,0.35,0.35,0.29,0.00,0.00,0.00,0.06,0.00,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,0.56,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,1.39,1.40,1.04,0.17,0.00,0.09,0.00,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,0.50,0.50,0.33,0.00,0.00,0.17,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,1.69,1.70,1.35,0.07,0.14,0.14,0.00,0.00,0.14,0.14,0.07,0.00,0.07,0.00,0.00,0.00,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,1.63,1.64,1.28,0.00,0.21,0.07,0.07,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,1.42,1.43,1.22,0.12,0.04,0.00,0.04,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,1.82,1.86,0.45,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,3.33,3.42,2.22,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,1.87,1.87,1.45,0.00,0.24,0.00,0.18,0.00,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,0.68,0.70,0.55,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,0.67,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,1.79,1.78,1.54,0.00,0.00,0.00,0.26,0.00,0.77,0.76,0.77,0.00,0.00,0.00,0.00,0.00,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,1.92,1.92,1.60,0.07,0.10,0.00,0.03,0.10,0.17,0.17,0.07,0.03,0.03,0.00,0.00,0.03,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,2.92,2.91,1.90,0.18,0.30,0.00,0.30,0.24,0.18,0.18,0.12,0.06,0.00,0.00,0.00,0.00,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,1.95,1.95,1.50,0.08,0.08,0.08,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,2.81,2.81,2.14,0.00,0.29,0.14,0.24,0.00,0.38,0.38,0.24,0.00,0.10,0.00,0.05,0.00,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,1.37,1.36,0.83,0.00,0.12,0.18,0.24,0.00,0.12,0.12,0.00,0.00,0.00,0.12,0.00,0.00,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,2.75,2.74,2.17,0.00,0.17,0.17,0.21,0.04,0.25,0.25,0.17,0.00,0.00,0.00,0.08,0.00,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,4.05,4.05,2.36,1.18,0.10,0.31,0.00,0.10,0.51,0.51,0.51,0.00,0.00,0.00,0.00,0.00,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,2.69,2.70,1.64,0.00,0.45,0.30,0.30,0.00,0.30,0.30,0.00,0.00,0.15,0.00,0.15,0.00,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,2.98,2.98,2.21,0.00,0.31,0.00,0.46,0.00,0.23,0.23,0.15,0.00,0.00,0.00,0.08,0.00,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,3.01,3.01,2.23,0.29,0.19,0.29,0.00,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,2.76,2.75,2.76,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,3.55,3.57,1.61,0.00,1.29,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,2.69,2.69,2.31,0.00,0.19,0.00,0.14,0.05,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,2.97,2.98,2.03,0.08,0.31,0.39,0.16,0.00,0.39,0.39,0.23,0.00,0.00,0.16,0.00,0.00,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,2.81,2.81,2.36,0.10,0.05,0.05,0.10,0.15,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,1.72,1.74,1.38,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,1.76,1.74,1.18,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,0.14,0.14,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,0.94,0.94,0.73,0.00,0.00,0.00,0.21,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,2.37,2.37,2.04,0.11,0.00,0.07,0.15,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,2.64,2.64,2.14,0.14,0.07,0.07,0.07,0.14,0.21,0.21,0.14,0.00,0.07,0.00,0.00,0.00,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,0.86,0.86,0.80,0.06,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,2.22,2.24,1.39,0.28,0.00,0.28,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,2.78,2.78,2.31,0.00,0.14,0.09,0.14,0.09,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,4.00,3.91,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,0.63,0.63,0.53,0.04,0.00,0.00,0.00,0.07,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,2.33,2.33,2.08,0.00,0.11,0.14,0.00,0.00,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,3.33,3.21,1.67,0.00,0.00,0.83,0.00,0.83,0.83,0.80,0.00,0.00,0.00,0.83,0.00,0.00,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,2.75,2.75,2.01,0.33,0.15,0.15,0.04,0.07,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,2.42,2.42,1.56,0.55,0.00,0.16,0.16,0.00,0.08,0.08,0.00,0.08,0.00,0.00,0.00,0.00,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,1.7,4.71,4.77,1.76,0.00,0.00,1.18,1.76,0.00,0.59,0.60,0.00,0.00,0.00,0.59,0.00,0.00,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,8.6,1.86,1.86,1.51,0.00,0.23,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,28.1,2.78,2.78,2.21,0.07,0.14,0.07,0.28,0.00,0.39,0.39,0.36,0.00,0.00,0.04,0.00,0.00,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,17.1,4.21,4.21,2.40,0.58,0.58,0.23,0.41,0.00,0.23,0.23,0.12,0.06,0.00,0.06,0.00,0.00,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,23.5,4.34,4.35,3.28,0.64,0.13,0.09,0.13,0.09,0.55,0.55,0.47,0.04,0.04,0.00,0.00,0.00,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,1.3,10.0,10.35,6.92,1.54,0.77,0.00,0.77,0.00,1.54,1.59,1.54,0.00,0.00,0.00,0.00,0.00,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,6.8,2.50,2.51,2.35,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,1.4,2.14,2.16,0.71,0.00,0.71,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,4.8,1.46,1.45,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,19.4,1.13,1.14,0.93,0.15,0.00,0.05,0.00,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22.0,0.18,0.18,0.09,0.09,0.00,0.00,0.00,0.00,0.09,0.09,0.05,0.05,0.00,0.00,0.00,0.00,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,18.0,2.00,2.00,1.00,0.00,0.28,0.39,0.28,0.06,0.22,0.22,0.06,0.00,0.00,0.06,0.11,0.00,Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,0.5,4.00,4.19,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,12.1,1.40,1.40,1.24,0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,17.4,0.57,0.57,0.29,0.00,0.00,0.17,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,20.5,0.93,0.93,0.44,0.00,0.05,0.24,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.00,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,4.4,1.36,1.37,1.14,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,9.2,2.50,2.49,2.28,0.00,0.11,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,10.3,4.08,4.09,3.30,0.19,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,30.4,1.51,1.51,1.28,0.07,0.00,0.07,0.03,0.07,0.23,0.23,0.16,0.00,0.00,0.03,0.03,0.00,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,10.8,4.91,4.89,3.06,0.19,1.02,0.19,0.46,0.00,0.37,0.37,0.28,0.00,0.00,0.00,0.09,0.00,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,17.8,2.13,2.14,1.52,0.11,0.22,0.06,0.22,0.00,0.28,0.28,0.22,0.00,0.00,0.00,0.06,0.00,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,10.6,1.51,1.50,1.13,0.00,0.09,0.19,0.09,0.00,0.19,0.19,0.09,0.00,0.00,0.09,0.00,0.00,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,0.4,5.00,4.74,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,11.5,1.91,1.91,1.83,0.00,0.09,0.00,0.00,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,11.6,0.52,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,10.8,2.87,2.86,1.94,0.09,0.09,0.46,0.28,0.00,0.46,0.46,0.19,0.00,0.00,0.28,0.00,0.00,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,28.1,5.34,5.35,4.09,0.14,0.32,0.32,0.36,0.11,0.43,0.43,0.28,0.04,0.04,0.04,0.04,0.00,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,11.5,1.57,1.57,1.48,0.00,0.00,0.09,0.00,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,24.5,2.37,2.37,1.63,0.00,0.24,0.29,0.16,0.04,0.20,0.20,0.08,0.00,0.04,0.08,0.00,0.00,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5.0,0.20,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,21.3,1.36,1.36,1.03,0.05,0.05,0.14,0.09,0.00,0.14,0.14,0.09,0.00,0.00,0.05,0.00,0.00,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,16.4,2.20,2.20,1.34,0.12,0.06,0.30,0.30,0.06,0.24,0.24,0.12,0.00,0.00,0.00,0.12,0.00,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,10.4,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,8.9,1.91,1.92,1.35,0.00,0.34,0.22,0.00,0.00,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,19.0,1.68,1.68,1.32,0.11,0.05,0.11,0.11,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,3.9,1.03,1.03,0.77,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,31.6,0.57,0.57,0.35,0.03,0.00,0.19,0.00,0.00,0.19,0.19,0.03,0.03,0.00,0.13,0.00,0.00,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,2.2,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,17.9,2.40,2.40,1.90,0.06,0.06,0.28,0.11,0.00,0.34,0.33,0.28,0.00,0.06,0.00,0.00,0.00,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,14.8,2.36,2.36,1.49,0.34,0.20,0.14,0.07,0.14,0.14,0.14,0.07,0.07,0.00,0.00,0.00,0.00,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,3.7,1.08,1.08,0.54,0.27,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
