0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
746,Alec Smir,us USA,GK,Minnesota Utd,26-235,1999,2,1,161,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
747,Brad Smith,au AUS,"DF,MF",FC Cincinnati,31-239,1994,17,3,321,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.03,0.14,0.28,1.11,6.94,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13,Matches
748,Ian Smith,us USA,"DF,MF",Portland Timbers,23-141,2002,20,11,1025,11.4,0.09,0.09,0.18,0.09,0.00,0.00,0.35,0.00,0.06,0.06,0.03,0.09,1.40,3.16,4.65,0.09,0.09,0.18,0.09,0.18,0.06,0.03,0.09,0.06,0.09,Matches
749,Kyle Smith,us USA,"DF,MF",Orlando City,33-329,1992,29,12,1151,12.8,0.00,0.16,0.16,0.00,0.00,0.00,0.39,0.00,0.08,0.08,0.08,0.16,0.55,3.05,1.56,0.00,0.16,0.16,0.00,0.16,0.08,0.08,0.16,0.08,0.16,Matches
750,Artem Smoliakov,ua UKR,"DF,MF",LAFC,22-189,2003,26,13,1124,12.5,0.08,0.24,0.32,0.08,0.00,0.00,0.08,0.00,0.06,0.06,0.26,0.31,3.20,3.84,7.84,0.08,0.24,0.32,0.08,0.32,0.06,0.26,0.31,0.06,0.31,Matches
751,Mohammed Sofo,gh GHA,FW,NY Red Bulls,21-034,2004,25,19,1577,17.5,0.29,0.00,0.29,0.29,0.00,0.00,0.17,0.00,0.27,0.27,0.05,0.32,1.77,1.66,8.91,0.29,0.00,0.29,0.29,0.29,0.27,0.05,0.32,0.27,0.32,Matches
752,Pedro Soma,us USA,"MF,FW",San Diego FC,19-157,2006,5,0,71,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
753,Wessel Speel,nl NED,GK,Minnesota Utd,24-048,2001,3,3,199,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
754,Tyrese Spicer,tt TRI,"DF,FW",Toronto FC,25-000,2000,21,7,867,9.6,0.21,0.00,0.21,0.21,0.00,0.00,0.10,0.00,0.18,0.18,0.07,0.25,4.27,1.04,6.15,0.21,0.00,0.21,0.21,0.21,0.18,0.07,0.25,0.18,0.25,Matches
755,Tyrese Spicer,tt TRI,"MF,FW",Orlando City,25-000,2000,8,2,283,3.1,0.32,0.65,0.97,0.32,0.00,0.00,0.00,0.00,0.10,0.10,0.42,0.55,6.45,3.23,17.4,0.32,0.64,0.95,0.32,0.95,0.11,0.42,0.53,0.11,0.53,Matches
756,Dayne St. Clair,ca CAN,GK,Minnesota Utd,28-209,1997,30,30,2700,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
757,Lazar Stefanovic,ca CAN,DF,Toronto FC,19-116,2006,14,4,576,6.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,3.75,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
758,Zack Steffen,us USA,GK,Colorado Rapids,30-246,1995,23,23,2070,23.0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
759,Daniel Steres,us USA,DF,Houston Dynamo,35-023,1990,8,3,398,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.02,0.02,0.00,0.02,0.68,3.86,1.59,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
760,Kimani Stewart-Baynes,ca CAN,"MF,FW",Colorado Rapids,20-321,2005,4,0,31,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
761,Jared Stroud,us USA,"FW,MF",D.C. United,29-147,1996,29,15,1303,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.18,0.18,0.21,0.39,1.79,2.34,7.31,0.00,0.00,0.00,0.00,0.00,0.18,0.21,0.39,0.18,0.39,Matches
762,Peter Stroud,us USA,MF,NY Red Bulls,23-225,2002,27,22,1720,19.1,0.00,0.16,0.16,0.00,0.00,0.00,0.31,0.00,0.03,0.03,0.12,0.15,0.84,5.24,1.83,0.00,0.16,0.16,0.00,0.16,0.03,0.11,0.14,0.03,0.14,Matches
763,Brad Stuver,us USA,GK,Austin,34-232,1991,34,34,3060,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
764,Luis Suárez,uy URU,FW,Inter Miami,38-314,1987,28,27,2284,25.4,0.39,0.39,0.79,0.35,0.04,0.04,0.24,0.00,0.57,0.54,0.33,0.87,1.10,3.90,7.95,0.39,0.39,0.79,0.35,0.75,0.57,0.34,0.90,0.54,0.87,Matches
765,Magomed-Shapi Suleymanov,ru RUS,"FW,MF",Sporting KC,25-353,1999,32,26,2017,22.4,0.09,0.13,0.22,0.09,0.00,0.00,0.09,0.04,0.11,0.11,0.06,0.17,4.20,2.95,8.66,0.09,0.13,0.22,0.09,0.22,0.11,0.06,0.17,0.11,0.17,Matches
766,Cavan Sullivan,us USA,MF,Philadelphia Union,16-067,2009,11,1,221,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.20,0.20,0.12,0.28,1.60,6.00,9.20,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.30,0.19,0.30,Matches
767,Michael Sullivan,us USA,MF,Toronto FC,22-276,2003,1,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
768,Nicklaus Sullivan,us USA,"MF,DF",LA Galaxy,23-136,2002,1,0,11,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41,Matches
769,Quinn Sullivan,us USA,"MF,FW",Philadelphia Union,21-252,2004,28,24,1955,21.7,0.09,0.32,0.41,0.09,0.00,0.05,0.14,0.00,0.18,0.14,0.28,0.41,3.82,4.33,7.79,0.09,0.32,0.41,0.09,0.41,0.18,0.28,0.45,0.14,0.42,Matches
770,Finn Surman,nz NZL,DF,Portland Timbers,22-072,2003,31,31,2720,30.2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.03,0.03,0.01,0.04,0.13,2.02,0.07,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
771,Sam Surridge,eng ENG,FW,Nashville SC,27-129,1998,34,33,2934,32.6,0.74,0.09,0.83,0.58,0.15,0.18,0.06,0.00,0.74,0.59,0.15,0.74,1.50,1.75,5.64,0.74,0.09,0.83,0.58,0.67,0.74,0.15,0.89,0.59,0.74,Matches
772,Oleksandr Svatok,ua UKR,DF,Austin,31-068,1994,29,25,2371,26.3,0.04,0.00,0.04,0.04,0.00,0.00,0.19,0.00,0.03,0.03,0.03,0.05,0.27,2.05,0.23,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.05,0.02,0.05,Matches
773,Erik Sviatchenko,dk DEN,DF,Houston Dynamo,34-061,1991,15,13,960,10.7,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.07,0.07,0.00,0.07,0.09,3.46,0.19,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
774,Hennadii Synchuk,ua UKR,"MF,FW",CF Montréal,19-147,2006,14,10,789,8.8,0.11,0.00,0.11,0.11,0.00,0.00,0.23,0.00,0.14,0.14,0.15,0.27,5.45,4.20,10.2,0.11,0.00,0.11,0.11,0.11,0.13,0.14,0.28,0.13,0.28,Matches
775,Nkosi Tafari,us USA,DF,LAFC,28-256,1997,25,20,1833,20.4,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.02,0.02,0.03,0.05,0.15,2.06,0.25,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches
776,Zakaria Taifi,us USA,"MF,DF",Orlando City,20-064,2005,6,0,40,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
777,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,29-263,1996,34,34,3060,34.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
778,Strahinja Tanasijević,rs SRB,DF,NYCFC,28-175,1997,14,6,612,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.44,3.82,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
779,Andrew Tarbell,us USA,GK,Houston Dynamo,32-058,1993,4,4,306,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
780,Iuri Tavares,cv CPV,"MF,FW",Charlotte,24-271,2001,5,0,24,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,Matches
781,D.J. Taylor,us USA,DF,Minnesota Utd,28-100,1997,7,1,202,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,3.64,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
782,Robert Taylor,fi FIN,"FW,MF",Austin,31-044,1994,17,1,412,4.6,0.22,0.00,0.22,0.22,0.00,0.00,0.22,0.00,0.17,0.17,0.09,0.26,3.48,5.00,7.61,0.22,0.00,0.22,0.22,0.22,0.17,0.09,0.26,0.17,0.26,Matches
783,Robert Taylor,fi FIN,"MF,FW",Inter Miami,31-044,1994,4,2,198,2.2,0.45,0.00,0.45,0.45,0.00,0.00,0.00,0.00,0.59,0.59,0.18,0.73,2.27,3.18,8.64,0.45,0.00,0.45,0.45,0.45,0.58,0.17,0.74,0.58,0.74,Matches
784,Carlos Terán,co COL,DF,Chicago Fire,25-071,2000,8,7,535,5.9,0.17,0.00,0.17,0.17,0.00,0.00,0.34,0.00,0.02,0.02,0.00,0.02,0.17,2.37,0.00,0.17,0.00,0.17,0.17,0.17,0.02,0.00,0.02,0.02,0.02,Matches
785,Cedric Teuchert,de GER,"FW,MF",St. Louis,28-324,1997,22,17,1238,13.8,0.22,0.07,0.29,0.22,0.00,0.00,0.07,0.00,0.27,0.27,0.06,0.33,2.46,1.81,4.49,0.22,0.07,0.29,0.22,0.29,0.27,0.06,0.33,0.27,0.33,Matches
786,Odin Thiago Holm,no NOR,"MF,FW",LAFC,22-320,2003,3,1,99,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.91,3.64,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27,Matches
787,Jamal Thiaré,sn SEN,FW,Atlanta Utd,32-248,1993,28,9,1007,11.2,0.45,0.00,0.45,0.45,0.00,0.00,0.18,0.00,0.59,0.59,0.03,0.62,0.98,0.71,5.00,0.45,0.00,0.45,0.45,0.45,0.59,0.03,0.62,0.59,0.62,Matches
788,Andrew Thomas,ru RUS,GK,Seattle Sounders,27-094,1998,8,8,720,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
789,Erik Thommy,de GER,"FW,MF",Sporting KC,31-106,1994,25,14,1271,14.1,0.28,0.28,0.57,0.28,0.00,0.00,0.00,0.00,0.16,0.16,0.19,0.35,3.90,3.55,10.2,0.28,0.28,0.57,0.28,0.57,0.17,0.19,0.35,0.17,0.35,Matches
790,Kosi Thompson,ca CAN,DF,Toronto FC,22-311,2003,28,23,2119,23.5,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.03,0.03,0.06,0.08,1.06,3.49,1.15,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
791,Timmy Tillman,us USA,MF,LAFC,26-334,1999,30,28,2413,26.8,0.00,0.07,0.07,0.00,0.00,0.00,0.26,0.00,0.06,0.06,0.06,0.12,1.46,6.42,3.73,0.00,0.07,0.07,0.00,0.07,0.06,0.06,0.12,0.06,0.12,Matches
792,Harry Toffolo,eng ENG,DF,Charlotte,30-107,1995,3,2,118,1.3,0.00,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,1.54,3.08,4.62,0.00,0.76,0.76,0.00,0.76,0.00,0.06,0.06,0.00,0.06,Matches
793,Cayman Togashi,jp JPN,"MF,FW",Atlanta Utd,32-116,1993,7,0,100,1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,3.64,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
794,Nouhou Tolo,cm CMR,DF,Seattle Sounders,28-164,1997,27,25,2197,24.4,0.04,0.08,0.12,0.04,0.00,0.00,0.20,0.08,0.04,0.04,0.08,0.12,1.97,4.39,1.68,0.04,0.08,0.12,0.04,0.12,0.04,0.08,0.12,0.04,0.12,Matches
795,Joshua Torquato,us USA,"MF,DF",FC Dallas,18-133,2007,5,3,226,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.04,0.04,0.40,0.40,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
796,Ervin Torres,us USA,MF,Austin,18-020,2007,1,0,8,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
797,Tomas Totland,no NOR,DF,St. Louis,27-067,1998,17,12,1072,11.9,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.16,0.26,1.26,2.94,5.71,0.00,0.08,0.08,0.00,0.08,0.10,0.16,0.26,0.10,0.26,Matches
798,Mason Toye,us USA,"FW,MF",Sporting KC,27-049,1998,21,4,519,5.8,0.52,0.34,0.86,0.52,0.00,0.00,0.00,0.00,0.55,0.55,0.19,0.74,2.93,1.55,6.72,0.52,0.35,0.87,0.52,0.87,0.56,0.19,0.75,0.56,0.75,Matches
799,Wil Trapp,us USA,MF,Minnesota Utd,32-323,1993,34,32,2717,30.2,0.07,0.07,0.13,0.07,0.00,0.00,0.10,0.00,0.02,0.02,0.04,0.06,0.36,3.97,0.63,0.07,0.07,0.13,0.07,0.13,0.02,0.04,0.06,0.02,0.06,Matches
800,Jackson Travis,us USA,DF,Colorado Rapids,21-284,2004,9,9,675,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.13,0.01,0.01,0.01,0.01,1.07,3.47,2.80,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
801,Nectarios Triantis,gr GRE,MF,Minnesota Utd,22-207,2003,5,4,352,3.9,0.51,0.51,1.03,0.51,0.00,0.00,0.26,0.00,0.13,0.13,0.08,0.21,0.26,5.13,1.28,0.51,0.51,1.02,0.51,1.02,0.12,0.08,0.20,0.12,0.20,Matches
802,Niko Tsakiris,us USA,MF,SJ Earthquakes,20-168,2005,11,4,365,4.1,0.24,0.24,0.49,0.24,0.00,0.00,0.00,0.00,0.07,0.07,0.22,0.32,5.37,4.88,5.37,0.25,0.25,0.49,0.25,0.49,0.08,0.23,0.31,0.08,0.31,Matches
803,Garrison Tubbs,us USA,DF,D.C. United,23-290,2002,8,7,565,6.3,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
804,Bill Tuiloma,nz NZL,DF,Charlotte,30-252,1995,8,6,427,4.7,0.21,0.00,0.21,0.21,0.00,0.00,0.00,0.00,0.09,0.09,0.02,0.09,0.00,2.55,0.43,0.21,0.00,0.21,0.21,0.21,0.08,0.01,0.09,0.08,0.09,Matches
805,Dor Turgeman,il ISR,"FW,MF",NE Revolution,22-041,2003,3,2,213,2.4,1.25,0.42,1.67,1.25,0.00,0.00,0.42,0.00,0.29,0.29,0.17,0.46,2.50,1.25,4.17,1.27,0.42,1.69,1.27,1.69,0.28,0.18,0.46,0.28,0.46,Matches
806,Gavin Turner,us USA,"FW,MF",D.C. United,18-333,2007,1,0,25,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,Matches
807,Matt Turner,us USA,GK,NE Revolution,31-163,1994,10,10,900,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
808,Jeppe Tverskov,dk DEN,MF,San Diego FC,32-267,1993,33,33,2927,32.5,0.06,0.22,0.28,0.06,0.00,0.00,0.15,0.00,0.03,0.03,0.18,0.21,0.68,7.69,1.45,0.06,0.22,0.28,0.06,0.28,0.03,0.18,0.21,0.03,0.21,Matches
809,Mikael Uhre,dk DEN,FW,Philadelphia Union,31-065,1994,29,16,1325,14.7,0.41,0.41,0.82,0.41,0.00,0.00,0.20,0.00,0.33,0.33,0.31,0.64,1.50,1.77,7.07,0.41,0.41,0.82,0.41,0.82,0.34,0.30,0.64,0.34,0.64,Matches
810,Cengiz Ünder,tr TUR,FW,LAFC,28-143,1997,12,4,446,5.0,0.40,0.40,0.80,0.40,0.00,0.00,0.00,0.00,0.36,0.36,0.32,0.66,2.80,4.00,6.80,0.40,0.40,0.81,0.40,0.81,0.36,0.31,0.67,0.36,0.67,Matches
811,Osaze Urhoghide,nl NED,DF,FC Dallas,25-153,2000,27,25,2201,24.5,0.08,0.00,0.08,0.08,0.00,0.00,0.24,0.00,0.03,0.03,0.00,0.04,0.24,1.84,0.24,0.08,0.00,0.08,0.08,0.08,0.03,0.00,0.04,0.03,0.04,Matches
812,Maximiliano Urruti,ar ARG,FW,NE Revolution,34-285,1991,20,5,591,6.6,0.30,0.00,0.30,0.30,0.00,0.00,0.45,0.00,0.32,0.32,0.05,0.36,0.91,1.97,4.09,0.30,0.00,0.30,0.30,0.30,0.32,0.04,0.36,0.32,0.36,Matches
813,Júnior Urso,br BRA,MF,Houston Dynamo,36-269,1989,19,11,973,10.8,0.09,0.09,0.19,0.09,0.00,0.00,0.37,0.00,0.12,0.12,0.10,0.23,0.83,3.43,1.20,0.09,0.09,0.18,0.09,0.18,0.12,0.10,0.23,0.12,0.23,Matches
814,Óscar Ustari,ar ARG,GK,Inter Miami,39-154,1986,25,25,2082,23.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
815,Myrto Uzuni,al ALB,FW,Austin,30-187,1995,27,23,2064,22.9,0.26,0.13,0.39,0.26,0.00,0.00,0.13,0.00,0.42,0.42,0.11,0.53,0.57,1.53,3.32,0.26,0.13,0.39,0.26,0.39,0.42,0.11,0.53,0.42,0.53,Matches
816,Onni Valakari,fi FIN,"MF,FW",San Diego FC,26-108,1999,34,26,2446,27.2,0.15,0.26,0.40,0.15,0.00,0.00,0.15,0.00,0.18,0.18,0.16,0.34,1.69,4.71,5.70,0.15,0.26,0.40,0.15,0.40,0.18,0.16,0.34,0.18,0.34,Matches
817,Omar Valencia,pa PAN,DF,NY Red Bulls,21-179,2004,20,17,1399,15.5,0.00,0.32,0.32,0.00,0.00,0.00,0.39,0.00,0.01,0.01,0.09,0.10,3.29,3.03,5.68,0.00,0.32,0.32,0.00,0.32,0.01,0.09,0.10,0.01,0.10,Matches
818,Gerardo Valenzuela,us USA,"MF,FW",FC Cincinnati,21-067,2004,23,9,834,9.3,0.54,0.11,0.65,0.54,0.00,0.00,0.11,0.00,0.35,0.35,0.17,0.53,2.15,3.23,7.42,0.54,0.11,0.65,0.54,0.65,0.36,0.17,0.53,0.36,0.53,Matches
819,Kerwin Vargas,co COL,"FW,MF",Charlotte,23-336,2002,34,19,1712,19.0,0.32,0.16,0.47,0.32,0.00,0.00,0.21,0.00,0.24,0.24,0.18,0.43,2.37,3.11,9.53,0.32,0.16,0.47,0.32,0.47,0.24,0.18,0.42,0.24,0.42,Matches
820,Obed Vargas,mx MEX,MF,Seattle Sounders,20-121,2005,26,26,2268,25.2,0.12,0.04,0.16,0.12,0.00,0.00,0.16,0.00,0.10,0.10,0.09,0.19,1.79,5.60,3.37,0.12,0.04,0.16,0.12,0.16,0.10,0.09,0.19,0.10,0.19,Matches
821,Indiana Vassilev,us USA,MF,Philadelphia Union,24-291,2001,31,21,1964,21.8,0.23,0.09,0.32,0.23,0.00,0.00,0.09,0.00,0.14,0.14,0.11,0.25,2.16,3.44,5.09,0.23,0.09,0.32,0.23,0.32,0.14,0.11,0.25,0.14,0.25,Matches
822,Brandon Vazquez,us USA,FW,Austin,27-051,1998,19,19,1599,17.8,0.28,0.00,0.28,0.22,0.06,0.11,0.17,0.00,0.58,0.49,0.03,0.52,1.07,1.40,3.60,0.28,0.00,0.28,0.23,0.23,0.58,0.04,0.62,0.49,0.53,Matches
823,David Vazquez,us USA,MF,Philadelphia Union,19-285,2006,1,0,20,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
824,David Vazquez,us USA,"FW,MF",San Diego FC,19-285,2006,4,2,177,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.10,0.50,2.50,6.50,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.09,Matches
825,Kristoffer Velde,no NOR,"FW,MF",Portland Timbers,26-086,1999,8,8,651,7.2,0.00,0.28,0.28,0.00,0.00,0.00,0.14,0.00,0.21,0.21,0.29,0.50,5.56,4.58,9.03,0.00,0.28,0.28,0.00,0.28,0.21,0.29,0.50,0.21,0.50,Matches
826,Brayan Vera,co COL,DF,Real Salt Lake,26-323,1999,27,23,1984,22.0,0.05,0.00,0.05,0.05,0.00,0.00,0.36,0.00,0.05,0.05,0.04,0.10,1.41,3.91,0.32,0.05,0.00,0.05,0.05,0.05,0.06,0.04,0.10,0.06,0.10,Matches
827,Oscar Verhoeven,us USA,DF,San Diego FC,19-187,2006,14,11,1002,11.1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.01,0.01,0.12,0.13,1.89,2.79,6.31,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
828,Oscar Verhoeven,us USA,MF,SJ Earthquakes,19-187,2006,1,0,6,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
829,Ranko Veselinović,rs SRB,DF,Vancouver W'caps,26-255,1999,21,20,1755,19.5,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.07,0.07,0.01,0.08,0.36,2.10,0.31,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.07,0.07,0.07,Matches
830,Felipe Vieira,br BRA,DF,Houston Dynamo,20-298,2005,23,19,1732,19.2,0.21,0.05,0.26,0.21,0.00,0.00,0.21,0.00,0.22,0.22,0.11,0.33,1.20,3.02,1.98,0.21,0.05,0.26,0.21,0.26,0.22,0.12,0.33,0.22,0.33,Matches
