0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
794,Henry Wingo,us USA,DF,Toronto FC,28,1995,1.9,1.05,1.05,0.53,0.53,0.00,0.00,0.00,,0.00,1.05,0.00,1.05,0.00,1.05,0.53,0.53,Matches
795,Hannes Wolf,at AUT,"FW,MF",NYCFC,24,1999,28.4,1.76,1.02,0.60,0.70,0.46,0.85,2.25,37.5,1.41,1.23,0.00,1.23,0.25,2.01,0.25,0.04,Matches
796,Owen Wolff,us USA,"FW,MF",Austin,19,2004,19.8,1.36,0.81,0.61,0.40,0.35,0.76,1.26,60.0,0.51,1.01,0.35,0.66,0.30,1.67,1.52,0.00,Matches
797,Tyler Wolff,us USA,"FW,MF",Atlanta Utd,20,2003,5.3,2.83,1.51,1.13,1.32,0.38,1.51,3.40,44.4,1.89,2.83,0.19,2.64,0.94,3.77,0.57,0.00,Matches
798,Bobby Wood,us USA,FW,NE Revolution,31,1992,6.2,0.81,0.65,0.00,0.48,0.32,0.16,0.32,50.0,0.16,0.16,0.00,0.16,0.16,0.97,0.97,0.00,Matches
799,Miki Yamane,jp JPN,DF,LA Galaxy,30,1993,32.5,1.78,1.17,1.11,0.58,0.09,1.14,2.15,52.9,1.02,1.08,0.34,0.74,1.05,2.83,3.05,0.06,Matches
800,Dominik Yankov,bg BUL,"MF,FW",CF Montréal,23,2000,7.8,1.41,0.51,0.51,0.51,0.38,0.64,1.92,33.3,1.28,1.28,0.00,1.28,0.26,1.67,0.26,0.00,Matches
801,Darren Yapi,us USA,FW,Colorado Rapids,19,2004,8.3,2.05,1.08,0.36,0.84,0.84,0.60,1.33,45.5,0.72,0.84,0.00,0.84,0.36,2.41,0.60,0.00,Matches
802,William Yarbrough,us USA,GK,SJ Earthquakes,34,1989,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.05,Matches
803,Joshua Yaro,gh GHA,DF,St. Louis,29,1994,8.6,1.16,0.93,0.93,0.23,0.00,0.81,0.81,100.0,0.00,1.98,1.40,0.58,1.63,2.79,4.19,0.12,Matches
804,Patrick Yazbek,au AUS,MF,Nashville SC,21,2002,4.2,2.62,1.67,1.43,0.71,0.48,0.71,2.62,27.3,1.90,1.43,0.71,0.71,1.19,3.81,1.67,0.00,Matches
805,Dru Yearwood,eng ENG,MF,Nashville SC,23,2000,16.8,2.38,1.55,1.37,0.71,0.30,1.07,2.80,38.3,1.73,1.85,0.12,1.73,1.19,3.57,0.95,0.00,Matches
806,Kelvin Yeboah,it ITA,FW,Minnesota Utd,23,2000,7.9,0.13,0.13,0.13,0.00,0.00,0.00,0.38,0.0,0.38,0.51,0.13,0.38,0.13,0.25,0.63,0.00,Matches
807,Yaw Yeboah,gh GHA,"DF,MF",Columbus Crew,26,1997,11.7,1.03,0.26,0.60,0.09,0.34,0.77,1.88,40.9,1.11,0.60,0.00,0.60,0.77,1.79,0.60,0.00,Matches
808,DeAndre Yedlin,us USA,DF,Inter Miami,30,1993,3.0,2.00,0.67,1.00,1.00,0.00,1.00,2.33,42.9,1.33,1.33,0.33,1.00,2.33,4.33,3.67,0.00,Matches
809,DeAndre Yedlin,us USA,DF,FC Cincinnati,30,1993,24.4,1.97,1.07,1.02,0.74,0.20,1.02,1.84,55.6,0.82,1.23,0.33,0.90,1.11,3.07,1.97,0.08,Matches
810,Maya Yoshida,jp JPN,DF,LA Galaxy,35,1988,33.7,0.71,0.42,0.42,0.27,0.03,0.36,0.68,52.2,0.33,1.51,1.13,0.39,1.51,2.23,4.63,0.12,Matches
811,Jackson Yueill,us USA,MF,SJ Earthquakes,26,1997,27.2,1.54,0.81,0.33,1.07,0.15,0.70,1.47,47.5,0.77,0.48,0.07,0.40,0.96,2.50,1.43,0.04,Matches
812,Alhassan Yusuf,ng NGA,MF,NE Revolution,23,2000,5.0,3.40,1.40,1.20,2.00,0.20,2.60,3.40,76.5,0.80,1.20,0.40,0.80,1.80,5.20,0.80,0.00,Matches
813,Gyasi Zardes,us USA,FW,Austin,32,1991,13.2,1.29,0.98,0.68,0.53,0.08,0.53,0.76,70.0,0.23,0.61,0.15,0.45,0.45,1.74,1.52,0.08,Matches
814,Eriq Zavaleta,sv SLV,DF,LA Galaxy,31,1992,1.8,1.67,1.11,1.67,0.00,0.00,1.11,1.11,100.0,0.00,1.67,1.67,0.00,1.11,2.78,5.00,0.00,Matches
815,Sean Zawadzki,us USA,"MF,DF",Columbus Crew,23,2000,20.8,2.60,1.54,1.15,1.06,0.38,1.20,1.97,61.0,0.77,1.15,0.24,0.91,1.39,3.99,1.92,0.05,Matches
816,Walker Zimmerman,us USA,DF,Nashville SC,30,1993,21.4,1.17,0.65,0.75,0.33,0.09,0.70,1.12,62.5,0.42,1.12,0.75,0.37,1.96,3.13,5.47,0.00,Matches
817,Rida Zouhir,ca CAN,"MF,DF",CF Montréal,20,2003,2.0,2.50,1.50,0.50,1.00,1.00,1.00,1.50,66.7,0.50,1.00,0.00,1.00,1.00,3.50,0.00,0.00,Matches
818,Dario Župarić,ba BIH,DF,Portland Timbers,31,1992,24.7,1.98,1.21,1.46,0.45,0.08,1.01,1.50,67.6,0.49,1.66,0.85,0.81,1.54,3.52,4.94,0.04,Matches
819,Nökkvi Þórisson,is ISL,"FW,MF",St. Louis,24,1999,13.2,1.14,0.68,0.38,0.45,0.30,0.38,1.29,29.4,0.91,0.98,0.15,0.83,0.45,1.59,1.21,0.00,Matches
