0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,30_Matches
420,Rominigue Kouamé,ml MLI,MF,Chicago Fire,28-352,1996,6.3,60.8,2.22,14.0,33.2,14.0,1.11,60.8,2.38,0.95,40.0,1.27,53.3,39.5,243.5,117.1,2.86,2.06,0.48,0.63,1.75,47.3,1.43,Matches
421,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,27-104,1998,16.6,46.1,1.14,6.14,18.5,21.8,3.13,46.1,1.39,0.24,17.4,1.02,73.9,29.6,155.4,72.9,2.29,1.51,0.78,1.57,0.78,35.0,7.65,Matches
422,Damir Kreilach,hr CRO,"FW,MF",Vancouver W'caps,36-232,1989,0.3,66.7,3.33,3.33,30.0,33.3,3.33,63.3,3.33,3.33,100.0,0.00,0.0,26.7,66.7,10.0,0.00,0.00,0.00,3.33,0.00,50.0,10.0,Matches
423,Theodore Ku-Dipietro,us USA,"FW,MF",Colorado Rapids,23-310,2002,12.7,50.6,0.79,5.91,20.6,24.9,3.39,50.6,3.94,1.50,38.0,2.13,54.0,33.9,195.9,100.9,2.91,2.44,1.02,2.05,1.57,39.3,6.77,Matches
424,Yuya Kubo,jp JPN,"MF,FW",FC Cincinnati,31-345,1993,7.3,47.4,0.82,4.66,23.6,19.6,3.42,47.4,2.33,0.68,29.4,1.51,64.7,29.3,171.4,76.8,3.42,1.64,1.10,2.74,1.78,34.2,6.44,Matches
425,Willy Kumado,gh GHA,DF,San Diego FC,23-049,2002,8.5,68.1,3.29,17.5,29.3,21.8,1.53,68.1,1.29,0.59,45.5,0.71,54.5,37.2,180.9,96.7,2.59,1.65,0.35,1.06,0.12,44.6,8.35,Matches
426,Luca de la Torre,us USA,MF,San Diego FC,27-195,1998,23.5,54.5,0.68,7.19,28.0,19.9,2.38,54.5,1.23,0.68,55.2,0.51,41.4,33.7,175.1,93.6,2.85,1.57,0.47,1.83,1.28,42.4,5.45,Matches
427,Mathías Laborda,uy URU,DF,Vancouver W'caps,26-080,1999,24.2,69.3,3.55,22.7,35.9,11.2,2.44,69.3,0.66,0.12,18.8,0.50,75.0,38.9,172.5,91.5,1.20,0.79,0.12,1.12,0.25,45.8,2.56,Matches
428,Luca Langoni,ar ARG,"FW,MF",NE Revolution,23-298,2002,18.1,40.1,1.10,5.03,15.9,20.0,2.87,40.1,3.09,1.33,42.9,1.55,50.0,26.1,159.8,70.9,2.87,1.49,0.88,1.49,1.05,28.2,7.96,Matches
429,Lassi Lappalainen,fi FIN,"DF,MF",Columbus Crew,27-102,1998,4.4,65.2,0.91,7.95,20.7,36.8,5.91,65.2,3.64,1.36,37.5,1.82,50.0,36.1,206.8,103.6,3.64,2.05,1.36,2.27,2.50,43.4,13.4,Matches
430,Oliver Larraz,us USA,MF,Colorado Rapids,24-079,2001,24.6,56.5,2.56,11.8,30.1,15.4,1.02,56.5,1.79,1.02,56.8,0.57,31.8,32.2,151.0,65.8,0.81,1.42,0.00,1.87,0.93,36.2,2.52,Matches
431,Richie Laryea,ca CAN,"DF,MF",Toronto FC,30-331,1995,13.9,45.8,2.01,13.4,22.1,10.8,1.87,45.8,1.58,0.65,40.9,0.72,45.5,26.8,194.2,105.2,2.59,1.73,1.08,1.58,1.37,28.6,3.17,Matches
432,Ariel Lassiter,cr CRC,"FW,MF",Portland Timbers,31-068,1994,5.9,48.1,0.85,5.42,17.5,25.4,2.37,48.1,2.03,0.68,33.3,1.19,58.3,30.3,213.1,121.2,5.42,2.88,0.85,2.54,0.85,36.1,9.66,Matches
433,Emmanuel Latte Lath,ci CIV,FW,Atlanta Utd,26-337,1999,24.4,26.4,0.98,2.62,11.0,13.3,4.84,26.4,1.84,0.74,40.0,0.98,53.3,14.0,75.8,34.9,1.27,0.86,0.61,2.62,1.19,18.3,4.84,Matches
434,Randall Leal,cr CRC,"MF,FW",D.C. United,28-324,1997,5.8,63.3,0.86,7.76,31.2,24.5,1.03,63.3,2.07,0.86,41.7,1.03,50.0,40.5,198.6,73.4,0.86,1.90,0.00,1.21,1.72,46.6,4.14,Matches
435,Tim Leibold,de GER,DF,Sporting KC,32-004,1993,9.7,62.1,3.30,13.8,27.4,21.2,1.55,62.1,0.82,0.21,25.0,0.41,50.0,33.2,177.2,100.2,2.78,1.96,0.21,1.44,0.31,38.5,5.46,Matches
436,Brooks Lennon,us USA,DF,Atlanta Utd,28-073,1997,17.3,65.0,3.01,17.2,26.7,21.2,1.91,65.0,0.81,0.29,35.7,0.46,57.1,33.8,153.6,77.7,2.49,1.10,0.46,0.87,0.35,40.9,6.76,Matches
437,Tucker Lepley,us USA,"MF,FW",LA Galaxy,23-321,2002,6.2,66.1,1.77,10.0,31.6,25.5,2.58,66.1,1.45,0.65,44.4,0.81,55.6,42.3,233.5,104.7,1.77,1.77,0.48,1.61,0.97,48.7,6.29,Matches
438,Beau Leroux,us USA,MF,SJ Earthquakes,22-095,2003,23.4,63.9,2.26,13.2,34.7,17.1,2.18,63.9,2.78,1.24,44.6,1.41,50.8,36.5,162.1,70.3,1.11,1.45,0.64,2.18,1.97,42.9,2.82,Matches
439,Danny Leyva,us USA,"MF,FW",Seattle Sounders,22-213,2003,7.8,92.4,2.05,14.5,51.3,27.1,1.03,92.4,1.67,0.77,46.2,0.77,46.2,56.3,219.4,91.7,1.41,1.15,0.13,1.54,1.28,74.1,3.59,Matches
440,Nick Lima,us USA,"MF,DF",SJ Earthquakes,31-017,1994,5.0,64.4,3.80,17.0,28.8,19.2,0.80,64.4,2.20,1.00,45.5,1.20,54.5,30.6,122.2,53.8,1.20,1.20,0.00,1.80,1.00,37.2,6.00,Matches
441,Ondřej Lingr,cz CZE,"FW,MF",Houston Dynamo,27-058,1998,19.8,36.4,0.40,3.13,16.6,17.1,2.93,36.4,1.67,0.45,27.3,1.01,60.6,24.3,137.6,57.8,1.67,1.21,0.45,1.62,1.41,27.9,5.56,Matches
442,Sebastian Lletget,us USA,MF,FC Dallas,33-092,1992,12.7,51.1,2.91,13.6,24.9,13.0,2.20,51.1,1.10,0.31,28.6,0.79,71.4,23.7,114.0,53.1,1.02,0.71,0.24,1.42,0.63,33.9,2.44,Matches
443,Hugo Lloris,fr FRA,GK,LAFC,38-343,1986,31.5,29.0,24.1,28.9,0.10,0.00,0.00,29.0,0.00,0.00,,0.00,,16.9,91.9,57.0,0.00,0.00,0.00,0.00,0.00,13.1,0.00,Matches
444,Saba Lobzhanidze,ge GEO,"FW,DF",Atlanta Utd,30-351,1994,21.5,37.5,0.42,4.09,9.81,23.9,5.81,37.5,1.81,0.60,33.3,1.21,66.7,24.0,170.9,83.8,3.77,1.30,2.28,2.42,0.51,26.1,10.2,Matches
445,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,32-231,1993,27.3,48.4,1.87,11.7,24.3,12.9,2.49,48.4,1.65,0.73,44.4,0.81,48.9,24.1,97.5,42.5,0.81,0.99,0.37,1.50,0.92,30.2,3.59,Matches
446,Nicolás Lodeiro,uy URU,"FW,MF",Houston Dynamo,36-258,1989,6.4,77.3,1.09,9.53,38.0,30.9,3.59,77.3,1.56,0.78,50.0,0.78,50.0,46.9,200.3,84.4,2.50,1.41,0.78,3.28,1.56,58.3,7.66,Matches
447,Jasper Löffelsend,de GER,DF,San Diego FC,28-085,1997,6.7,66.7,2.84,16.6,27.2,23.7,3.13,66.7,0.90,0.15,16.7,0.75,83.3,35.5,159.1,89.1,3.13,1.49,0.60,1.94,0.45,40.9,6.72,Matches
448,Aaron Long,us USA,DF,LAFC,33-053,1992,14.1,84.5,8.23,35.0,46.1,3.55,0.64,84.5,0.14,0.00,0.0,0.14,100.0,52.3,207.2,84.1,0.43,0.35,0.00,0.28,0.07,63.6,0.14,Matches
449,Kevin Long,ie IRL,DF,Toronto FC,35-108,1990,21.0,56.8,8.86,35.0,19.9,2.10,1.05,56.8,0.10,0.00,0.0,0.10,100.0,30.9,136.5,60.6,0.00,0.05,0.00,0.29,0.19,35.5,0.10,Matches
450,Matthew Longstaff,eng ENG,"MF,FW",Toronto FC,25-258,2000,10.1,59.8,2.18,13.5,30.8,16.6,2.28,59.8,0.59,0.20,33.3,0.40,66.7,30.4,121.1,52.4,0.79,0.79,0.10,0.69,0.40,39.6,3.27,Matches
451,Matthew Longstaff,eng ENG,MF,CF Montréal,25-258,2000,6.5,55.8,1.69,12.8,32.5,11.1,1.23,55.8,0.46,0.15,33.3,0.31,66.7,33.7,156.0,55.2,0.62,1.69,0.00,0.62,0.77,42.5,2.62,Matches
452,Antino Lopez,us USA,MF,Seattle Sounders,23-197,2002,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
453,Hernán López Muñoz,ar ARG,"MF,FW",SJ Earthquakes,25-088,2000,2.8,48.2,0.71,5.71,20.7,22.5,1.79,48.2,5.36,2.86,53.3,2.50,46.7,30.0,197.5,103.6,3.57,2.86,0.71,3.93,3.93,33.6,6.07,Matches
454,Victor Loturi,ca CAN,MF,CF Montréal,24-197,2001,27.8,52.1,2.01,12.6,30.6,9.50,0.90,52.1,1.80,0.86,48.0,0.76,42.0,27.7,118.6,50.4,0.83,0.58,0.14,1.33,1.51,34.7,1.98,Matches
455,Evan Louro,us USA,GK,FC Cincinnati,29-319,1996,4.0,37.5,34.5,37.5,0.00,0.00,0.00,37.5,0.00,0.00,,0.00,,14.0,63.8,26.3,0.00,0.00,0.00,0.00,0.00,13.0,0.00,Matches
456,Daniel Lovitz,us USA,DF,Nashville SC,34-099,1991,30.2,62.6,3.08,19.9,29.1,14.2,0.60,62.6,0.96,0.46,48.3,0.46,48.3,32.3,171.6,98.9,2.28,1.36,0.07,0.56,0.23,39.1,3.31,Matches
457,Eduard Löwen,de GER,MF,St. Louis,28-310,1997,15.5,79.0,2.13,19.9,39.0,20.5,2.19,78.8,1.48,0.65,43.5,0.65,43.5,43.0,227.8,117.4,2.39,1.16,0.65,1.35,0.84,54.0,1.61,Matches
458,Hirving Lozano,mx MEX,FW,San Diego FC,30-127,1995,20.3,51.8,0.25,3.15,18.4,31.1,4.93,51.7,4.38,1.97,44.9,2.02,46.1,33.4,228.8,100.2,3.69,1.92,1.77,3.05,1.92,40.0,11.6,Matches
459,Gonzalo Luján,ar ARG,DF,Inter Miami,24-221,2001,19.4,73.1,6.91,36.3,33.5,3.71,0.46,73.1,0.77,0.52,66.7,0.26,33.3,45.4,216.3,131.0,0.88,0.88,0.05,0.57,0.05,52.7,0.57,Matches
460,Jovan Lukić,rs SRB,MF,Philadelphia Union,23-318,2002,29.1,59.8,1.65,10.5,36.6,13.5,0.79,59.8,1.37,0.69,50.0,0.65,47.5,31.1,145.1,63.4,1.13,1.20,0.14,1.44,0.76,37.0,1.10,Matches
461,Diego Luna,us USA,"MF,FW",Real Salt Lake,22-088,2003,25.2,57.5,0.32,4.48,29.4,24.3,3.29,57.4,3.10,1.31,42.3,1.63,52.6,35.9,191.2,83.6,2.66,2.06,0.95,2.50,1.11,42.7,5.91,Matches
462,Benjamin Lundt,de GER,GK,St. Louis,30-071,1995,9.0,35.7,32.1,35.4,0.22,0.00,0.00,35.7,0.00,0.00,,0.00,,16.8,76.0,34.1,0.00,0.00,0.00,0.00,0.00,12.9,0.00,Matches
463,Liam MacKenzie,ca CAN,FW,Vancouver W'caps,18-264,2007,0.7,27.1,0.00,2.86,14.3,10.0,0.00,27.1,1.43,1.43,100.0,0.00,0.0,11.4,60.0,30.0,1.43,0.00,0.00,5.71,2.86,12.9,2.86,Matches
464,Lukas MacNaughton,ca CAN,DF,D.C. United,30-271,1995,7.9,57.0,7.09,33.4,21.1,2.66,1.52,57.0,0.13,0.13,100.0,0.00,0.0,29.9,117.5,57.6,0.00,0.13,0.00,0.51,0.38,35.7,0.38,Matches
465,Jack Maher,us USA,DF,Nashville SC,26-037,1999,28.6,70.5,10.9,38.7,29.7,2.38,0.63,70.5,0.03,0.03,100.0,0.00,0.0,42.1,176.4,103.6,0.17,0.49,0.00,0.10,0.03,52.4,0.17,Matches
466,Olwethu Makhanya,za RSA,DF,Philadelphia Union,21-218,2004,23.9,57.6,7.53,29.5,25.1,3.51,1.00,57.6,0.59,0.50,85.7,0.08,14.3,29.9,180.3,96.3,0.84,0.67,0.04,1.00,0.29,30.6,0.08,Matches
467,Adilson Malanda,fr FRA,DF,Charlotte,24-036,2001,32.2,75.3,12.8,43.7,30.5,1.52,0.75,75.3,0.40,0.28,69.2,0.12,30.8,47.0,169.5,93.5,0.16,0.16,0.03,0.50,0.16,54.1,0.06,Matches
468,Alexis Manyoma,co COL,"FW,MF",Colorado Rapids,22-335,2003,0.5,76.0,8.00,20.0,24.0,32.0,6.00,76.0,10.0,10.0,100.0,0.00,0.0,44.0,430.0,210.0,4.00,4.00,0.00,2.00,6.00,50.0,14.0,Matches
469,J.T. Marcinkowski,us USA,GK,LA Galaxy,28-209,1997,3.0,39.0,35.7,39.0,0.00,0.00,0.00,39.0,0.00,0.00,,0.00,,24.0,96.0,54.7,0.00,0.00,0.00,0.00,0.00,22.3,0.00,Matches
470,AJ Marcucci,us USA,GK,NY Red Bulls,26-126,1999,2.0,35.5,21.5,35.5,0.00,0.00,0.00,35.5,0.00,0.00,,0.00,,22.0,131.5,80.5,0.00,0.00,0.00,0.00,0.00,17.0,0.00,Matches
471,Dominik Marczuk,pl POL,DF,FC Cincinnati,22-033,2003,2.4,47.5,2.92,11.3,18.8,19.2,2.08,47.5,1.67,1.25,75.0,0.42,25.0,28.3,207.1,124.6,3.75,1.25,0.42,1.67,0.00,30.0,4.58,Matches
472,Dominik Marczuk,pl POL,FW,Real Salt Lake,22-033,2003,9.6,43.6,1.25,6.25,16.5,21.9,3.33,43.6,1.67,0.52,31.3,1.15,68.8,29.1,184.3,102.8,4.58,2.50,0.94,1.98,1.04,32.8,10.9,Matches
473,Paul Marie,fr FRA,"FW,MF",SJ Earthquakes,30-255,1995,1.1,45.5,0.00,2.73,20.0,22.7,2.73,45.5,5.45,1.82,33.3,2.73,50.0,20.9,108.2,63.6,1.82,2.73,0.00,0.00,1.82,28.2,5.45,Matches
474,Adrián Marín,es ESP,DF,Orlando City,28-329,1997,3.6,59.2,5.00,20.8,29.2,9.72,1.39,59.2,0.28,0.00,0.0,0.28,100.0,31.1,126.7,75.6,1.39,1.39,0.28,0.28,0.28,36.9,1.94,Matches
475,Anthony Markanich,ph PHI,DF,Minnesota Utd,25-343,1999,21.1,43.5,4.27,16.3,16.8,10.8,2.56,43.5,0.71,0.33,46.7,0.38,53.3,19.5,75.7,41.9,0.71,0.57,0.28,1.37,0.14,23.2,3.03,Matches
476,Idan Markovich,il ISR,FW,Charlotte,21-117,2004,20.1,28.7,1.00,1.94,12.3,14.7,4.43,28.7,2.49,1.00,40.0,1.39,56.0,16.1,83.1,27.5,1.00,0.90,0.65,2.84,1.49,20.2,4.73,Matches
477,Marlon,br BRA,DF,LAFC,30-088,1995,7.0,87.9,11.3,39.7,47.7,1.00,0.43,87.9,0.43,0.43,100.0,0.00,0.0,57.4,273.1,144.1,0.86,0.00,0.00,0.29,0.00,66.7,0.00,Matches
478,Jahkeele Marshall-Rutty,ca CAN,DF,Charlotte,21-171,2004,20.0,62.9,3.00,21.4,28.3,13.7,1.10,62.9,0.75,0.35,46.7,0.30,40.0,34.9,173.3,97.8,2.75,1.80,0.30,0.75,0.35,41.5,3.20,Matches
479,Jahkeele Marshall-Rutty,ca CAN,"MF,DF",CF Montréal,21-171,2004,2.6,57.7,2.31,14.2,25.4,18.1,1.54,57.7,0.77,0.38,50.0,0.38,50.0,31.9,150.4,49.2,0.38,1.92,0.00,0.38,0.77,36.9,6.54,Matches
480,Alonso Martínez,cr CRC,FW,NYCFC,27-050,1998,27.7,23.5,0.32,1.41,8.05,14.4,5.45,23.2,2.31,1.19,51.6,1.01,43.8,14.4,77.4,36.8,1.34,0.83,1.05,2.49,1.01,16.8,5.74,Matches
481,David Martínez,ve VEN,FW,LAFC,19-300,2006,13.0,47.5,0.62,4.54,17.6,26.5,4.31,47.4,3.46,1.77,51.1,1.62,46.7,31.2,243.4,114.8,3.46,3.08,1.31,2.69,1.62,35.9,7.92,Matches
482,Josef Martínez,ve VEN,FW,SJ Earthquakes,32-199,1993,20.8,20.5,0.00,0.34,10.7,9.57,4.42,20.5,0.29,0.10,33.3,0.14,50.0,10.5,38.1,16.9,0.34,0.19,0.29,1.15,0.53,14.0,3.85,Matches
483,Thiago Martins,br BRA,DF,NYCFC,30-262,1995,30.0,81.3,13.1,47.7,32.6,1.33,0.60,81.3,0.13,0.10,75.0,0.03,25.0,51.7,268.6,138.3,0.47,0.20,0.07,0.47,0.17,57.3,0.03,Matches
484,Jimmy Maurer,us USA,GK,Houston Dynamo,37-051,1988,1.3,38.5,32.3,37.7,0.77,0.00,0.00,38.5,0.00,0.00,,0.00,,20.8,96.9,60.0,0.00,0.00,0.00,0.00,0.00,20.8,0.00,Matches
485,Eric Maxim Choupo-Moting,cm CMR,FW,NY Red Bulls,36-256,1989,30.6,32.1,0.69,1.37,13.3,17.7,4.28,31.9,2.48,1.24,50.0,1.18,47.4,18.7,86.9,30.6,1.18,0.98,0.65,2.68,2.12,24.3,7.22,Matches
486,Andreas Maxsø,dk DEN,DF,Colorado Rapids,31-261,1994,32.0,50.4,7.56,27.4,21.2,2.00,1.13,50.4,0.06,0.06,100.0,0.00,0.0,26.6,105.0,46.6,0.19,0.06,0.00,0.53,0.06,32.5,0.22,Matches
487,Salvatore Mazzaferro,ca CAN,DF,Atlanta Utd,24-054,2001,0.8,58.8,12.5,35.0,23.8,0.00,0.00,58.8,0.00,0.00,,0.00,,35.0,155.0,71.3,0.00,0.00,0.00,0.00,1.25,40.0,0.00,Matches
488,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,28-111,1997,5.4,56.5,1.30,12.6,25.7,18.3,1.11,56.5,0.74,0.56,75.0,0.19,25.0,30.9,134.3,60.2,2.41,2.04,0.19,1.48,0.56,32.2,2.59,Matches
489,Kenji Mboma Dem,fr FRA,"DF,FW",FC Cincinnati,23-316,2002,0.9,43.3,1.11,12.2,21.1,12.2,0.00,43.3,3.33,0.00,0.0,3.33,100.0,22.2,115.6,65.6,1.11,1.11,0.00,1.11,2.22,22.2,2.22,Matches
490,John McCarthy,us USA,GK,NY Red Bulls,33-153,1992,1.0,35.0,31.0,35.0,0.00,0.00,0.00,35.0,0.00,0.00,,0.00,,16.0,83.0,41.0,0.00,0.00,0.00,0.00,0.00,16.0,0.00,Matches
491,John McCarthy,us USA,GK,LA Galaxy,33-153,1992,11.0,29.8,26.5,29.8,0.00,0.00,0.00,29.8,0.00,0.00,,0.00,,17.0,88.0,55.7,0.00,0.00,0.00,0.00,0.00,13.0,0.00,Matches
492,Jack McGlynn,us USA,"FW,MF",Houston Dynamo,22-150,2003,25.6,75.2,0.66,10.4,36.4,29.1,1.45,75.1,0.98,0.55,56.0,0.35,36.0,43.8,197.1,93.1,2.07,1.91,0.43,0.94,0.78,54.8,4.49,Matches
493,Zac McGraw,ca CAN,DF,Portland Timbers,28-179,1997,2.7,54.8,7.41,33.3,22.2,0.00,0.00,54.8,0.74,0.74,100.0,0.00,0.0,30.7,137.0,67.8,0.00,0.00,0.00,0.00,0.74,36.7,0.37,Matches
494,Duncan McGuire,us USA,FW,Orlando City,24-302,2001,8.1,29.3,1.60,3.83,11.7,14.1,5.06,29.3,0.99,0.25,25.0,0.74,75.0,14.6,67.5,26.8,0.86,0.49,0.37,1.85,0.99,20.4,5.19,Matches
495,Paddy McNair,nir NIR,DF,San Diego FC,30-221,1995,19.0,93.3,14.4,51.9,39.5,2.53,0.68,93.3,0.11,0.00,0.0,0.11,100.0,59.1,218.2,95.4,0.32,0.16,0.05,0.68,0.05,70.6,0.11,Matches
496,Brendan McSorley,us USA,FW,St. Louis,23-306,2002,3.1,36.8,3.23,8.06,13.9,15.2,4.84,36.8,1.94,0.97,50.0,0.97,50.0,22.9,168.4,76.5,2.90,1.94,0.97,1.61,1.61,25.5,7.10,Matches
497,Christopher McVey,se SWE,DF,San Diego FC,28-236,1997,31.7,91.9,9.94,46.5,41.6,4.42,0.85,91.9,0.44,0.28,64.3,0.16,35.7,59.6,263.9,150.3,0.95,1.07,0.03,0.32,0.22,72.3,0.76,Matches
498,Loïc Mesanvi,tg TOG,"FW,DF",Minnesota Utd,22-059,2003,0.1,70.0,0.00,0.00,30.0,40.0,0.00,70.0,0.00,0.00,,0.00,,30.0,210.0,20.0,0.00,0.00,0.00,0.00,0.00,60.0,0.00,Matches
499,Lionel Messi,ar ARG,"FW,MF",Inter Miami,38-163,1987,26.9,65.9,0.04,2.04,29.3,35.5,5.95,65.9,6.65,3.38,50.8,2.97,44.7,45.5,284.2,157.1,5.13,3.57,1.71,1.52,1.82,55.6,8.25,Matches
500,Wyatt Meyer,us USA,"MF,DF",Nashville SC,24-327,2001,2.6,58.5,2.69,16.2,33.1,9.62,1.15,58.5,0.38,0.38,100.0,0.00,0.0,33.8,121.9,64.2,0.77,1.15,0.00,0.38,0.77,39.6,1.15,Matches
501,Matt Miazga,us USA,DF,FC Cincinnati,30-138,1995,17.0,71.9,11.4,43.1,27.9,1.12,0.65,71.9,0.06,0.00,0.0,0.06,100.0,36.4,156.8,84.7,0.00,0.12,0.00,0.29,0.06,47.9,0.12,Matches
502,Novak Mićović,rs SRB,GK,LA Galaxy,24-040,2001,20.0,33.0,28.8,32.8,0.10,0.05,0.00,33.0,0.00,0.00,,0.00,,18.3,96.5,58.6,0.00,0.00,0.00,0.00,0.00,15.9,0.00,Matches
503,Alex Mighten,eng ENG,FW,San Diego FC,23-237,2002,11.7,32.7,0.17,3.16,9.23,20.9,4.96,32.7,5.30,2.56,48.4,2.31,43.5,23.5,180.3,95.7,4.36,2.22,2.05,2.74,2.05,26.8,10.9,Matches
504,Djordje Mihailovic,us USA,"MF,FW",Toronto FC,27-024,1998,9.8,43.2,1.02,3.27,21.1,19.5,1.94,43.1,1.22,0.31,25.0,0.82,66.7,24.2,113.7,49.6,1.63,0.61,0.51,1.84,0.51,27.9,5.10,Matches
505,Djordje Mihailovic,us USA,"MF,FW",Colorado Rapids,27-024,1998,22.8,50.1,0.75,3.90,19.9,27.1,3.64,49.9,1.75,0.66,37.5,0.96,55.0,26.8,131.4,62.8,1.97,1.54,0.66,1.89,0.92,31.3,6.10,Matches
506,Enea Mihaj,al ALB,DF,Atlanta Utd,27-152,1998,7.0,73.9,7.14,36.6,36.0,1.29,0.29,73.9,0.29,0.29,100.0,0.00,0.0,48.6,276.9,168.9,1.00,0.14,0.00,0.29,0.00,55.1,0.00,Matches
507,Eric Miller,us USA,"DF,MF",Portland Timbers,32-323,1993,4.8,59.4,5.63,22.3,24.2,12.9,1.67,59.4,0.63,0.21,33.3,0.42,66.7,26.5,111.5,58.3,1.67,0.83,0.63,0.83,0.42,33.5,3.75,Matches
508,Harbor Miller,us USA,"FW,DF",LA Galaxy,18-166,2007,7.1,50.3,2.68,12.4,18.2,20.0,3.66,50.3,1.69,0.70,41.7,0.56,33.3,29.7,163.8,81.8,2.68,1.69,1.27,2.11,0.70,34.9,7.32,Matches
509,Jansen Miller,us USA,DF,Sporting KC,23-297,2002,25.6,53.5,7.50,24.9,26.0,2.77,1.33,53.5,0.16,0.04,25.0,0.12,75.0,30.3,189.6,110.0,0.78,0.51,0.00,0.63,0.20,32.8,0.47,Matches
510,Kamal Miller,ca CAN,DF,Portland Timbers,28-202,1997,20.9,71.4,8.18,38.7,31.3,1.48,0.62,71.4,0.29,0.14,50.0,0.14,50.0,45.0,166.8,86.3,0.38,0.43,0.05,0.48,0.19,51.2,0.10,Matches
511,Peyton Miller,us USA,DF,NE Revolution,18-026,2007,23.0,52.8,3.09,15.2,21.1,16.9,2.96,52.8,1.26,0.39,31.0,0.70,55.2,28.2,139.3,72.3,1.91,1.39,0.52,1.48,0.48,32.1,6.91,Matches
512,Georgi Minoungou,bf BFA,"FW,MF",Seattle Sounders,23-132,2002,8.1,57.4,0.49,5.56,12.2,40.1,10.7,57.4,7.04,3.58,50.9,2.96,42.1,39.9,305.9,180.7,7.53,3.21,5.56,3.83,1.73,41.6,16.7,Matches
513,Aleksei Miranchuk,ru RUS,"MF,FW",Atlanta Utd,30-048,1995,30.5,56.1,1.25,6.85,26.4,23.4,2.49,56.1,1.41,0.66,46.5,0.66,46.5,35.5,184.8,75.8,1.87,1.64,0.46,1.74,1.11,42.3,5.38,Matches
514,Shakur Mohammed,gh GHA,"FW,MF",Orlando City,22-099,2003,0.1,40.0,0.00,10.0,20.0,10.0,0.00,40.0,0.00,0.00,,0.00,,10.0,70.0,40.0,0.00,0.00,0.00,0.00,0.00,20.0,0.00,Matches
515,Zane Monlouis,eng ENG,DF,Toronto FC,22-049,2003,5.7,66.1,9.12,34.7,30.0,1.58,0.18,66.1,0.18,0.18,100.0,0.00,0.0,38.4,176.3,92.8,0.35,0.18,0.00,0.18,0.00,42.5,0.35,Matches
516,Alán Montes,mx MEX,DF,Sporting KC,25-039,2000,5.1,77.3,3.33,33.3,40.8,3.53,1.76,77.3,0.78,0.59,75.0,0.20,25.0,53.3,254.3,141.4,0.59,0.39,0.00,0.59,0.20,58.2,0.00,Matches
517,Shaq Moore,us USA,"DF,MF",FC Dallas,29-032,1996,31.4,48.9,4.87,18.4,18.4,12.4,1.69,48.9,1.11,0.51,45.7,0.57,51.4,22.3,124.1,63.5,2.13,1.24,0.54,1.05,0.45,27.7,4.30,Matches
518,Felipe Mora,cl CHI,FW,Portland Timbers,32-124,1993,18.5,30.4,0.92,2.22,14.7,13.5,4.32,30.3,0.86,0.49,56.3,0.32,37.5,17.0,72.4,24.4,0.59,0.76,0.16,1.78,1.08,22.3,5.35,Matches
519,Alfredo Morales,us USA,MF,St. Louis,35-206,1990,12.2,58.9,3.03,17.8,35.1,6.39,0.90,58.9,0.74,0.33,44.4,0.25,33.3,31.0,127.8,47.6,0.33,0.57,0.08,1.23,0.82,38.8,0.66,Matches
520,Efrain Morales,bo BOL,DF,Atlanta Utd,21-275,2004,4.5,93.8,9.56,37.1,55.3,1.78,0.89,93.8,0.44,0.44,100.0,0.00,0.0,62.2,397.8,259.3,1.56,0.22,0.00,0.44,0.00,75.3,0.00,Matches
521,Efrain Morales,bo BOL,DF,CF Montréal,21-275,2004,5.4,78.7,13.0,47.0,30.2,1.67,0.93,78.7,0.19,0.19,100.0,0.00,0.0,43.1,209.1,98.0,0.19,0.19,0.00,0.56,0.56,50.7,0.00,Matches
522,Marcelo Morales,cl CHI,DF,NY Red Bulls,22-181,2003,2.0,70.0,0.50,9.50,32.0,28.5,2.00,70.0,2.50,2.00,80.0,0.50,20.0,30.5,130.5,54.5,1.50,0.00,0.50,1.00,0.00,36.5,7.00,Matches
523,Santi Morales,us USA,"MF,DF",Inter Miami,18-298,2007,0.3,150.0,0.00,33.3,63.3,60.0,0.00,150.0,0.00,0.00,,0.00,,93.3,256.7,110.0,3.33,3.33,0.00,3.33,0.00,103.3,10.0,Matches
524,Maximiliano Moralez,ar ARG,MF,NYCFC,38-280,1987,30.5,70.7,0.43,7.80,37.9,25.6,1.90,70.7,0.98,0.23,23.3,0.66,66.7,42.5,202.4,84.9,1.74,1.84,0.33,1.93,0.98,51.1,4.49,Matches
