0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,11,2,321,3.6,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.03,0.03,0.08,0.14,1.39,2.78,6.11,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,2,2,172,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,28,22,1910,21.2,0.09,0.05,0.14,0.09,0.00,0.00,0.24,0.00,0.12,0.12,0.11,0.23,0.99,4.81,2.41,0.09,0.05,0.14,0.09,0.14,0.12,0.11,0.23,0.12,0.23,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,7,0,45,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,4.00,10.0,2.00,0.00,0.00,0.00,0.00,0.00,1.88,0.08,1.96,1.88,1.96,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,29,29,2565,28.5,0.14,0.00,0.14,0.14,0.00,0.00,0.35,0.00,0.05,0.05,0.00,0.05,0.14,2.63,0.11,0.14,0.00,0.14,0.14,0.14,0.05,0.00,0.05,0.05,0.05,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,32,30,2509,27.9,0.07,0.07,0.14,0.07,0.00,0.00,0.18,0.00,0.12,0.12,0.08,0.19,1.51,6.49,2.22,0.07,0.07,0.14,0.07,0.14,0.12,0.08,0.20,0.12,0.20,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,7,1,112,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.67,0.67,0.50,1.17,0.00,1.67,6.67,0.00,0.00,0.00,0.00,0.00,0.62,0.49,1.11,0.62,1.11,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,31,30,2459,27.3,0.00,0.11,0.11,0.00,0.00,0.00,0.29,0.04,0.04,0.04,0.10,0.14,1.39,8.86,1.06,0.00,0.11,0.11,0.00,0.11,0.04,0.10,0.14,0.04,0.14,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,24,14,1149,12.8,0.08,0.08,0.16,0.08,0.00,0.00,0.63,0.00,0.09,0.09,0.23,0.33,2.03,3.20,7.27,0.08,0.08,0.16,0.08,0.16,0.09,0.23,0.32,0.09,0.32,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,8,1,151,1.7,0.59,0.00,0.59,0.59,0.00,0.00,0.00,0.00,0.41,0.41,0.00,0.41,0.59,4.12,5.88,0.60,0.00,0.60,0.60,0.60,0.39,0.02,0.41,0.39,0.41,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,10,8,773,8.6,0.12,0.00,0.12,0.12,0.00,0.00,0.58,0.00,0.19,0.19,0.10,0.29,1.51,4.30,2.56,0.12,0.00,0.12,0.12,0.12,0.18,0.11,0.29,0.18,0.29,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,32,29,2525,28.1,0.00,0.18,0.18,0.00,0.00,0.00,0.32,0.04,0.01,0.01,0.07,0.08,1.81,5.77,1.57,0.00,0.18,0.18,0.00,0.18,0.01,0.07,0.08,0.01,0.08,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,22,18,1539,17.1,0.35,0.18,0.53,0.35,0.00,0.00,0.12,0.00,0.26,0.26,0.22,0.48,2.46,3.98,9.01,0.35,0.18,0.53,0.35,0.53,0.26,0.22,0.48,0.26,0.48,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,31,27,2112,23.5,0.00,0.17,0.17,0.00,0.00,0.00,0.13,0.00,0.10,0.10,0.16,0.26,1.96,9.32,4.51,0.00,0.17,0.17,0.00,0.17,0.10,0.16,0.26,0.10,0.26,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,6,0,113,1.3,0.00,0.77,0.77,0.00,0.00,0.00,0.77,0.00,0.15,0.15,0.54,0.69,9.23,1.54,13.8,0.00,0.80,0.80,0.00,0.80,0.13,0.59,0.72,0.13,0.72,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,15,7,610,6.8,0.15,0.00,0.15,0.15,0.00,0.00,0.29,0.00,0.18,0.18,0.07,0.25,0.59,4.26,1.76,0.15,0.00,0.15,0.15,0.15,0.18,0.08,0.26,0.18,0.26,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,5,1,125,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.36,1.43,1.43,8.57,0.00,0.00,0.00,0.00,0.00,0.31,0.03,0.34,0.31,0.34,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,12,4,435,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.06,0.10,1.67,3.96,7.71,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,24,22,1742,19.4,0.00,0.05,0.05,0.00,0.00,0.00,0.26,0.05,0.02,0.02,0.06,0.08,1.03,3.76,3.14,0.00,0.05,0.05,0.00,0.05,0.02,0.06,0.08,0.02,0.08,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22,22,1980,22.0,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.05,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,27,19,1618,18.0,0.28,0.06,0.33,0.28,0.00,0.00,0.28,0.06,0.22,0.22,0.10,0.32,2.33,1.39,7.28,0.28,0.06,0.33,0.28,0.33,0.22,0.10,0.32,0.22,0.32,Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,2,0,43,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.44,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,1,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,16,14,1093,12.1,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.01,0.01,0.03,0.03,0.17,4.13,0.58,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,24,16,1570,17.4,0.06,0.00,0.06,0.06,0.00,0.00,0.40,0.00,0.02,0.02,0.03,0.05,0.57,2.76,0.57,0.06,0.00,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,22,21,1846,20.5,0.15,0.00,0.15,0.15,0.00,0.00,0.24,0.00,0.07,0.07,0.04,0.11,0.24,2.05,0.10,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.11,0.07,0.11,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,22,2,396,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.02,0.02,0.00,0.02,0.68,5.23,1.59,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,10,10,831,9.2,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.17,0.17,0.05,0.23,2.61,4.78,6.41,0.11,0.00,0.11,0.11,0.11,0.17,0.05,0.22,0.17,0.22,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,13,11,924,10.3,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.07,0.07,0.19,0.26,3.50,5.53,6.99,0.00,0.10,0.10,0.00,0.10,0.07,0.19,0.27,0.07,0.27,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,31,31,2734,30.4,0.07,0.03,0.10,0.07,0.00,0.00,0.30,0.00,0.05,0.05,0.04,0.09,1.15,5.26,1.68,0.07,0.03,0.10,0.07,0.10,0.05,0.04,0.09,0.05,0.09,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,26,9,975,10.8,0.09,0.00,0.09,0.09,0.00,0.00,0.19,0.00,0.18,0.18,0.14,0.31,5.46,2.31,8.15,0.09,0.00,0.09,0.09,0.09,0.18,0.14,0.32,0.18,0.32,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,24,19,1598,17.8,0.00,0.11,0.11,0.00,0.00,0.00,0.28,0.00,0.02,0.02,0.11,0.13,1.40,4.72,2.87,0.00,0.11,0.11,0.00,0.11,0.02,0.11,0.13,0.02,0.13,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,25,10,958,10.6,0.00,0.09,0.09,0.00,0.00,0.00,0.19,0.09,0.05,0.05,0.13,0.18,1.98,2.08,2.45,0.00,0.09,0.09,0.00,0.09,0.04,0.13,0.18,0.04,0.18,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,2,0,38,0.4,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.25,0.25,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,26,11,1032,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.02,0.02,0.02,0.04,0.61,3.22,1.22,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,12,11,1044,11.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.43,4.14,0.34,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,25,11,975,10.8,0.37,0.19,0.56,0.37,0.00,0.00,0.19,0.00,0.34,0.34,0.17,0.51,0.83,2.31,5.19,0.37,0.18,0.55,0.37,0.55,0.34,0.16,0.51,0.34,0.51,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,29,28,2525,28.1,0.25,0.14,0.39,0.18,0.07,0.07,0.28,0.00,0.27,0.22,0.13,0.35,5.62,12.3,4.13,0.25,0.14,0.39,0.18,0.32,0.28,0.13,0.41,0.22,0.35,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,14,13,1031,11.5,0.87,0.09,0.96,0.78,0.09,0.09,0.00,0.00,0.55,0.48,0.21,0.70,1.48,0.96,5.57,0.87,0.09,0.96,0.79,0.87,0.55,0.21,0.76,0.48,0.69,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,28,26,2207,24.5,0.57,0.04,0.61,0.45,0.12,0.16,0.08,0.00,0.34,0.21,0.11,0.31,1.55,2.82,5.47,0.57,0.04,0.61,0.45,0.49,0.34,0.11,0.45,0.21,0.31,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,29,22,1915,21.3,0.05,0.05,0.09,0.05,0.00,0.00,0.19,0.00,0.11,0.11,0.03,0.14,0.47,3.94,0.56,0.05,0.05,0.09,0.05,0.09,0.11,0.03,0.14,0.11,0.14,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,28,19,1473,16.4,0.24,0.06,0.30,0.24,0.00,0.00,0.30,0.06,0.14,0.14,0.09,0.23,4.39,1.28,8.96,0.24,0.06,0.31,0.24,0.31,0.14,0.09,0.23,0.14,0.23,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,12,10,939,10.4,0.10,0.00,0.10,0.10,0.00,0.00,0.19,0.00,0.02,0.02,0.02,0.04,0.19,3.94,0.00,0.10,0.00,0.10,0.10,0.10,0.02,0.01,0.04,0.02,0.04,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,13,10,797,8.9,0.34,0.11,0.45,0.22,0.11,0.11,0.22,0.00,0.35,0.26,0.07,0.33,2.58,2.25,7.19,0.34,0.11,0.45,0.23,0.34,0.35,0.06,0.42,0.26,0.33,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,25,21,1713,19.0,0.00,0.11,0.11,0.00,0.00,0.00,0.21,0.00,0.04,0.04,0.04,0.08,0.74,5.53,0.74,0.00,0.11,0.11,0.00,0.11,0.04,0.04,0.08,0.04,0.08,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,7,4,351,3.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.05,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,1,0,13,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,32,32,2844,31.6,0.00,0.13,0.13,0.00,0.00,0.00,0.25,0.00,0.03,0.03,0.08,0.10,0.16,2.72,0.22,0.00,0.13,0.13,0.00,0.13,0.02,0.08,0.10,0.02,0.10,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,7,3,202,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,1.82,2.27,4.55,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,30,19,1612,17.9,0.45,0.17,0.61,0.45,0.00,0.00,0.11,0.00,0.37,0.37,0.11,0.48,0.39,2.18,4.53,0.45,0.17,0.61,0.45,0.61,0.37,0.11,0.48,0.37,0.48,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,26,16,1331,14.8,0.00,0.14,0.14,0.00,0.00,0.00,0.27,0.00,0.05,0.05,0.18,0.23,3.58,3.18,6.55,0.00,0.14,0.14,0.00,0.14,0.06,0.17,0.23,0.06,0.23,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,6,4,333,3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.27,0.30,1.08,1.62,1.35,0.00,0.00,0.00,0.00,0.00,0.04,0.26,0.30,0.04,0.30,Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,15,7,745,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.04,0.04,0.05,0.10,1.93,2.41,6.39,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,13,5,497,5.5,0.00,0.18,0.18,0.00,0.00,0.00,0.18,0.00,0.05,0.05,0.04,0.09,1.82,2.73,2.00,0.00,0.18,0.18,0.00,0.18,0.06,0.04,0.10,0.06,0.10,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,11,5,482,5.4,0.19,0.19,0.37,0.19,0.00,0.00,0.56,0.19,0.11,0.11,0.20,0.30,1.85,2.41,8.52,0.19,0.19,0.37,0.19,0.37,0.10,0.20,0.31,0.10,0.31,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
661,Justin Rennicks,us USA,"FW,MF",NE Revolution,23,1999,15,2,391,4.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.09,0.23,2.79,0.93,8.14,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.22,0.12,0.22,Matches
662,Andrés Reyes,co COL,DF,NY Red Bulls,23,1999,29,28,2382,26.5,0.08,0.00,0.08,0.08,0.00,0.00,0.49,0.04,0.08,0.08,0.01,0.09,0.79,4.45,0.30,0.08,0.00,0.08,0.08,0.08,0.08,0.01,0.09,0.08,0.09,Matches
663,Emanuel Reynoso,ar ARG,MF,Minnesota Utd,27,1995,18,16,1364,15.2,0.39,0.26,0.66,0.33,0.07,0.07,0.26,0.00,0.36,0.30,0.43,0.74,5.07,9.80,7.43,0.40,0.26,0.66,0.33,0.59,0.36,0.43,0.79,0.30,0.74,Matches
664,Spencer Richey,us USA,GK,Chicago Fire,30,1992,5,4,421,4.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
665,Emiliano Rigoni,ar ARG,"FW,MF",Austin,29,1993,33,25,2191,24.3,0.21,0.16,0.37,0.21,0.00,0.00,0.12,0.00,0.23,0.23,0.19,0.42,2.43,2.26,7.04,0.21,0.16,0.37,0.21,0.37,0.23,0.19,0.42,0.23,0.42,Matches
666,Chris Rindov,us USA,DF,Sporting KC,21,2001,1,0,5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
667,Alexander Ring,fi FIN,"DF,MF",Austin,31,1991,28,25,2153,23.9,0.08,0.04,0.13,0.08,0.00,0.00,0.13,0.00,0.06,0.06,0.12,0.18,0.84,5.98,1.67,0.08,0.04,0.13,0.08,0.13,0.06,0.12,0.18,0.06,0.18,Matches
668,Birk Risa,no NOR,DF,NYCFC,24,1998,10,10,860,9.6,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.01,0.01,0.01,0.02,0.63,3.65,0.10,0.00,0.10,0.10,0.00,0.10,0.01,0.02,0.03,0.01,0.03,Matches
669,Damien Rivera,gt GUA,"FW,MF",NE Revolution,20,2002,7,2,182,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.10,0.40,3.50,2.50,9.00,0.00,0.00,0.00,0.00,0.00,0.32,0.10,0.42,0.32,0.42,Matches
670,Nigel Robertha,nl NED,"FW,MF",D.C. United,24,1998,10,3,309,3.4,0.29,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.38,0.38,0.00,0.38,2.35,1.47,7.94,0.29,0.00,0.29,0.29,0.29,0.39,0.00,0.39,0.39,0.39,Matches
671,Miles Robinson,us USA,DF,Atlanta Utd,25,1997,27,26,2367,26.3,0.08,0.04,0.11,0.08,0.00,0.00,0.08,0.00,0.06,0.06,0.02,0.07,0.38,3.00,0.08,0.08,0.04,0.11,0.08,0.11,0.06,0.02,0.07,0.06,0.07,Matches
672,Robbie Robinson,us USA,"FW,MF",Inter Miami,24,1998,9,3,342,3.8,0.26,0.00,0.26,0.26,0.00,0.00,0.26,0.00,0.66,0.66,0.11,0.74,8.16,3.68,12.4,0.26,0.00,0.26,0.26,0.26,0.65,0.10,0.74,0.65,0.74,Matches
673,Rodrigues,br BRA,DF,SJ Earthquakes,25,1997,34,34,2998,33.3,0.03,0.03,0.06,0.03,0.00,0.00,0.18,0.00,0.09,0.09,0.04,0.13,0.87,3.42,0.24,0.03,0.03,0.06,0.03,0.06,0.09,0.04,0.12,0.09,0.12,Matches
674,Abraham Rodriguez,us USA,GK,Colorado Rapids,20,2002,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
675,Memo Rodriguez,us USA,"FW,MF",Austin,27,1995,9,2,240,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.11,0.44,1.48,2.96,5.19,0.00,0.00,0.00,0.00,0.00,0.33,0.10,0.43,0.33,0.43,Matches
676,Memo Rodriguez,us USA,"MF,FW",LA Galaxy,27,1995,12,9,665,7.4,0.14,0.14,0.27,0.14,0.00,0.00,0.27,0.00,0.09,0.09,0.09,0.19,1.22,3.78,8.11,0.14,0.14,0.27,0.14,0.27,0.09,0.10,0.19,0.09,0.19,Matches
677,Missael Rodriguez,us USA,FW,Chicago Fire,19,2003,1,0,15,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
678,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,23,2000,31,28,2580,28.7,0.17,0.17,0.35,0.14,0.03,0.07,0.31,0.00,0.17,0.11,0.22,0.33,3.14,5.51,6.03,0.17,0.17,0.35,0.14,0.31,0.17,0.22,0.39,0.12,0.33,Matches
679,Alex Roldan,sv SLV,DF,Seattle Sounders,26,1996,28,27,2421,26.9,0.04,0.07,0.11,0.04,0.00,0.00,0.19,0.00,0.03,0.03,0.16,0.20,1.23,4.05,6.10,0.04,0.07,0.11,0.04,0.11,0.03,0.16,0.20,0.03,0.20,Matches
680,Cristian Roldan,us USA,"FW,DF",Seattle Sounders,27,1995,16,14,1251,13.9,0.22,0.14,0.36,0.22,0.00,0.00,0.14,0.00,0.24,0.24,0.18,0.42,1.87,3.53,6.33,0.22,0.14,0.36,0.22,0.36,0.24,0.18,0.42,0.24,0.42,Matches
681,Tomas Romero,sv SLV,GK,Toronto FC,22,2000,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
682,David Romney,us USA,DF,NE Revolution,29,1993,34,34,3060,34.0,0.03,0.03,0.06,0.03,0.00,0.00,0.03,0.00,0.03,0.03,0.04,0.06,0.09,2.53,0.12,0.03,0.03,0.06,0.03,0.06,0.03,0.04,0.07,0.03,0.07,Matches
683,Connor Ronan,ie IRL,MF,Colorado Rapids,24,1998,34,33,2846,31.6,0.03,0.25,0.28,0.00,0.03,0.06,0.09,0.00,0.08,0.03,0.21,0.24,1.42,6.42,1.68,0.03,0.25,0.28,0.00,0.25,0.08,0.21,0.29,0.03,0.24,Matches
684,Eloy Room,cw CUW,GK,Columbus Crew,33,1989,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
685,Joseph Rosales,hn HON,"FW,MF",Minnesota Utd,22,2000,18,13,1090,12.1,0.08,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.11,0.11,0.06,0.17,2.56,3.55,7.52,0.08,0.00,0.08,0.08,0.08,0.10,0.06,0.16,0.10,0.16,Matches
686,Oriol Rosell,es ESP,MF,LA Galaxy,30,1992,16,12,843,9.4,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.07,0.09,0.11,4.47,1.38,0.00,0.11,0.11,0.00,0.11,0.01,0.08,0.09,0.01,0.09,Matches
687,Keegan Rosenberry,us USA,DF,Colorado Rapids,29,1993,26,25,2267,25.2,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.03,0.03,0.06,0.09,0.95,4.56,4.21,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
