0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
408,Oliver Larraz,us USA,MF,Colorado Rapids,22,2001,24.4,39.4,47.0,83.7,638.2,172.7,19.6,21.8,89.9,15.5,17.6,88.3,3.11,5.20,59.8,0.00,0.07,0.07,-0.07,0.86,4.75,0.86,0.20,5.12,Matches
409,Richie Laryea,ca CAN,"DF,MF",Toronto FC,29,1995,10.0,28.8,35.7,80.7,455.8,148.7,15.5,17.2,90.1,11.1,12.8,86.7,1.80,3.70,48.6,0.20,0.11,0.08,0.09,0.90,2.00,0.60,0.10,2.90,Matches
410,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,29,1994,4.9,45.9,58.2,78.9,762.9,206.1,24.1,26.9,89.4,18.2,23.7,76.7,3.27,6.53,50.0,0.20,0.10,0.04,0.10,1.02,2.24,1.02,0.20,4.08,Matches
411,Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,29,1994,17.7,29.7,37.0,80.3,439.6,99.7,16.9,19.0,89.3,9.66,11.6,83.0,1.86,3.84,48.5,0.28,0.08,0.09,0.20,0.79,1.36,0.79,0.34,1.92,Matches
412,Randall Leal,cr CRC,MF,Nashville SC,27,1997,0.5,44.0,58.0,75.9,670.0,198.0,20.0,22.0,90.9,20.0,26.0,76.9,2.00,4.00,50.0,2.00,1.20,0.20,0.80,2.00,4.00,2.00,0.00,6.00,Matches
413,Tim Leibold,de GER,DF,Sporting KC,30,1993,24.5,54.6,66.5,82.0,890.4,301.4,27.6,31.1,88.7,21.7,25.4,85.4,4.08,6.65,61.3,0.04,0.11,0.10,-0.07,0.98,5.80,1.47,0.29,7.39,Matches
414,Brooks Lennon,us USA,"DF,MF",Atlanta Utd,26,1997,32.8,44.3,56.6,78.3,784.4,244.4,21.8,24.0,91.1,16.3,19.9,82.1,5.27,10.2,51.8,0.21,0.23,0.25,-0.02,2.20,2.71,1.46,1.01,3.96,Matches
415,Tucker Lepley,us USA,MF,LA Galaxy,22,2002,0.5,32.0,34.0,94.1,544.0,194.0,14.0,14.0,100.0,14.0,14.0,100.0,2.00,4.00,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
416,Jonathan Lewis,us USA,FW,Colorado Rapids,26,1997,8.4,19.5,25.7,75.9,243.2,70.8,13.1,14.9,88.0,4.88,6.55,74.5,0.24,0.83,28.6,0.36,0.23,0.29,0.13,1.55,0.60,1.67,0.00,3.45,Matches
417,Danny Leyva,us USA,MF,Seattle Sounders,20,2003,2.5,57.6,72.0,80.0,975.6,298.8,32.0,34.0,94.1,15.6,18.0,86.7,6.80,15.2,44.7,0.00,0.16,0.28,-0.16,3.20,7.20,1.60,0.40,7.60,Matches
418,Nick Lima,us USA,DF,NE Revolution,29,1994,20.2,38.7,49.3,78.5,675.7,196.7,18.3,20.1,90.9,16.5,20.4,80.8,3.17,6.53,48.5,0.00,0.04,0.06,-0.04,0.54,1.53,0.89,0.40,2.43,Matches
419,Jaylin Lindsey,us USA,DF,Charlotte,23,2000,3.4,60.6,79.1,76.6,996.5,385.3,29.1,32.9,88.4,27.1,33.5,80.7,3.24,9.41,34.4,0.00,0.06,0.03,-0.06,0.59,5.00,0.29,0.29,7.06,Matches
420,Sebastian Lletget,us USA,MF,FC Dallas,31,1992,20.7,49.4,57.2,86.3,784.5,224.9,26.5,27.9,95.0,17.4,19.8,87.8,4.06,6.76,60.0,0.34,0.24,0.25,0.10,2.13,3.96,1.30,0.43,5.56,Matches
421,Hugo Lloris,fr FRA,GK,LAFC,37,1986,33.0,23.8,33.3,71.4,686.4,480.9,3.15,3.24,97.2,11.8,11.9,99.5,8.76,18.1,48.5,0.00,0.01,0.00,-0.01,0.09,0.73,0.06,0.00,0.00,Matches
422,Saba Lobzhanidze,ge GEO,"FW,MF",Atlanta Utd,29,1994,27.3,19.5,28.2,69.2,289.9,73.5,11.3,13.9,81.5,5.68,8.02,70.8,1.54,3.22,47.7,0.11,0.14,0.16,-0.03,1.39,0.92,1.17,0.44,2.45,Matches
423,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,30,1993,26.5,34.0,42.6,79.6,529.2,200.1,18.3,21.1,87.1,11.9,14.3,83.1,2.42,4.30,56.1,0.49,0.26,0.28,0.23,1.85,4.38,2.53,0.23,7.28,Matches
424,Nicolás Lodeiro,uy URU,"MF,FW",Orlando City,34,1989,19.0,67.7,82.5,82.1,1049.9,355.1,36.5,39.8,91.5,24.3,28.4,85.5,4.63,8.79,52.7,0.37,0.27,0.30,0.10,2.26,6.84,2.00,0.42,10.6,Matches
425,Jasper Löffelsend,de GER,MF,Colorado Rapids,26,1997,3.8,43.7,53.9,81.0,747.1,191.6,19.7,23.7,83.3,20.3,23.7,85.6,3.16,4.21,75.0,0.00,0.00,0.08,0.00,0.26,5.00,0.79,0.26,4.47,Matches
426,Aaron Long,us USA,DF,LAFC,31,1992,26.4,47.3,52.8,89.7,890.5,338.6,14.5,15.4,94.1,29.6,31.3,94.7,3.03,5.34,56.7,0.00,0.00,0.01,0.00,0.08,2.05,0.00,0.00,2.50,Matches
427,Kevin Long,ie IRL,DF,Toronto FC,33,1990,23.5,45.4,53.2,85.4,946.3,344.7,12.9,14.4,89.4,26.6,28.9,91.9,5.79,8.85,65.4,0.00,0.03,0.03,-0.03,0.30,2.26,0.04,0.00,1.83,Matches
428,Matthew Longstaff,eng ENG,MF,Toronto FC,23,2000,24.7,51.5,60.1,85.7,923.9,250.0,23.0,25.3,90.7,21.0,23.2,90.6,6.03,8.91,67.7,0.08,0.06,0.11,0.02,1.01,5.43,1.09,0.36,5.71,Matches
429,Antino Lopez,us USA,MF,Seattle Sounders,21,2002,0.1,30.0,50.0,60.0,440.0,110.0,20.0,20.0,100.0,10.0,30.0,33.3,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,20.0,Matches
430,Hernán López Muñoz,ar ARG,"MF,FW",SJ Earthquakes,23,2000,20.2,22.7,33.0,68.8,430.0,164.4,8.81,11.0,80.2,9.65,12.3,78.6,3.32,7.28,45.6,0.10,0.14,0.12,-0.04,1.63,4.06,1.49,0.20,5.45,Matches
431,Marvin Loría,cr CRC,MF,Portland Timbers,26,1997,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
432,Evan Louro,us USA,GK,FC Cincinnati,28,1996,1.0,17.0,24.0,70.8,352.0,231.0,7.00,7.00,100.0,8.00,8.00,100.0,2.00,8.00,25.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
433,Daniel Lovitz,us USA,DF,Nashville SC,32,1991,25.2,42.9,56.3,76.3,848.2,339.8,15.3,17.5,87.1,21.9,26.2,83.6,5.48,11.0,49.6,0.00,0.06,0.10,-0.06,0.95,3.81,0.99,0.60,4.72,Matches
434,Damion Lowe,jm JAM,DF,Philadelphia Union,30,1993,10.7,35.4,45.7,77.5,754.3,303.7,12.0,13.6,88.3,16.0,19.9,80.3,7.20,11.5,62.6,0.00,0.01,0.02,-0.01,0.37,2.62,0.09,0.00,2.24,Matches
435,Eduard Löwen,de GER,MF,St. Louis,27,1997,20.6,49.2,66.0,74.6,891.3,349.4,23.4,26.3,89.1,18.7,23.2,80.8,5.97,12.7,47.1,0.10,0.23,0.29,-0.14,2.18,7.18,1.80,0.29,7.96,Matches
436,Diego Luna,us USA,FW,Real Salt Lake,20,2003,24.5,36.9,45.6,80.9,589.3,135.8,19.7,22.2,88.6,13.5,15.8,85.1,2.57,4.69,54.8,0.33,0.24,0.18,0.09,2.12,3.43,1.22,0.12,4.86,Matches
437,Benjamin Lundt,de GER,GK,St. Louis,28,1995,2.7,21.5,31.1,69.0,698.9,574.8,1.48,1.48,100.0,10.7,10.7,100.0,9.26,18.9,49.0,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,Matches
438,Jack Lynn,us USA,"FW,MF",Orlando City,24,2000,2.8,16.1,23.9,67.2,200.7,44.3,10.4,13.6,76.3,3.93,6.79,57.9,0.36,1.43,25.0,0.00,0.00,0.04,0.00,0.00,0.36,0.71,0.36,1.07,Matches
439,Larrys Mabiala,cd COD,DF,Portland Timbers,36,1987,0.5,74.0,82.0,90.2,1258.0,556.0,34.0,34.0,100.0,36.0,38.0,94.7,4.00,8.00,50.0,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,Matches
440,Aimé Mabika,zm ZAM,DF,Toronto FC,25,1998,5.2,36.5,44.4,82.3,704.0,299.6,12.3,14.6,84.2,19.4,21.9,88.6,4.04,5.77,70.0,0.00,0.00,0.00,0.00,0.19,1.54,0.19,0.00,2.69,Matches
441,Zac MacMath,us USA,GK,Real Salt Lake,32,1991,23.0,32.7,41.4,78.9,854.1,617.7,6.17,6.26,98.6,17.1,17.4,98.3,9.22,17.4,53.0,0.00,0.02,0.00,-0.02,0.22,1.35,0.13,0.00,0.17,Matches
442,Lukas MacNaughton,ca CAN,DF,Nashville SC,28,1995,4.6,51.1,60.4,84.5,1144.3,416.7,12.6,13.0,96.7,28.7,32.4,88.6,9.57,13.5,71.0,0.00,0.02,0.02,-0.02,0.22,2.17,0.00,0.00,3.26,Matches
443,Talles Magno,br BRA,"FW,MF",NYCFC,21,2002,0.8,26.3,37.5,70.0,288.8,73.8,21.3,25.0,85.0,3.75,10.0,37.5,0.00,0.00,,0.00,0.13,0.13,-0.13,1.25,0.00,2.50,0.00,3.75,Matches
444,Jack Maher,us USA,DF,Nashville SC,24,1999,27.0,49.1,55.5,88.5,1034.6,343.6,11.7,12.9,91.4,31.3,33.0,94.7,5.81,8.89,65.4,0.00,0.00,0.01,0.00,0.04,1.59,0.07,0.00,1.48,Matches
445,Cassius Mailula,za RSA,"MF,DF",Toronto FC,22,2001,0.2,30.0,50.0,60.0,360.0,40.0,30.0,40.0,75.0,0.00,5.00,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,Matches
446,Adilson Malanda,fr FRA,DF,Charlotte,22,2001,32.0,48.2,56.5,85.4,1067.4,440.5,12.0,12.9,93.4,27.4,29.6,92.7,8.19,13.0,63.1,0.00,0.02,0.01,-0.02,0.16,2.75,0.06,0.00,2.94,Matches
447,Elias Manoel,br BRA,FW,NY Red Bulls,22,2001,17.2,11.2,17.4,64.5,171.6,28.8,5.64,8.14,69.3,4.36,5.81,75.0,0.58,1.16,50.0,0.06,0.07,0.06,-0.01,0.58,0.81,0.29,0.00,1.16,Matches
448,Dominik Marczuk,pl POL,FW,Real Salt Lake,20,2003,5.0,25.2,34.4,73.3,376.2,125.4,14.8,17.0,87.1,8.80,12.8,68.8,1.20,2.20,54.5,0.20,0.26,0.14,-0.06,1.40,2.60,1.80,0.60,5.00,Matches
449,Paul Marie,fr FRA,"DF,FW",SJ Earthquakes,28,1995,17.1,35.4,45.4,78.0,587.3,217.5,17.4,19.7,88.4,14.7,17.4,84.2,2.57,6.02,42.7,0.06,0.13,0.14,-0.07,0.88,2.63,1.11,0.35,4.04,Matches
450,Anthony Markanich,ph PHI,"MF,DF",Minnesota Utd,24,1999,0.7,38.6,48.6,79.4,548.6,178.6,20.0,22.9,87.5,17.1,24.3,70.6,0.00,0.00,,0.00,0.43,0.14,-0.43,2.86,0.00,1.43,0.00,4.29,Matches
451,Anthony Markanich,ph PHI,DF,St. Louis,24,1999,14.6,33.8,47.2,71.7,536.4,249.0,17.6,20.4,86.2,12.9,18.2,70.9,2.26,5.62,40.2,0.00,0.03,0.06,-0.03,0.55,3.56,0.96,0.21,5.21,Matches
452,Idan Markovich,il ISR,FW,Charlotte,19,2004,0.2,30.0,35.0,85.7,360.0,100.0,20.0,20.0,100.0,5.00,10.0,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,Matches
453,Marlon,br BRA,DF,LAFC,28,1995,1.4,56.4,60.7,92.9,1052.1,295.7,15.7,16.4,95.7,37.9,38.6,98.1,2.86,5.00,57.1,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,3.57,Matches
454,Jahkeele Marshall-Rutty,ca CAN,"DF,MF",Toronto FC,19,2004,11.5,34.1,42.1,81.0,548.5,153.3,17.5,19.6,89.3,12.5,15.4,81.4,2.43,3.48,70.0,0.26,0.17,0.28,0.09,1.04,1.57,1.13,0.52,3.39,Matches
455,Jahkeele Marshall-Rutty,ca CAN,"DF,MF",CF Montréal,19,2004,7.2,48.5,56.7,85.5,689.4,169.3,29.6,31.4,94.2,16.0,18.8,85.2,1.53,3.47,44.0,0.00,0.07,0.10,-0.07,0.69,2.22,1.25,0.69,4.17,Matches
456,Alonso Martínez,cr CRC,FW,NYCFC,25,1998,16.5,13.2,17.0,77.2,154.9,26.8,8.36,10.1,82.6,2.61,3.58,72.9,0.55,0.73,75.0,0.18,0.07,0.10,0.12,0.42,0.24,0.42,0.00,1.21,Matches
457,David Martínez,ve VEN,"FW,MF",LAFC,17,2006,5.1,29.8,38.0,78.4,577.6,123.7,12.0,14.3,83.6,13.1,15.1,87.0,4.31,6.27,68.8,0.39,0.14,0.16,0.25,1.37,3.33,1.76,0.00,6.08,Matches
458,Josef Martínez,ve VEN,"FW,MF",CF Montréal,30,1993,15.3,16.9,20.1,83.8,227.6,42.6,8.95,10.6,84.6,4.90,5.82,84.3,1.05,1.18,88.9,0.20,0.12,0.15,0.07,1.11,1.57,0.65,0.00,1.57,Matches
459,Luís Martins,pt POR,"DF,MF",Vancouver W'caps,31,1992,8.6,45.2,57.0,79.4,848.8,279.1,16.5,18.6,88.8,23.4,27.0,86.6,4.77,8.84,53.9,0.12,0.09,0.12,0.02,0.81,3.37,1.40,0.81,3.60,Matches
460,Thiago Martins,br BRA,DF,NYCFC,28,1995,31.0,58.2,65.2,89.3,1169.4,436.6,18.4,20.2,91.1,32.2,34.0,94.7,7.16,9.74,73.5,0.00,0.02,0.02,-0.02,0.19,3.48,0.13,0.03,4.10,Matches
461,Alexandru Mățan,ro ROU,MF,Columbus Crew,24,1999,16.0,46.9,52.7,89.0,698.0,172.9,26.7,28.1,95.1,16.3,18.8,86.7,2.31,3.19,72.5,0.13,0.11,0.13,0.01,1.38,4.69,0.94,0.19,6.56,Matches
462,Jimmy Maurer,us USA,GK,FC Dallas,35,1988,4.0,33.3,40.5,82.1,882.8,671.0,3.50,3.50,100.0,19.3,19.5,98.7,10.5,17.5,60.0,0.00,0.00,0.00,0.00,0.25,0.50,0.00,0.00,0.00,Matches
463,Andreas Maxsø,dk DEN,DF,Colorado Rapids,29,1994,34.0,40.3,46.1,87.5,771.7,278.9,12.0,13.6,88.1,24.9,26.4,94.2,2.97,5.00,59.4,0.03,0.01,0.01,0.02,0.15,2.12,0.03,0.00,2.76,Matches
464,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,26,1997,12.3,33.6,42.8,78.5,560.1,183.1,17.2,19.1,90.2,12.6,15.6,80.7,3.01,5.69,52.9,0.08,0.09,0.11,-0.01,1.06,1.87,0.81,0.65,2.20,Matches
465,John McCarthy,us USA,GK,LA Galaxy,31,1992,32.0,20.6,29.2,70.4,491.0,366.3,5.63,5.66,99.4,9.94,10.1,98.1,4.97,13.3,37.3,0.00,0.01,0.00,-0.01,0.03,0.19,0.00,0.00,0.00,Matches
466,Dax McCarty,us USA,MF,Atlanta Utd,36,1987,10.2,49.2,58.1,84.7,820.4,254.6,22.3,25.2,88.3,20.9,23.2,89.9,3.92,6.37,61.5,0.00,0.11,0.09,-0.11,1.08,5.98,0.39,0.20,5.78,Matches
467,Christian McFarlane,eng ENG,"DF,MF",NYCFC,17,2007,4.0,31.0,38.5,80.5,448.8,109.8,17.5,20.3,86.4,11.8,13.8,85.5,0.25,1.00,25.0,0.00,0.07,0.13,-0.07,2.00,1.25,1.25,0.50,1.25,Matches
468,Jack McGlynn,us USA,MF,Philadelphia Union,20,2003,25.7,56.6,67.1,84.3,1088.8,371.3,23.8,25.8,92.2,23.3,26.0,90.0,8.21,12.5,65.7,0.19,0.20,0.16,-0.00,2.06,8.09,2.22,0.58,10.2,Matches
469,Zac McGraw,ca CAN,DF,Portland Timbers,26,1997,9.5,53.3,63.1,84.5,1019.5,352.6,17.7,18.8,93.9,30.7,33.5,91.8,4.63,9.37,49.4,0.00,0.00,0.01,0.00,0.00,1.47,0.11,0.00,2.42,Matches
470,Duncan McGuire,us USA,FW,Orlando City,22,2001,17.8,13.1,18.5,70.8,174.5,29.5,8.03,10.6,76.1,3.65,4.72,77.4,0.39,0.67,58.3,0.11,0.10,0.07,0.02,0.73,0.62,0.39,0.00,1.57,Matches
471,Thomas McNamara,us USA,"FW,MF",NE Revolution,32,1991,2.3,31.3,39.1,80.0,479.6,147.4,16.5,18.7,88.4,13.9,16.5,84.2,0.87,2.61,33.3,0.00,0.04,0.09,-0.04,0.87,4.35,0.87,0.43,5.65,Matches
472,Brendan McSorley,us USA,FW,St. Louis,21,2002,0.1,10.0,20.0,50.0,140.0,0.00,10.0,10.0,100.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
473,Christopher McVey,se SWE,DF,D.C. United,26,1997,23.8,35.9,44.4,81.0,701.6,266.9,12.0,13.8,86.9,18.6,21.2,87.5,4.66,7.56,61.7,0.00,0.01,0.03,-0.01,0.17,2.98,0.08,0.04,3.11,Matches
474,Ryan Meara,us USA,GK,NY Red Bulls,33,1990,7.0,16.6,26.4,62.7,447.7,351.3,3.57,3.57,100.0,8.14,8.14,100.0,4.86,14.7,33.0,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,Matches
475,Tim Melia,us USA,GK,Sporting KC,37,1986,28.0,20.4,31.1,65.6,564.4,404.0,3.50,3.57,98.0,10.7,11.0,97.4,6.14,16.5,37.3,0.00,0.00,0.00,0.00,0.07,0.50,0.00,0.00,0.00,Matches
476,Jonathan Mensah,gh GHA,"DF,FW",NE Revolution,33,1990,3.0,44.0,49.7,88.6,846.3,332.0,14.7,16.7,88.0,25.7,27.7,92.8,3.67,4.67,78.6,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,1.67,Matches
477,Loïc Mesanvi,tg TOG,"FW,MF",Minnesota Utd,20,2003,0.7,12.9,21.4,60.0,168.6,94.3,8.57,12.9,66.7,4.29,4.29,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,2.86,1.43,0.00,5.71,Matches
478,Lionel Messi,ar ARG,"FW,MF",Inter Miami,36,1987,16.5,40.8,53.0,77.1,674.4,249.4,22.1,24.8,88.8,13.5,16.6,81.0,4.12,7.39,55.7,0.67,0.24,0.33,0.42,1.82,5.88,4.00,0.06,10.1,Matches
479,Matt Miazga,us USA,DF,FC Cincinnati,28,1995,15.7,55.3,64.7,85.4,1182.7,453.4,11.0,12.5,87.8,37.4,40.6,92.0,6.62,10.6,62.7,0.00,0.01,0.01,-0.01,0.06,2.42,0.06,0.00,2.29,Matches
480,Micael,br BRA,DF,Houston Dynamo,23,2000,30.8,65.0,72.2,90.0,1223.1,541.3,23.4,24.4,96.0,34.0,36.3,93.7,6.56,9.61,68.2,0.00,0.02,0.03,-0.02,0.19,2.21,0.03,0.00,1.46,Matches
481,Benji Michel,us USA,"FW,MF",Real Salt Lake,26,1997,0.4,22.5,35.0,64.3,327.5,5.00,10.0,12.5,80.0,7.50,12.5,60.0,2.50,5.00,50.0,0.00,0.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,Matches
482,Novak Mićović,rs SRB,GK,LA Galaxy,22,2001,2.0,32.5,35.0,92.9,669.0,468.0,11.5,11.5,100.0,16.5,16.5,100.0,4.50,7.00,64.3,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,Matches
483,Djordje Mihailovic,us USA,MF,Colorado Rapids,25,1998,27.5,34.9,45.9,76.1,624.9,238.1,16.5,18.9,87.1,12.4,15.1,82.6,4.91,9.67,50.8,0.36,0.33,0.35,0.04,3.16,3.85,2.33,0.29,7.09,Matches
484,Jovan Mijatović,rs SRB,"FW,MF",NYCFC,18,2005,3.0,13.0,19.7,66.1,217.7,45.3,5.67,8.67,65.4,5.00,6.67,75.0,1.67,2.33,71.4,0.00,0.07,0.03,-0.07,1.00,1.33,0.33,0.00,2.33,Matches
485,Eric Miller,us USA,DF,Portland Timbers,31,1993,11.2,38.8,48.7,79.8,655.2,202.1,18.4,20.4,90.0,16.6,21.2,78.5,3.21,5.45,59.0,0.09,0.04,0.02,0.05,0.18,3.04,0.18,0.18,2.77,Matches
486,Kamal Miller,ca CAN,DF,Portland Timbers,26,1997,21.8,49.2,57.8,85.1,1009.1,438.5,15.0,16.6,90.9,26.6,28.9,92.1,7.11,11.1,63.8,0.00,0.00,0.01,0.00,0.05,3.17,0.14,0.00,3.17,Matches
487,Peyton Miller,us USA,DF,NE Revolution,16,2007,7.6,35.3,45.5,77.5,558.7,150.4,18.7,21.2,88.2,14.5,16.6,87.3,1.58,6.05,26.1,0.26,0.09,0.12,0.17,0.66,1.32,0.53,0.26,3.29,Matches
488,Tyler Miller,us USA,GK,D.C. United,30,1993,5.0,18.2,40.4,45.0,812.8,717.6,1.40,1.40,100.0,3.60,3.60,100.0,13.2,35.2,37.5,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,Matches
489,Georgi Minoungou,bf BFA,FW,Seattle Sounders,21,2002,4.1,20.7,29.5,70.2,305.1,62.9,11.2,13.4,83.6,9.51,12.9,73.6,0.00,1.46,0.0,0.00,0.12,0.17,-0.12,1.22,1.22,1.22,0.24,2.44,Matches
490,Aleksei Miranchuk,ru RUS,"MF,FW",Atlanta Utd,28,1995,8.3,31.9,42.4,75.3,565.1,191.4,15.7,18.2,86.1,11.3,14.2,79.7,3.98,7.95,50.0,0.12,0.20,0.22,-0.08,2.41,5.18,1.93,0.24,6.39,Matches
491,Roald Mitchell,tt TRI,FW,NY Red Bulls,21,2003,0.2,5.00,15.0,33.3,55.0,0.00,5.00,5.00,100.0,0.00,0.00,,0.00,5.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
492,Shakur Mohammed,gh GHA,"MF,FW",Orlando City,20,2003,0.1,50.0,60.0,83.3,510.0,50.0,50.0,50.0,100.0,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,Matches
493,Shaq Moore,us USA,DF,Nashville SC,27,1996,18.6,43.1,53.2,80.9,753.1,246.7,19.1,21.3,89.7,20.3,23.7,85.7,3.17,6.18,51.3,0.11,0.13,0.12,-0.02,0.97,2.53,1.34,0.59,3.17,Matches
494,Felipe Mora,cl CHI,FW,Portland Timbers,30,1993,21.0,13.1,18.3,71.7,176.8,22.1,7.33,9.29,79.0,4.14,5.52,75.0,0.38,0.62,61.5,0.10,0.11,0.14,-0.02,0.95,0.57,0.43,0.00,1.05,Matches
495,Alfredo Morales,us USA,MF,SJ Earthquakes,33,1990,7.2,41.9,51.1,82.1,687.2,217.6,18.5,20.8,88.7,18.6,20.7,89.9,3.19,5.69,56.1,0.00,0.06,0.06,-0.06,0.97,4.03,0.42,0.00,4.58,Matches
496,Efrain Morales,bo BOL,DF,Atlanta Utd,19,2004,2.7,52.2,59.3,88.1,934.4,251.9,20.0,20.7,96.4,30.0,31.1,96.4,2.22,7.04,31.6,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,1.85,Matches
497,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,36,1987,10.0,52.7,67.5,78.1,864.6,244.9,26.8,32.1,83.5,19.9,24.2,82.2,4.50,7.50,60.0,0.50,0.35,0.22,0.15,3.00,7.60,2.80,0.60,9.50,Matches
498,Steven Moreira,cv CPV,DF,Columbus Crew,29,1994,23.4,65.9,73.5,89.5,1089.2,365.8,32.1,33.8,95.1,29.2,31.6,92.4,3.68,5.98,61.4,0.13,0.11,0.06,0.02,0.73,5.98,0.43,0.26,5.77,Matches
499,Junior Moreno,ve VEN,"MF,FW",Houston Dynamo,30,1993,0.2,45.0,60.0,75.0,950.0,420.0,15.0,20.0,75.0,20.0,30.0,66.7,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,Matches
500,Santiago Moreno,co COL,"FW,MF",Portland Timbers,23,2000,27.1,35.1,45.8,76.7,584.0,182.0,18.3,21.8,83.8,12.0,14.9,80.2,3.54,5.09,69.6,0.37,0.26,0.25,0.11,2.21,3.54,2.47,0.30,6.79,Matches
501,Lewis Morgan,sct SCO,"FW,MF",NY Red Bulls,27,1996,26.8,19.3,27.4,70.4,316.9,86.6,9.25,11.8,78.2,7.95,10.2,77.7,1.53,3.17,48.2,0.19,0.24,0.21,-0.06,1.75,2.46,1.42,0.49,3.51,Matches
502,Aidan Morris,us USA,MF,Columbus Crew,22,2001,14.2,79.4,86.1,92.2,1291.3,341.5,39.5,41.0,96.4,32.9,35.2,93.4,4.93,6.34,77.8,0.14,0.05,0.09,0.09,0.70,8.52,0.49,0.14,9.15,Matches
503,Jordan Morris,us USA,FW,Seattle Sounders,29,1994,31.0,15.9,21.2,74.9,211.1,42.7,10.5,12.9,81.0,4.39,5.71,76.8,0.48,0.74,65.2,0.13,0.21,0.13,-0.08,1.39,0.84,0.94,0.13,2.16,Matches
504,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,22,2001,7.0,26.6,38.9,68.4,415.6,94.4,15.3,18.6,82.3,7.71,11.3,68.4,2.57,5.14,50.0,0.43,0.29,0.23,0.14,2.43,2.14,1.29,0.71,3.00,Matches
505,Jean Mota,br BRA,MF,Inter Miami,30,1993,0.3,33.3,43.3,76.9,450.0,93.3,16.7,16.7,100.0,13.3,16.7,80.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,Matches
506,Cole Mrowka,us USA,MF,Columbus Crew,17,2006,0.0,2,2,100.0,61,32,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
507,Chris Mueller,us USA,"FW,MF",Chicago Fire,27,1996,15.0,30.5,39.9,76.5,442.0,113.5,19.4,21.9,88.4,9.33,12.7,73.3,1.33,2.67,50.0,0.13,0.20,0.22,-0.07,1.27,2.33,1.27,0.40,3.60,Matches
508,Hany Mukhtar,de GER,"MF,FW",Nashville SC,28,1995,30.5,32.9,44.2,74.4,574.9,159.2,15.1,17.4,87.0,13.8,16.6,83.4,3.34,7.77,43.0,0.30,0.30,0.30,-0.00,2.66,2.59,1.31,0.16,5.18,Matches
509,Luis Müller,de GER,"FW,MF",LAFC,22,2001,0.1,70.0,90.0,77.8,850.0,150.0,60.0,60.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,Matches
510,Daniel Munie,us USA,DF,SJ Earthquakes,23,2000,12.4,39.7,49.1,80.8,776.9,340.9,13.3,14.8,90.2,21.2,23.9,88.9,4.52,9.11,49.6,0.00,0.00,0.01,0.00,0.00,1.85,0.08,0.00,2.66,Matches
