0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
305,Caden Glover,us USA,MF,St. Louis,15,2007,0.2,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
306,Aníbal Godoy,pa PAN,MF,Nashville SC,32,1990,18.5,50.1,55.9,89.6,941.2,283.8,21.6,23.1,93.2,19.8,21.1,94.1,7.24,8.97,80.7,0.00,0.03,0.06,-0.03,0.59,5.41,0.81,0.05,5.46,Matches
307,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,30,1992,32.1,45.2,53.7,84.2,833.8,325.2,16.9,19.0,89.0,23.2,26.1,89.0,4.27,7.01,60.9,0.00,0.02,0.04,-0.02,0.16,4.36,0.03,0.00,3.61,Matches
308,Carlos Gómez,co COL,"MF,FW",Real Salt Lake,20,2002,15.5,17.6,26.5,66.4,253.7,97.4,10.9,13.2,82.8,5.35,8.45,63.4,0.97,2.45,39.5,0.32,0.25,0.24,0.08,1.94,1.87,1.29,0.58,3.10,Matches
309,Diego Gómez,py PAR,"MF,FW",Inter Miami,19,2003,4.6,33.9,42.8,79.2,509.6,143.3,17.6,20.0,88.0,13.5,16.3,82.7,1.96,3.48,56.3,0.00,0.22,0.22,-0.22,1.09,1.52,0.22,0.00,2.83,Matches
310,Gaston Gonzalez,ar ARG,"FW,DF",Orlando City,21,2001,8.0,20.0,30.1,66.4,286.4,76.0,13.1,15.4,85.4,5.75,8.75,65.7,0.88,3.25,26.9,0.25,0.07,0.07,0.17,0.75,1.00,1.00,0.63,1.25,Matches
311,Mario González,es ESP,FW,LAFC,26,1996,4.3,8.84,12.3,71.7,116.3,16.3,3.95,6.28,63.0,3.49,3.72,93.8,0.00,0.23,0.0,0.23,0.26,0.09,-0.02,0.93,0.23,0.23,0.00,0.70,Matches
312,Omar Gonzalez,us USA,DF,NE Revolution,34,1988,9.6,35.5,43.0,82.6,717.7,299.0,10.1,11.7,86.6,20.6,22.5,91.7,4.69,8.33,56.3,0.00,0.00,0.00,0.00,0.10,1.35,0.00,0.00,1.77,Matches
313,Zavier Gozo,us USA,FW,Real Salt Lake,15,2007,0.1,20.0,40.0,50.0,390.0,80.0,10.0,10.0,100.0,10.0,20.0,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Alejandro Granados,es ESP,FW,Orlando City,16,2006,0.0,8,9,88.9,96,10,6,6,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,20,2002,22.7,47.4,56.6,83.8,843.7,294.9,18.9,20.8,90.5,24.3,27.9,87.0,3.70,6.17,60.0,0.04,0.01,0.03,0.03,0.22,3.83,0.35,0.18,4.01,Matches
316,Jacob Greene,us USA,DF,D.C. United,19,2003,5.4,26.9,36.7,73.2,420.7,173.9,15.4,18.9,81.4,9.81,12.2,80.3,1.11,1.67,66.7,0.00,0.02,0.06,-0.02,0.37,1.30,0.56,0.19,1.85,Matches
317,Gregore,br BRA,MF,Inter Miami,28,1994,4.3,42.3,52.3,80.9,729.8,215.8,19.8,22.6,87.6,17.0,20.0,84.9,4.65,7.21,64.5,0.23,0.23,0.02,0.00,0.23,5.12,0.23,0.00,6.28,Matches
318,Ján Greguš,sk SVK,MF,Nashville SC,32,1991,2.5,66.0,78.4,84.2,1260.8,417.6,25.6,28.8,88.9,33.2,35.6,93.3,6.80,12.4,54.8,0.00,0.04,0.08,-0.04,0.80,10.8,1.60,0.00,12.4,Matches
319,Ján Greguš,sk SVK,MF,Minnesota Utd,32,1991,10.0,53.4,60.2,88.7,945.5,253.0,24.0,25.6,93.8,21.2,23.3,91.0,6.90,9.30,74.2,0.00,0.09,0.10,-0.09,1.30,6.20,0.90,0.10,7.40,Matches
320,Julian Gressel,us USA,"DF,MF",Columbus Crew,29,1993,8.2,40.7,56.0,72.8,685.9,239.0,21.2,24.9,85.3,14.6,18.9,77.4,4.02,8.66,46.5,0.12,0.30,0.20,-0.18,3.17,2.20,2.32,0.24,5.24,Matches
321,Julian Gressel,us USA,MF,Vancouver W'caps,29,1993,15.1,43.1,57.4,75.1,843.8,297.8,17.5,20.3,86.6,17.9,20.8,86.3,6.82,13.5,50.5,0.33,0.40,0.31,-0.07,2.32,5.30,2.05,0.60,6.69,Matches
322,Victor Griffith,pa PAN,MF,Portland Timbers,22,2000,1.0,28.0,33.0,84.8,497.0,102.0,10.0,13.0,76.9,14.0,14.0,100.0,3.00,4.00,75.0,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,2.00,Matches
323,Carlos Gruezo,ec ECU,MF,SJ Earthquakes,27,1995,23.9,35.1,41.3,85.0,673.9,189.6,13.7,15.1,90.9,16.7,18.5,89.8,4.27,6.15,69.4,0.08,0.03,0.03,0.05,0.54,3.60,0.29,0.00,3.77,Matches
324,Brian Gutiérrez,us USA,"FW,MF",Chicago Fire,19,2003,26.5,28.3,37.6,75.2,453.5,149.3,15.5,18.1,86.0,8.83,11.4,77.7,2.79,4.83,57.8,0.23,0.17,0.17,0.06,1.62,3.66,1.43,0.30,6.00,Matches
325,Cristián Gutiérrez,cl CHI,DF,Toronto FC,25,1997,2.7,40.4,49.3,82.0,611.5,164.4,23.0,25.6,89.9,15.2,18.1,83.7,1.48,2.59,57.1,0.37,0.11,0.15,0.26,0.74,1.11,0.37,0.37,1.11,Matches
326,Diego Gutierrez,us USA,"FW,MF",Portland Timbers,23,1999,2.7,17.4,28.5,61.0,272.2,93.3,11.1,13.3,83.3,5.19,7.04,73.7,1.11,4.44,25.0,0.37,0.07,0.19,0.30,0.37,1.85,0.00,0.00,1.85,Matches
327,Felipe Gutiérrez,cl CHI,MF,Sporting KC,32,1990,3.3,44.2,51.8,85.4,777.0,177.3,20.0,21.8,91.7,17.9,18.8,95.2,4.55,6.67,68.2,0.00,0.09,0.09,-0.09,1.82,4.24,0.61,0.00,4.85,Matches
328,Andrew Gutman,us USA,DF,Atlanta Utd,26,1996,15.4,47.1,56.8,83.0,781.4,267.7,23.5,26.4,89.2,18.8,21.5,87.3,3.70,5.97,62.0,0.13,0.14,0.13,-0.01,0.91,3.31,1.10,0.39,5.39,Matches
329,Andrew Gutman,us USA,DF,Colorado Rapids,26,1996,11.2,28.0,37.9,74.1,461.9,167.0,13.7,16.1,85.0,11.0,13.8,79.4,2.41,5.89,40.9,0.00,0.03,0.04,-0.03,0.71,2.50,0.89,0.09,2.95,Matches
330,Brad Guzan,us USA,GK,Atlanta Utd,38,1984,27.0,28.0,35.7,78.2,768.7,511.2,5.19,5.22,99.3,12.2,12.3,99.4,10.4,17.9,58.2,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,Matches
331,Justin Haak,us USA,"DF,MF",NYCFC,21,2001,10.1,47.0,52.8,89.1,862.8,276.1,17.9,19.4,92.3,25.2,27.2,92.7,3.47,4.46,77.8,0.00,0.01,0.01,-0.01,0.20,2.28,0.20,0.00,3.76,Matches
332,Luke Haakenson,us USA,"MF,FW",Nashville SC,25,1997,3.0,16.3,25.7,63.6,220.3,73.7,10.7,15.0,71.1,4.00,6.33,63.2,0.67,1.33,50.0,0.00,0.07,0.10,-0.07,1.00,1.67,0.33,0.00,0.67,Matches
333,Teenage Hadebe,zw ZIM,DF,Houston Dynamo,27,1995,11.5,50.6,56.9,89.0,964.6,395.9,18.0,19.0,95.0,26.8,28.1,95.4,5.30,8.70,61.0,0.00,0.01,0.03,-0.01,0.09,1.65,0.17,0.09,2.35,Matches
334,Nick Hagglund,us USA,DF,FC Cincinnati,30,1992,23.9,35.9,43.6,82.3,666.7,293.6,13.0,14.8,88.1,19.5,22.0,89.0,3.10,5.98,51.7,0.00,0.02,0.04,-0.02,0.17,3.97,0.17,0.04,3.18,Matches
335,Maren Haile-Selassie,ch SUI,"FW,DF",Chicago Fire,23,1999,21.2,24.2,30.9,78.2,344.9,96.0,14.3,16.4,87.4,6.70,8.40,79.8,1.51,3.25,46.4,0.14,0.14,0.14,0.00,1.65,1.65,1.27,0.24,3.11,Matches
336,Julian Hall,us USA,FW,NY Red Bulls,14,2008,0.1,0.00,20.0,0.0,0.00,0.00,0.00,0.00,,0.00,10.0,0.0,0.00,10.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Michael Halliday,us USA,DF,Orlando City,20,2003,9.5,29.2,39.2,74.5,463.7,127.9,14.1,16.1,87.6,12.2,16.0,76.3,1.68,3.68,45.7,0.21,0.12,0.12,0.09,1.16,0.63,0.53,0.32,1.58,Matches
338,Bret Halsey,us USA,DF,FC Cincinnati,22,2000,2.6,36.9,45.8,80.7,521.9,170.0,23.8,25.0,95.4,10.8,15.8,68.3,1.54,2.69,57.1,0.00,0.12,0.15,-0.12,1.15,0.77,0.77,0.00,2.31,Matches
339,Ahmed Hamdi,eg EGY,"MF,FW",CF Montréal,24,1998,5.3,28.3,37.7,75.0,444.2,123.8,16.4,19.4,84.5,9.62,11.9,81.0,1.51,2.64,57.1,0.00,0.08,0.09,-0.08,1.13,2.83,0.75,0.00,4.34,Matches
340,Yosuke Hanya,jp JPN,"FW,MF",Colorado Rapids,24,1999,0.5,14.0,22.0,63.6,204.0,12.0,6.00,8.00,75.0,6.00,10.0,60.0,2.00,4.00,50.0,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,Matches
341,Ian Harkes,us USA,MF,NE Revolution,27,1995,6.7,39.7,46.9,84.7,684.9,171.5,18.1,20.1,89.6,17.2,19.1,89.8,3.73,5.07,73.5,0.00,0.03,0.09,-0.03,0.75,2.99,0.30,0.15,4.03,Matches
342,Cameron Harper,us USA,"DF,MF",NY Red Bulls,21,2001,23.9,27.4,40.6,67.4,412.1,143.1,15.4,18.3,84.2,9.04,13.9,65.1,1.67,5.31,31.5,0.08,0.14,0.14,-0.05,1.09,1.55,1.05,0.59,2.97,Matches
343,Nathan Harriel,us USA,DF,Philadelphia Union,21,2001,18.6,30.0,41.2,72.8,501.4,182.5,14.4,17.0,84.5,13.3,18.0,74.3,1.83,4.19,43.6,0.00,0.05,0.05,-0.05,0.75,2.58,0.65,0.27,3.23,Matches
344,Calvin Harris,eng ENG,FW,Colorado Rapids,22,2000,10.0,14.6,20.9,69.9,236.3,46.4,6.80,9.00,75.6,6.10,7.80,78.2,1.00,2.00,50.0,0.30,0.09,0.09,0.21,0.80,1.10,0.20,0.10,1.50,Matches
345,Thomas Hasal,ca CAN,GK,Vancouver W'caps,23,1999,1.0,33.0,42.0,78.6,786.0,482.0,8.00,8.00,100.0,19.0,19.0,100.0,6.00,15.0,40.0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
346,Héber,br BRA,"FW,MF",Seattle Sounders,31,1991,11.8,20.6,25.2,81.8,273.7,36.0,12.0,14.0,86.1,5.51,6.69,82.3,1.19,1.69,70.0,0.08,0.12,0.11,-0.03,1.53,1.61,0.51,0.08,1.61,Matches
347,Matt Hedges,us USA,DF,Toronto FC,32,1990,11.9,43.1,52.6,81.9,895.5,407.6,13.1,14.2,92.3,23.7,26.7,88.7,5.97,10.4,57.3,0.00,0.00,0.01,0.00,0.00,2.86,0.08,0.00,3.28,Matches
348,Matt Hedges,us USA,DF,Austin,32,1990,3.4,46.2,52.9,87.2,860.0,338.2,16.8,17.4,96.6,24.4,27.1,90.2,3.82,6.76,56.5,0.00,0.03,0.03,-0.03,0.29,0.88,0.29,0.00,2.35,Matches
349,Chris Hegardt,us USA,"FW,MF",Charlotte,21,2002,0.6,40.0,53.3,75.0,715.0,300.0,20.0,21.7,92.3,13.3,15.0,88.9,6.67,13.3,50.0,0.00,0.17,0.67,-0.17,3.33,6.67,0.00,0.00,5.00,Matches
350,Fabian Herbers,de GER,"MF,FW",Chicago Fire,29,1993,21.9,34.9,42.8,81.4,538.8,154.7,18.5,20.8,89.2,12.7,14.8,85.5,2.47,3.97,62.1,0.09,0.13,0.14,-0.04,0.91,2.92,0.96,0.14,4.75,Matches
351,Felipe Hernandez,us USA,MF,Sporting KC,24,1998,3.6,22.2,30.6,72.7,375.6,132.8,11.9,14.2,84.3,8.61,11.4,75.6,1.39,3.33,41.7,0.00,0.14,0.11,-0.14,1.11,2.78,0.56,0.00,3.06,Matches
352,Javier Hernández,mx MEX,FW,LA Galaxy,34,1988,7.6,17.4,22.0,79.0,280.8,45.8,8.95,11.4,78.2,5.53,6.97,79.2,1.58,1.97,80.0,0.13,0.18,0.05,-0.05,1.58,1.71,0.53,0.00,2.76,Matches
353,Ronald Hernández,ve VEN,DF,Atlanta Utd,25,1997,7.8,44.6,53.8,82.9,765.8,247.6,21.3,23.3,91.2,18.2,20.8,87.7,4.36,7.44,58.6,0.00,0.01,0.09,-0.01,0.13,4.23,0.51,0.13,5.26,Matches
354,Aaron Herrera,gt GUA,"DF,MF",CF Montréal,25,1997,15.6,37.0,49.3,75.0,688.8,250.4,16.4,18.8,87.4,15.6,19.4,80.5,4.55,9.36,48.6,0.13,0.10,0.08,0.03,1.15,3.21,0.96,0.38,4.42,Matches
355,Héctor Herrera,mx MEX,MF,Houston Dynamo,32,1990,28.1,66.0,80.1,82.4,1169.4,433.4,31.5,34.6,91.0,23.7,27.9,84.9,8.61,13.4,64.4,0.39,0.20,0.27,0.19,2.17,7.97,1.46,0.25,8.75,Matches
356,Bode Hidalgo,us USA,DF,Real Salt Lake,20,2002,13.1,45.9,58.4,78.6,799.8,251.8,21.5,24.8,86.8,19.1,22.8,83.6,4.43,7.86,56.3,0.08,0.05,0.05,0.03,1.07,3.59,0.92,0.15,4.73,Matches
357,Kyle Hiebert,ca CAN,DF,St. Louis,25,1997,23.6,29.1,39.7,73.1,526.1,219.0,11.4,14.4,79.4,15.3,18.7,81.6,2.16,5.55,38.9,0.00,0.01,0.02,-0.01,0.34,2.46,0.08,0.04,3.35,Matches
358,Brendan Hines-Ike,us USA,DF,D.C. United,28,1994,10.4,28.2,33.6,84.0,545.4,204.1,10.4,11.1,93.9,15.2,17.0,89.3,2.31,4.90,47.1,0.00,0.00,0.01,0.00,0.00,1.63,0.10,0.00,2.02,Matches
359,Bongokuhle Hlongwane,za RSA,FW,Minnesota Utd,22,2000,27.6,20.0,29.1,68.7,273.0,75.5,12.6,16.2,77.5,5.62,7.72,72.8,0.94,2.17,43.3,0.11,0.15,0.20,-0.04,1.12,1.34,1.30,0.07,3.08,Matches
360,Junior Hoilett,ca CAN,"FW,MF",Vancouver W'caps,32,1990,2.6,25.4,34.2,74.2,452.7,149.6,12.7,15.4,82.5,7.69,9.23,83.3,4.23,6.92,61.1,0.00,0.12,0.23,-0.12,2.31,3.08,1.54,0.38,5.77,Matches
361,Ryan Hollingshead,us USA,DF,LAFC,31,1991,26.1,43.6,53.3,81.8,680.7,263.4,22.6,25.6,88.5,18.4,21.6,85.1,1.88,3.87,48.5,0.00,0.05,0.07,-0.05,0.88,4.02,0.38,0.04,5.13,Matches
362,Erik Holt,us USA,DF,Real Salt Lake,26,1996,0.6,63.3,71.7,88.4,1596.7,693.3,8.33,8.33,100.0,38.3,41.7,92.0,16.7,21.7,76.9,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.33,Matches
363,Jackson Hopkins,us USA,MF,D.C. United,18,2004,2.2,28.6,35.5,80.8,482.7,152.3,13.6,14.5,93.8,12.3,13.6,90.0,2.27,4.55,50.0,0.00,0.05,0.09,-0.05,0.45,3.64,1.82,0.45,3.64,Matches
364,Matthew Hoppe,us USA,"FW,MF",SJ Earthquakes,21,2001,4.7,18.7,27.4,68.2,262.8,64.5,13.0,15.5,83.6,3.83,5.96,64.3,1.28,3.19,40.0,0.00,0.11,0.13,-0.11,0.64,1.49,1.28,0.43,2.34,Matches
365,Keegan Hughes,us USA,DF,Columbus Crew,22,2000,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
366,Erik Hurtado,us USA,"FW,MF",D.C. United,32,1990,3.0,12.3,16.7,74.0,136.7,20.3,8.33,10.3,80.6,2.00,2.67,75.0,0.00,0.33,0.0,0.00,0.13,0.23,-0.13,1.33,0.33,0.33,0.33,0.33,Matches
367,Franco Ibarra,ar ARG,MF,Toronto FC,21,2001,4.9,38.8,46.5,83.3,721.0,248.6,16.1,17.3,92.9,17.3,20.8,83.3,4.29,5.71,75.0,0.00,0.00,0.02,0.00,0.20,5.10,0.41,0.00,4.69,Matches
368,Franco Ibarra,ar ARG,MF,Atlanta Utd,21,2001,14.2,42.7,50.6,84.4,751.3,250.6,17.3,19.6,88.1,19.6,22.5,86.9,4.37,5.85,74.7,0.00,0.02,0.04,-0.02,0.28,5.77,0.42,0.07,5.56,Matches
369,Sebastien Ibeagha,us USA,DF,FC Dallas,31,1992,26.5,41.9,50.1,83.6,777.9,296.3,15.0,16.2,92.3,23.4,25.8,90.4,3.17,7.09,44.7,0.04,0.01,0.01,0.03,0.04,1.47,0.00,0.00,2.04,Matches
370,Aliyu Ibrahim,ng NGA,FW,Houston Dynamo,21,2002,13.4,15.2,20.4,74.7,209.6,27.3,8.73,11.2,78.0,5.30,6.64,79.8,0.30,0.60,50.0,0.15,0.10,0.06,0.05,0.67,0.45,0.45,0.15,1.04,Matches
371,Sunusi Ibrahim,ng NGA,"FW,MF",CF Montréal,20,2002,13.0,15.8,22.6,69.7,230.2,39.7,10.3,12.9,79.8,4.08,6.38,63.9,1.00,2.15,46.4,0.23,0.20,0.14,0.03,1.54,1.23,0.69,0.23,1.77,Matches
372,Tega Ikoba,us USA,FW,Portland Timbers,19,2003,1.0,11.0,19.0,57.9,96.0,9.00,10.0,16.0,62.5,0.00,1.00,0.0,0.00,1.00,0.0,0.00,0.00,0.10,0.00,1.00,0.00,0.00,0.00,0.00,Matches
373,Mitja Ilenič,si SVN,DF,NYCFC,18,2004,13.2,34.8,45.7,76.1,544.1,192.9,18.3,20.2,90.6,14.1,18.3,77.2,1.67,4.92,33.8,0.15,0.08,0.11,0.07,0.98,2.12,0.76,0.45,3.48,Matches
374,Ilias Iliadis,gr GRE,"DF,MF",CF Montréal,21,2001,2.8,28.2,45.7,61.7,499.6,141.4,11.1,15.7,70.5,15.4,22.5,68.3,1.43,5.00,28.6,0.00,0.07,0.07,-0.07,1.07,1.07,0.36,0.36,1.79,Matches
375,Marko Ilić,rs SRB,GK,Colorado Rapids,24,1998,13.0,20.5,29.2,70.2,571.7,413.5,4.38,4.46,98.3,8.77,9.08,96.6,7.08,15.2,46.7,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,Matches
376,Asier Illarramendi,es ESP,MF,FC Dallas,32,1990,7.7,68.3,76.6,89.2,1056.5,312.6,36.1,38.8,93.0,26.1,28.1,93.1,3.64,4.81,75.7,0.00,0.00,0.12,0.00,0.00,9.48,0.91,0.00,8.44,Matches
377,Lorenzo Insigne,it ITA,"FW,MF",Toronto FC,31,1991,16.9,49.5,61.2,80.9,826.1,186.4,26.7,30.2,88.6,15.5,18.8,82.6,5.80,8.28,70.0,0.24,0.21,0.20,0.03,2.07,4.26,1.72,0.06,5.33,Matches
378,Clint Irwin,us USA,GK,Minnesota Utd,33,1989,4.0,23.5,30.0,78.3,646.5,482.0,3.00,3.00,100.0,12.5,12.8,98.0,8.00,14.3,56.1,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,Matches
379,Aljaž Ivačič,si SVN,GK,Portland Timbers,29,1993,15.0,16.2,31.1,52.0,570.9,465.3,2.13,2.13,100.0,6.20,6.33,97.9,7.87,22.5,34.9,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,Matches
380,Emmanuel Iwe,us USA,FW,Minnesota Utd,22,2000,0.6,13.3,21.7,61.5,155.0,46.7,10.0,11.7,85.7,0.00,5.00,0.0,1.67,3.33,50.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,Matches
381,Ousman Jabang,us USA,DF,CF Montréal,21,2001,0.9,43.3,48.9,88.6,736.7,254.4,20.0,24.4,81.8,16.7,17.8,93.8,5.56,5.56,100.0,0.00,0.11,0.22,-0.11,1.11,4.44,0.00,0.00,4.44,Matches
382,Aziel Jackson,us USA,"MF,FW",St. Louis,21,2001,12.4,22.0,28.4,77.6,341.6,101.6,11.4,13.1,87.0,7.50,8.95,83.8,1.94,3.39,57.1,0.32,0.17,0.19,0.15,1.61,1.94,1.69,0.24,4.44,Matches
383,Jacob Jackson,us USA,GK,NE Revolution,22,2000,2.0,24.0,31.5,76.2,625.5,432.5,4.50,4.50,100.0,10.0,10.0,100.0,9.00,16.5,54.5,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,Matches
384,Bertin Jacquesson,fr FRA,"FW,MF",Real Salt Lake,22,2001,4.0,10.5,19.3,54.5,149.8,30.0,6.25,8.50,73.5,4.00,5.75,69.6,0.25,2.50,10.0,0.00,0.07,0.10,-0.07,0.75,0.25,1.00,0.00,2.00,Matches
385,Eldin Jakupović,ch SUI,GK,LAFC,38,1984,2.0,14.5,21.5,67.4,423.0,303.0,2.00,2.00,100.0,8.00,8.00,100.0,4.50,11.0,40.9,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,Matches
386,Robin Jansson,se SWE,DF,Orlando City,31,1991,32.0,43.3,50.8,85.2,877.7,373.6,13.2,14.4,91.3,25.0,26.7,93.6,4.88,8.81,55.3,0.00,0.02,0.02,-0.02,0.19,2.00,0.19,0.00,1.91,Matches
387,Andres Jasson,us USA,FW,NYCFC,21,2002,9.0,19.9,26.8,74.3,320.1,88.4,9.78,11.4,85.4,7.89,9.44,83.5,1.56,2.78,56.0,0.11,0.14,0.09,-0.03,1.33,1.00,0.33,0.33,2.11,Matches
388,Mohanad Jeahze,iq IRQ,DF,D.C. United,25,1997,4.0,38.0,51.3,74.1,681.3,231.0,16.8,19.3,87.0,16.5,20.3,81.5,4.50,8.50,52.9,0.25,0.07,0.13,0.17,0.75,2.50,0.75,0.25,2.25,Matches
389,Corentin Jean,fr FRA,"FW,MF",Inter Miami,27,1995,9.2,30.3,37.4,81.1,442.1,84.6,18.6,20.3,91.4,9.02,11.2,80.6,1.41,3.26,43.3,0.00,0.10,0.10,-0.10,1.85,1.30,0.98,0.22,2.93,Matches
390,Isak Jensen,dk DEN,"MF,FW",St. Louis,19,2003,1.6,23.1,35.0,66.1,256.9,78.1,15.6,17.5,89.3,4.38,8.75,50.0,0.00,1.88,0.0,0.00,0.00,0.00,0.00,0.63,0.63,0.63,0.00,3.13,Matches
391,Hector Jiménez,us USA,MF,Austin,34,1988,0.6,21.7,33.3,65.0,426.7,68.3,10.0,13.3,75.0,8.33,11.7,71.4,3.33,5.00,66.7,0.00,0.17,0.00,-0.17,3.33,3.33,0.00,0.00,1.67,Matches
392,Jesús Jiménez,es ESP,"FW,MF",FC Dallas,29,1993,7.6,19.5,24.3,80.0,276.4,49.9,12.1,13.8,87.6,5.66,7.63,74.1,0.66,1.32,50.0,0.26,0.13,0.09,0.13,0.92,1.32,0.66,0.13,2.11,Matches
393,Stiven Jimenez,us USA,FW,FC Cincinnati,15,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
394,Levonte Johnson,ca CAN,"FW,DF",Vancouver W'caps,23,1999,2.2,20.0,29.1,68.8,313.6,99.1,10.9,12.7,85.7,8.18,11.4,72.0,0.91,2.27,40.0,0.00,0.05,0.05,-0.05,0.91,0.45,0.91,0.00,1.36,Matches
395,Sean Johnson,us USA,GK,Toronto FC,33,1989,20.0,23.4,32.7,71.4,600.6,430.7,4.45,4.50,98.9,12.7,12.8,98.8,6.10,15.1,40.4,0.00,0.01,0.00,-0.01,0.15,0.30,0.05,0.00,0.00,Matches
396,DeJuan Jones,us USA,DF,NE Revolution,25,1997,24.1,50.4,61.2,82.2,813.1,296.4,25.7,28.6,89.8,20.6,23.9,86.1,3.15,5.64,55.9,0.21,0.10,0.14,0.11,0.95,3.11,0.91,0.50,4.27,Matches
397,Derrick Jones,us USA,"MF,DF",Charlotte,25,1997,20.5,32.9,37.6,87.5,527.0,130.1,15.9,17.7,89.8,14.6,15.6,94.0,1.41,2.15,65.9,0.00,0.00,0.02,-0.00,0.05,2.83,0.15,0.00,2.63,Matches
398,Juan José Sánchez,mx MEX,DF,Atlanta Utd,25,1998,23.7,53.0,59.4,89.1,1075.2,399.7,15.7,16.7,93.7,30.3,32.4,93.2,6.62,9.16,72.4,0.00,0.01,0.01,-0.01,0.21,1.90,0.08,0.00,2.11,Matches
399,Dejan Joveljić,rs SRB,FW,LA Galaxy,23,1999,18.1,17.9,23.1,77.5,238.0,34.6,10.5,13.0,80.9,4.86,5.97,81.5,0.66,0.83,80.0,0.17,0.13,0.12,0.03,1.38,0.77,0.55,0.06,1.88,Matches
400,Kamil Jóźwiak,pl POL,"FW,MF",Charlotte,24,1998,15.3,28.2,37.7,74.7,399.0,103.1,17.1,20.3,84.2,8.89,11.6,76.4,0.92,2.22,41.2,0.33,0.17,0.16,0.16,1.57,1.57,1.37,0.46,3.33,Matches
401,Preston Judd,us USA,FW,LA Galaxy,23,1999,7.1,7.75,11.4,67.9,109.4,16.6,3.80,5.49,69.2,2.54,3.38,75.0,0.70,0.85,83.3,0.14,0.14,0.07,0.00,1.13,0.14,0.56,0.00,0.56,Matches
402,Judson,br BRA,MF,SJ Earthquakes,29,1993,5.2,37.9,43.5,87.2,678.3,141.0,16.9,17.7,95.7,15.4,16.9,90.9,4.62,7.31,63.2,0.00,0.00,0.02,0.00,0.19,2.12,0.19,0.00,2.50,Matches
403,Anderson Julio,ec ECU,FW,Real Salt Lake,26,1996,12.8,10.1,13.8,73.3,173.0,20.7,5.16,6.41,80.5,3.36,4.06,82.7,1.17,1.64,71.4,0.00,0.09,0.09,-0.09,1.17,0.70,0.23,0.08,0.94,Matches
404,Juninho,br BRA,MF,Orlando City,22,2001,0.0,3,5,60.0,28,2,3,3,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
405,Sam Junqua,us USA,"DF,MF",FC Dallas,26,1996,11.4,34.6,45.4,76.2,507.8,189.6,20.2,23.6,85.5,12.3,15.9,77.3,1.49,3.42,43.6,0.00,0.06,0.07,-0.06,0.61,2.28,0.35,0.09,3.25,Matches
406,Kristijan Kahlina,hr CRO,GK,Charlotte,30,1992,24.0,29.0,40.8,70.9,768.4,561.1,7.00,7.08,98.8,13.5,13.8,98.2,8.38,19.9,42.1,0.04,0.01,0.00,0.03,0.04,0.88,0.04,0.00,0.00,Matches
407,Brent Kallman,us USA,"DF,FW",Minnesota Utd,32,1990,2.2,37.7,44.5,84.7,801.4,381.4,9.09,10.0,90.9,23.2,26.8,86.4,5.45,7.27,75.0,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,1.82,Matches
